artist_id,common_name,wiki_url,language_count
53933,Yngve Furéns Orkester,,
53934,Saville Brothers,,
53935,The Session Men,,
53936,Alan Wauters,,
53937,Cindy & Bert,,
53938,Bert Berger,,
53939,F.B.I.,,
53942,Root Jackson,,
53944,Paul Young [1],,
53945,Jenny Jackson,,
53946,Root & Jenny Jackson,,
53947,Ned Collette,,
53948,4 Your Soul,,
53949,Thomas D,,
53951,Nathalie Makoma,,
53954,Neuser,,
53958,Inga & Wolf,,
53959,Stoppok,,
53960,Bud Ashton,,
53961,Klaus Hoffmann,,
53962,Dick Jordan,,
53964,Benny Aronov,,
53965,Norris Turney,,
53966,Pete Pyle,,
53967,Hannes Wader,https://en.wikipedia.org/wiki/Hannes_Wader,14.0
53968,Konstantin Wecker,,
53974,Götz Alsmann,,
53975,The Condiments,,
53976,Farms in Trouble,,
53977,Crappy Dracula,,
53978,Ricky Brantalou,,
53979,Culpeper's Orchard,,
53981,Hans Scheibner,,
53982,Jürgen von der Lippe,https://en.wikipedia.org/wiki/Jürgen_von_der_Lippe,5.0
53983,Karl Dall,https://en.wikipedia.org/wiki/Karl_Dall,15.0
53985,Manfred Leuchter,,
53986,NoRMAhl,,
53989,Guildo Horn,https://en.wikipedia.org/wiki/Guildo_Horn,15.0
53991,Joy Fleming,,
53992,Guildo Horn & Die orthopädischen Strümpfe,,
53993,Dieter Thomas Kuhn,,
53994,Ady Zehnpfennig,,
53996,Sparkle,,
53997,Les Binks,,
53998,Alex Bau,,
53999,Virgin Steele,https://en.wikipedia.org/wiki/Virgin_Steele,13.0
54000,Michel Klaasen,,
54001,Atlantis [1],,
54002,The Faction,,
54003,Girls Under Glass,,
54004,Renee Rosnes,,
54005,Presuntos Implicados,,
54007,Michael Weiss,,
54008,Dave Adams,,
54009,Axel Dill,,
54010,Abwärts,https://en.wikipedia.org/wiki/Abwärts,1.0
54011,Paolo Zavallone,https://en.wikipedia.org/wiki/Paolo_Zavallone,6.0
54012,Jürgen Drews,,
54013,DJ Cornfield,,
54015,Stefan Raab,,
54016,Bürger Lars Dietrich,,
54017,Gruppe Kreis,,
54018,Walter Bockmayer,,
54019,Lothar Gottlöber,,
54020,Fips Asmussen,,
54021,Orchester Udo Reichel,,
54022,Matt Collins,,
54024,Wolfgang Lindner Band,,
54025,Peter Rubin,,
54026,The Maple Leaf Four,,
54027,Eric Wilson Hyde,,
54028,Jean Campbell,,
54030,Bobbie Britton,,
54031,Barry Johns,,
54032,Neville Taylor,,
54033,Hilary Kole,,
54034,WestBam,https://en.wikipedia.org/wiki/WestBam,15.0
54035,Steve Knightley,,
54037,Ron Brendle,,
54039,The Extra Glenns,,
54040,Joe Adragna,,
54041,The Smith Bros.,,
54042,Jer McDade,,
54043,The Brigadier,,
54044,The Lullabye League,,
54046,Thom Sebastian,,
54047,Steve Caraway,,
54049,Black Turtle Dove,,
54050,Tommi Zender,,
54051,The Dirty Truckers,,
54052,VADA,,
54053,Jamie Watson,,
54054,Common Rotation,,
54055,Kurt Reichenbach,,
54056,Cally Robertson,,
54057,Volker Lechtenbrink,,
54058,Jean Jacques Kravetz,,
54060,Peter Zentner,,
54061,Sean Watkins,,
54062,Peter Rudolph Heinen,,
54063,Johan Daansen,,
54064,Sven Väth,,
54065,Soho Roses,,
54066,The Dark,,
54067,David Sanchez,,
54070,Tiziana Ghiglioni,,
54071,Embraced,,
54072,Satan Takes A Holiday,https://en.wikipedia.org/wiki/Satan_Takes_A_Holiday_(band),0.0
54073,Dolapdere Big Gang,,
54074,Eamon's Daughter,,
54076,Frank Diez,,
54079,Carl Carlton [1],,
54080,Filthy McNasty,,
54082,Lindsay Smith,,
54083,This Radiant Boy,,
54084,Jason Trachtenburg,,
54085,Recepter,,
54087,Dennis Irwin,,
54088,Connie Kay,,
54089,Ellen Greene,,
54090,Yao Min,,
54091,Yao Lee,,
54092,Eric Garrison,,
54093,Threshold,,
54094,John Barlow [1],,
54095,Nate Birkey,,
54096,Renata Friederich,,
54097,Tom Brislin,,
54099,John Nicol,,
54100,Sober Killer,,
54101,David Miller [1],,
54102,The B. Lee Band,,
54103,The Long Winters,,
54104,Steve Burns,,
54105,Fluid Ounces,,
54106,Brett Kull,,
54107,Hotel Lights,,
54108,Ivan Markovitch,,
54109,Eugène Metehen,,
54110,Roland Alexander,,
54111,Marcus Belgrave,,
54112,Genie Grant,,
54113,Randy Porter,,
54115,Gary Williams,,
54116,Charlie Palmieri,,
54117,Essiet Essiet,,
54118,Patricia Cahill,,
54119,Des Smyth,,
54120,Ron Surace,,
54121,Tatsu Aoki,,
54124,Elisabeth Edberg,,
54125,Leif Petersen,,
54126,Howard Hughes,,
54128,Maria Stenz,,
54129,Rainbow [1],,
54130,Huon,,
54131,Gert Günther,,
54132,Loons,,
54133,Roxanne Shanté,,
54134,Virginia Guy,,
54135,Dean Hart,,
54136,O.A.R.,,
54137,The Fab Faux,,
54138,Rocky Dawuni,,
54139,Emmanuel Jal,,
54140,Joyce Breach,,
54141,Sir Simon,,
54142,1000 Robota,,
54143,Parts & Labor,,
54144,Bonaparte,,
54145,Get Well Soon,,
54146,Wallis Bird,https://en.wikipedia.org/wiki/Wallis_Bird,7.0
54147,Waters,,
54148,Thees Uhlmann,https://en.wikipedia.org/wiki/Thees_Uhlmann,6.0
54149,Dangerous!,,
54150,Arcane Roots,,
54151,Framing Hanley,,
54152,Deaf Havana,https://en.wikipedia.org/wiki/Deaf_Havana,4.0
54153,Francesqa,,
54154,Joe Coughlin,,
54155,Young Guns,,
54156,Kids in Glass Houses,,
54157,Spy Catcher,,
54158,We Are the Ocean,,
54160,Ed Gein,,
54163,Werner Cyprys,,
54164,Maureen René,,
54165,Manfred Mann's Chapter III,,
54166,Liluca,,
54167,The Dynamites,,
54168,Anthony David,,
54169,Arnold Sundgaard,,
54170,Shortee Wop,,
54172,Mark Kendall,,
54174,Klaus Eichstadt,,
54175,Dave Meniketti,,
54176,Joe Lesté,,
54177,Sister Machine Gun,,
54178,Rock Aid Armenia,,
54179,Suckspeed,,
54181,Ji?í Schelinger,,
54182,Maynard James Keenan,https://en.wikipedia.org/wiki/Maynard_James_Keenan,33.0
54183,Paul D'Amour,,
54184,Danny Carey,https://en.wikipedia.org/wiki/Danny_Carey,26.0
54185,Adam Jones,,
54186,Staind,https://en.wikipedia.org/wiki/Staind,34.0
54187,Harold Betters,,
54188,Bob Levy,,
54189,Wolverine Eagle,,
54190,Roby Solo,,
54191,Gaetano & Schorr,,
54192,Stefano Prada,,
54193,Skam,,
54194,Sunset Regime,,
54195,DJ Space'C,,
54196,DJ Miko,,
54197,Tune Up!,,
54198,B-Charme,,
54199,A Life [Divided],,
54200,Randy Bush,,
54201,Sam Alex,,
54202,Crush + Alexandra Ungureanu,,
54203,The Moody Marsden Band,,
54205,Demon Drive,,
54206,Sexy Dancers,,
54207,Roman Holý,,
54208,Dan Bárta,,
54209,Voodoo Hill,,
54210,Hughes Turner Project,,
54211,Txus di Fellatio,,
54212,The Atlas Moth,,
54213,Peter Pyrtle,,
54215,Topmodelz,,
54216,Peter Biker,https://en.wikipedia.org/wiki/Peter_Biker,2.0
54217,Marty Walsh,,
54218,Frank Fritze,,
54219,Clubspeakers,,
54220,Hanni El Khatib,,
54222,Juan Valdivia,https://en.wikipedia.org/wiki/Juan_Valdivia,4.0
54223,Pedro Andreu,,
54224,Joaquin Cardiel,,
54225,Héroes del silencio,,
54226,Claudio Varola,,
54227,Elisa Spreafichi,,
54228,Michele Comis,,
54229,Walter Cremonini,,
54230,Alessandro Gilardi,,
54231,Deadly Sins,,
54232,Vincent Oostlander,,
54233,Marco  Verkuylen,,
54234,The Company of Snakes,,
54239,Lichtenfels,,
54240,Jeff Clayton [1],,
54241,John Clayton,,
54242,Laila Dalseth,,
54243,Jon Eardley,,
54244,Mick Pyne,,
54245,Butch Walker,,
54246,Midnight Juggernauts,,
54247,Titus Andronicus,,
54248,Surfer Blood,https://en.wikipedia.org/wiki/Surfer_Blood,6.0
54249,Foxy Shazam,,
54250,Charles Bradley,,
54251,The Menahan Street Band,,
54252,JEFF The Brotherhood,,
54253,Erika Anderson,,
54255,Cazals,,
54256,3 Doors Down,https://en.wikipedia.org/wiki/Todd_Harrell,2.0
54256,3 Doors Down,https://en.wikipedia.org/wiki/3_Doors_Down,41.0
54256,3 Doors Down,https://en.wikipedia.org/wiki/Chris_Henderson_(American_musician),4.0
54258,Jacob Moon,,
54260,Dominic Cifarelli,,
54261,Jeff Feldman,,
54262,Randy Jackson [1],,
54263,Artok,,
54264,Anita Athavale,,
54265,M3,,
54266,Piney Brown,,
54267,Nick Detnon,,
54268,Dan Le Sac,,
54269,Scroobius Pip,,
54273,Kosmikud,,
54274,Andres Vana,,
54276,Dolores Phillips,,
54277,Frank Augustus,,
54280,The Snakes [2],,
54281,Steve Stannard,,
54282,Make Hintsanen,,
54283,Tauski,,
54284,DJ 7 and The Sound Generators,,
54285,Blogbusters,,
54286,Marc De Siau,,
54287,Rebekka Bakken,,
54288,Stoned,,
54289,Bad Influence,,
54290,Freddy Robinson,,
54293,Eva Mattes,,
54294,Fünf Sterne Deluxe,https://en.wikipedia.org/wiki/Fünf_Sterne_deluxe,3.0
54295,Norbert Hamm,,
54296,Gagey Mrozek,,
54298,The Wilde Knights,,
54299,Uwe Ochsenknecht,https://en.wikipedia.org/wiki/Uwe_Ochsenknecht,15.0
54300,Vic Emerson,,
54301,John Stimpson,,
54302,Sad Café,,
54305,Mark Shaw,,
54306,Alex Mungo,,
54307,Rob Downes,,
54308,Jasper Stainthorpe,,
54309,Scott Taylor,,
54310,Stevie Vann,,
54311,John Keating,,
54313,Vicky Stevens,,
54315,Brian Matthew,,
54316,Amy Read,,
54317,Jacky Delmone,,
54318,Uli Hundt,,
54319,Schroeder Roadshow,,
54320,Das Auge Gottes,,
54321,Jürgen Ehle,,
54322,Andre Herzberg,,
54323,Pankow [1],,
54324,Die Prinzen,https://en.wikipedia.org/wiki/Die_Prinzen,18.0
54325,Daniel J.,,
54327,Robert S. White,,
54328,James Murphy [2],,
54330,Jeff Stinco,,
54331,Mike Mangini,,
54332,D.J. Benny B.,,
54333,David Srb,,
54334,Silvio Pozzoli,,
54335,Muzio Clementi,,
54336,Chrome Division,,
54337,Tim Stamton,,
54338,Homeboyz,,
54339,Alan Jones [1],,
54340,David Connell,,
54341,Michael Connell,,
54342,Timothy  Harper,,
54343,George Huntley,,
54344,Doug MacMillan,,
54345,Stephen Potak,,
54346,William Wimberley Jr.,,
54347,Archie Alexander,,
54348,The Colonnels,,
54349,Fleurine,,
54351,Solid Solution,,
54352,Clive King,,
54353,Supreme Dream Team,,
54354,Louis-Noël Fontaine,,
54356,Jean-François Guay,,
54357,Aimable,,
54358,Michael Schau,,
54359,Michael Bond,,
54360,Leoni Page,,
54361,Tony Gould,,
54362,Robert Puschmann,,
54363,Paola,https://en.wikipedia.org/wiki/Paola_del_Medico,14.0
54364,Dschinghis Khan,,
54365,Jazzhole,,
54366,Theriak,,
54367,Engerica,,
54368,Syrens Call,,
54369,Ocean Drive Suicide,,
54370,Sero. Overdose,,
54371,Red Sparrow,,
54372,Inscape,,
54373,DJ Worlock,,
54374,Area 51,,
54375,Pleasures Remain,,
54376,China-Touch,,
54378,Eva's Sparrow,,
54379,Poverty's No Crime,,
54380,David Malinich,,
54381,Martin Motnik,,
54382,Mattias lA Eklundh,,
54384,Mona & Lisa,,
54385,D-Glam,,
54386,Turisas,https://en.wikipedia.org/wiki/Turisas,22.0
54387,Michelle [1],https://en.wikipedia.org/wiki/Michelle_(German_singer),18.0
54388,Barbie [1],,
54389,Absolute Power,,
54390,Turbowolf,,
54391,Ted Maul,,
54392,Camilot,,
54396,Jochen Hansen,,
54397,Herwig Mitteregger,,
54398,Smudo,,
54399,Jan Delay,,
54400,Echt,https://en.wikipedia.org/wiki/Echt_(band),4.0
54401,Mike Baker,,
54403,Anacrusis,,
54404,Massendefekt,,
54405,Adoro,,
54406,Jack the Ripper,,
54407,Companeros Compasos,,
54408,For Sale,,
54409,Beezy Bastards,,
54410,Razzia,,
54411,Räubertöchter,,
54412,Stahlhammer,,
54413,Polar Pop,,
54414,MC Grzimek,,
54415,Willard White,,
54416,Barbara Evans,,
54417,Bill Ramsey,https://en.wikipedia.org/wiki/Bill_Ramsey_(singer),7.0
54418,Robert Finet,,
54419,Rita Cadillac,,
54420,Kessler Sisters,,
54421,Kobi Oshrat,,
54422,Shimrit Or,,
54424,Milk and Honey,,
54425,Hank Marr,,
54426,Gene Walker,,
54427,Kevin Turner,,
54428,Jim Rupp,,
54429,Linda Lawley,,
54430,J.P. Pennington,https://en.wikipedia.org/wiki/J.P._Pennington,0.0
54432,Hoffmann & Hoffmann,,
54433,Jerry Careaga,,
54435,Doris Lee,,
54436,Kim Davey,,
54437,The Raes,,
54438,Russ Vincent,,
54439,Les Satellites [1],,
54440,Baby Blue,,
54441,Gordon Peters,,
54442,No Limits,,
54443,Everlone,,
54445,Sarah Masen,,
54446,Kay Barry,,
54447,Rolf Zuckowski,,
54449,Joe Mooney,,
54450,Mary Osborne,,
54452,Alvin Queen,,
54453,Chemical Dolls,,
54455,Grabass Charlestons,,
54457,Rave Allstars,,
54459,Selen - X,,
54461,Pink Project,,
54462,Luciano Ninzatti,,
54463,Stefano Pulga,,
54464,Ella Johnson,,
54465,Marian Williams,,
54466,Honeycrack,,
54467,Johnny Chester,,
54468,Richard Fielding,,
54469,Happy Knights Jazz Band,,
54470,Martin Slavin,,
54471,Stuart Churchill,,
54472,Helen Davis,,
54473,Sicko,,
54474,Marion Williams,,
54475,Mike Redway,,
54476,Richard Rowe,,
54477,Earl Rose,,
54478,Lonnie Plaxico,,
54479,See This House,,
54480,Antonello Gabelli,,
54481,Peru,,
54483,Norman Simmons,,
54484,Lisle Atkinson,,
54485,Les Carle,,
54486,Ray Kamalay,,
54489,Raivo Tammik,,
54490,Frank Strazzeri,,
54491,Helmut Rulofs,,
54492,Thom Pace,,
54493,Lien Van De Kelder,,
54494,Eddie Falcon,,
54495,Waterloo & Robinson,,
54496,Toyo Tanaka,,
54497,Bert Grund,,
54498,Nighthawk,,
54499,The Starlings,,
54500,Anne-Marie Hurst,,
54501,Stan Greenwood,,
54502,"Roger """"Trotwood"""" Nowell",,
54503,Desert + Fortune,,
54505,Allan Vaché,,
54506,Steve Masakowski,,
54507,Jane McGarrigle,,
54508,Bob Alberti,,
54509,Gaye Adegbalola,,
54510,Richard Strange,,
54511,James T. Ford,,
54513,Sean Smith,,
54514,Neal Haiduck,,
54515,Godgory,,
54516,Mordred,,
54517,Gardenian,,
54518,João Daniel Ulhoa,,
54520,Adhesive,,
54521,Priscilla Jones,,
54537,Poor Rich Ones,,
54538,Camille Monte,,
54539,Giovanni Visnadi,,
54540,Janice Robinson,,
54541,Livin' Joy,,
54542,Matt Helders,,
54543,Nesreen Shah,,
54544,Matteo Bonsanto,,
54545,Roberto Rossi,,
54546,Malcolm Charlton,,
54547,Jam Tronik,,
54548,Sylvia Sims,,
54549,The Carillons,,
54550,Ryan Shupe & the RubberBand,,
54551,The Yayhoos,,
54552,Barbara Slater,,
54553,Daryl Sherman,,
54554,The Pearls,,
54555,Joan Baxter,,
54556,Dumb Blondes,,
54557,LTNO,,
54558,Malediva,,
54559,Gregoor van der Loo,,
54560,Marcel Coenen,,
54561,Ed Starink,https://en.wikipedia.org/wiki/Ed_Starink,8.0
54562,Grant Lee Buffalo,,
54563,Spacelab,,
54565,Eroc,,
54566,Johannes Schmölling,,
54567,Alex Bollard Assembly,,
54568,Ronnie Selby,,
54569,Flogging Molly,,
54570,Sherri Roberts,,
54571,Chris Witchhunter,"https://en.wikipedia.org/wiki/Christian_""Witchhunter""_Dudek",10.0
54573,Peter Nordahl,,
54574,Tigertailz,,
54575,Tito Burns,,
54576,The Gonads,,
54577,Star Fucking Hipsters,,
54578,Yase,,
54579,4 FX,,
54580,Giusy Consoli,,
54581,Max B,,
54582,Trim,,
54583,Gary War,,
54584,Jimmy Bruno,,
54585,The Holmes Brothers,,
54586,Ronnie Bedford,,
54587,Yoshio Otomo,,
54588,Interface [2],,
54589,Eric Eldredge,,
54591,The Lord Weird Slough Feg,,
54592,The Arnold Corns,,
54594,Up To Date,,
54595,Lloyd Wells,,
54596,Nika Rejto,,
54599,obLONG,,
54600,Ian Bairnson,,
54601,Stuart Elliott,,
54602,The Pineapple Thief,,
54603,Maud Hudson,,
54604,Doug Paisley,,
54605,Wolf People,,
54606,Gallops,,
54607,Lia Ices,,
54608,Our Broken Garden,,
54609,Malachai,,
54610,The Last Hurrah!!,,
54611,Matt Berry,,
54612,Neville Skelly,,
54613,of Arrowe Hill,,
54614,BEAK>,,
54615,Marcelo Camelo,,
54616,Los Hermanos,,
54617,Marius Nordal,,
54618,Richard Todd,,
54619,The Roulettes,,
54620,David Friesen,,
54621,Jeanette Michel,,
54622,Vinylworxx,,
54623,Brian Swartz,,
54624,Ari Ambrose,,
54625,Jimmy Cobb,,
54626,Kane & Abel,,
54631,Michael Wycoff,https://en.wikipedia.org/wiki/Michael_Wycoff,3.0
54632,Stereoboys,,
54633,Gerry Glenn,,
54634,Love Solution,,
54635,William Naraine,,
54636,Rick Anderson,,
54637,Michael Cotton,,
54638,Prairie Prince,,
54639,Vince Welnick,,
54640,Hob Goblin,,
54642,The Beatmen,,
54643,Djego Heskim,,
54644,Spook and The Ghouls,,
54645,The Jaybirds,,
54646,La chanson noire,,
54647,The Voltarenes,,
54648,Del Martin,,
54649,3rd Nation,,
54650,Tony Di Bart,,
54651,Kleptomania,,
54652,Return 2 Zero,,
54653,United Singers,,
54656,Rockstar,,
54657,K La Cuard,,
54658,Michelle [2],,
54659,5th Element,,
54660,???,,
54661,Paranonia,,
54663,Brand New Funk,,
54664,Alfonzo,,
54666,Jim Porto,,
54667,Ozo,,
54668,Charme,,
54669,Dwight Druick,,
54671,Poetry 'n' Motion,,
54673,Voice of Africa,,
54674,The Guitar Orchestra,,
54676,Flip Da Scrip,,
54678,Robin DiMaggio,,
54679,Zona B,,
54680,DJ Sputnik,,
54681,Cryzp,,
54682,Down Low,,
54683,Karl Wolf,,
54684,Culture,,
54685,The Glitterboys,,
54686,Perpetuum Jazzile,,
54687,Devin The Dude,,
54688,True Kiss Destination,,
54689,Luke Reynolds,,
54692,I Concept,,
54693,Keith Murrell,,
54694,Rubber Sole,,
54695,Nav Katze,,
54697,Dave Charles,,
54698,The New York Art Quartet,,
54699,Geri Allen,https://en.wikipedia.org/wiki/Geri_Allen,20.0
54700,JC Stylles,,
54701,Laura Ainsworth,,
54719,The Invincible Spirit,,
54721,Francis Ripolin,,
54722,Fernando [1],,
54723,Jérôme Dahan,,
54724,Jean-Patrick Capdevielle,,
54725,Baby Ray,,
54727,Laos,,
54728,Beatshifters,,
54732,Resource,,
54733,Damian Wilson,,
54734,Tony Trischka,,
54735,Marshall Wilborn,,
54736,Dave McLaughlin,,
54738,Craig Finn,,
54739,Tad Kubler,,
54740,Mixtapes,,
54741,Direct Hit!,,
54742,Elizete Cardoso,,
54744,Academy Allstars,,
54746,Acapella Vocalists,,
54748,Ameritz Karaoke Band,,
54749,APM Music,,
54750,John Boylan,,
54751,Avid All Stars,,
54753,Avid Professional Karaoke,,
54755,Baby Deli Music,,
54756,The Bank,,
54757,Linc Chamberland,,
54758,Paul Brooks,,
54759,Cape Rock,,
54760,Celso Celli,,
54762,Chipi,,
54763,Dakota [2],,
54764,Decada Explosiva,,
54765,Jørgen Ryg,,
54766,Déjà vu,,
54767,DJ Crazy J Rodriguez,,
54768,Eclipse [2],,
54769,Paul James Freeman,,
54770,Nantucket,,
54771,Galileo,,
54772,The Stupids,,
54773,The Rock 'n Rollers,,
54774,The Coffee Bar Skifflers,,
54775,The Romancers,,
54776,Eddie Macauley,,
54777,The Choristers,,
54778,Joe Jeffrey,,
54779,Michel Hausser,,
54780,Jimmy Garrison,,
54781,Caracol,,
54782,Rebelution,,
54783,Manox,,
54785,Lucretia Tramill,,
54786,Carlynn O'Keefe,,
54787,Cookin' on 3 Burners,,
54788,Tigeroar,,
54794,Alexander Ethan Grey,,
54795,Inger Lise,https://en.wikipedia.org/wiki/Inger_Lise_Rypdal,8.0
54796,Dag Spantell,,
54797,Martin Newell,,
54798,Bluesville,,
54799,Long Tall Ernie And The Shakers,,
54800,Die Dorados,,
54801,Orinoco Haven,,
54802,Yoyo International Orchestra,,
54803,Ohsama,,
54804,Pickin' on Series,,
54806,Qu Da Scientist,,
54807,Buddy Banks,,
54808,Rustix,,
54809,James House,,
54810,Troglauer Buam,,
54812,Acustica,,
54813,Traks,,
54814,Blechblos'n,,
54815,Randy Handley,,
54816,Toby Keith,,
54817,The Rip Chords,,
54818,Silage,,
54819,Melarion,,
54820,SynDesigner,,
54821,Battery Bride,,
54822,Darken,,
54823,µ²,,
54824,Fatal Exposure,,
54825,Teichgräber und der Wolff,,
54826,Cottage Club,,
54827,Andy Bermig,,
54829,Joint State,,
54830,Pär Lammers,,
54831,Squealer,,
54832,Paul Charlier,,
54833,Paula Arundell,,
54834,Hawk Nelson,,
54835,Glenn Shorrock,,
54836,Jaya,,
54838,Christophe Maé,,
54843,Mary Brown,,
54844,The Malibus,,
54845,Marc De Coen,,
54847,Jericho Rosales,,
54848,Greg London,,
54849,Gil Caro,,
54850,Elaine Stritch,,
54851,Krystal,,
54853,Wild Frontier,,
54854,Brisk,,
54855,Mr. Hyde,,
54856,Faro,,
54857,Killer Bee,,
54858,Roger Batin,,
54860,Virgil Gonsalves,,
54861,The Q Brothers,,
54862,Lille John,,
54864,Daniel Humair,,
54865,Eddy Louiss,,
54866,Jimmie Smith,,
54867,Ekseption,,
54868,Ron Goodwin,,
54869,Phil Cardew,,
54871,UMA,,
54872,Kjell Elvis,,
54873,Birdy,,
54874,Harald Thune,,
54875,Chester Lester,,
54876,Arly Karlsen,,
54877,Jimmy Gourley,,
54878,Guy Pedersen,,
54879,Kylie Auldist,,
54880,Micky Milan,,
54881,Pierre Zito,,
54882,Jacques Vénéruso,,
54884,Arianna Cleri,,
54885,Rossana Gallio,,
54886,Ion Badulescu,,
54888,Jack Millman,,
54890,Jackville,,
54891,Isaac Payton Sweat,,
54892,Lee Fikes,,
54893,Nicola Cardinale,,
54894,Stefan Atirgovitoae,,
54896,Bruno Nico,,
54897,Maryam Tancredi,,
54898,Michael Bonanno,,
54899,Giada Borrelli,,
54900,Giuseppe Picciallo,,
54901,Rebeca Maria Neacsu,,
54902,Maria Cristina Craciun,,
54903,Brenda Carter,,
54904,Andrea Ascanio,,
54905,Giorgio Franzè,,
54906,Valerio Monaco,,
54907,Tommy Tedesco,,
54908,Reggie Workman,,
54910,Ana María Martínez,,
54911,H Band,,
54912,Little Gerhard,https://en.wikipedia.org/wiki/Little_Gerhard,5.0
54913,Patrick Lemaître,,
54914,Wayne Beckford,,
54915,Priscilla,,
54917,Leon Everette,,
54918,Fiona Prine,,
54919,Georges Arvanitas,,
54920,Orquesta Conexion Latina,,
54921,The Jolt,,
54922,Nicolas Thys,,
54923,Sanity Check,,
54925,Rex Allen Jr.,,
54927,Mike Barden,,
54928,Jim McNeely,,
54931,Mike Melillo,,
54932,Ares Tavolazzi,,
54934,Claude Williamson,,
54935,René Elizondo Jr.,,
54936,Stone [1],,
54937,Rough Cutt,,
54938,Driver of the Year,,
54939,Low Frequency Club,,
54940,Earl Carroll,,
54941,Billy Guy,,
54942,Faxed Head,,
54943,Antonius,,
54944,Nabby Clifford,,
54946,Cowboy Jazz,,
54947,Alex Pangman,,
54948,Freya Abbott Ferguson,,
54949,Yukiko Hayashi,,
54950,Komatose,,
54951,Shift,,
54953,Suture,,
54954,Jennifer Geese,,
54955,Chris Spillios,,
54956,88 Magic,,
54957,Nuit d'octobre,,
54958,Holly Hoffmann,,
54959,Warren Vaché,,
54960,Joe Ascione,,
54961,Rich Beale,,
54962,Gareth Sager,,
54965,Jock Scot,,
54966,Paul Quinn [1],,
54967,Alan Barnes,,
54968,Antoine Roney,,
54969,Ted Rosenthal,,
54970,Psyclones,,
54971,Pacific 231,,
54972,Damage Control,,
54973,Evil Masquerade,,
54975,Sonic Boom Boys,,
54976,The Dutch Masters,,
54977,Brent DeBoer,https://en.wikipedia.org/wiki/Brent_DeBoer,0.0
54978,Courtney Taylor-Taylor,https://en.wikipedia.org/wiki/Courtney_Taylor-Taylor,7.0
54979,mewithoutYou,https://en.wikipedia.org/wiki/MewithoutYou,7.0
54980,Civil Twilight,,
54981,Story of the Year,,
54982,Hawthorne Heights,https://en.wikipedia.org/wiki/Hawthorne_Heights,18.0
54983,Maps and Atlases,,
54984,Margot and the Nuclear So and So's,,
54985,Anthony Raneri,,
54986,Phil Walden,,
54988,The King Cobra,,
54990,Bent Boys,,
54991,Matthews,,
54992,Juhani Kivistö,,
54994,Lindsay,,
54995,Amoroso's Gang,,
54996,Audox,,
54997,The Cheeky Boys,,
54998,The Black Project,,
54999,P.J. Perry,,
55000,Dave Tozer,,
55001,Rick Shobin,,
55010,Dob Russkin,,
55011,Sam Concepcion,,
55012,Forever Young,,
55013,Bram Koning,,
55014,Laurent Filipe,,
55015,Christopher Hollyday,,
55016,Russ Freeman [1],,
55017,Calvin Jackson,,
55018,Barney Koumis,,
55021,Dick Morgan,,
55022,Rich Perry,,
55023,Pia Toscano,,
55024,Paradis,,
55025,Mazes,,
55026,Eagulls,,
55028,Bobby Rowan,,
55029,Dave Stryker,,
55030,Hoyt Johnson,,
55031,Jim Atkins,,
55032,Tony Valens & The Incisions,,
55033,Overend Watts,,
55034,Ray Majors,,
55035,Nigel Benjamin,,
55036,John Fiddler,,
55037,Steve Czarnecki,,
55038,Cecilia Smith,,
55039,Sonny Greenwich,,
55040,Oji Pierce,,
55041,Mis-Teeq,https://en.wikipedia.org/wiki/Mis-Teeq,11.0
55042,Shinobi Ninja,,
55043,Roberta Gambarini,,
55044,Gemma Hayes,,
55045,Les démoniaques,,
55046,Taperecorder,,
55048,Brotherly Love,,
55049,Joseph Cobb,,
55051,Demons & Wizards,,
55052,Hackensack,,
55053,Johnny Varro,,
55054,Dana Legg,,
55055,Ottilie Patterson,,
55056,The Urban Voodoo Machine,,
55057,Night Horse,,
55058,Red Ingle,,
55059,Broken Teeth,,
55060,Crippled Black Phoenix,,
55061,Tequila Rockin'Bird,,
55062,Black Robot,,
55065,The Union [1],,
55067,Don Lawson,,
55068,Bruce Turner,,
55069,Stefan Rusconi,,
55070,Michel Cloup,,
55071,Michael White [2],,
55073,Doane Perry,,
55075,Jeff Baxter,,
55076,Abe White,,
55077,Kurt Menk,,
55078,Ryan Bullington,,
55079,"Jim """"Turbo"""" Kirby",,
55080,Larry Goad,,
55081,Thane Shearon,,
55082,Adam Hamilton,,
55083,Peter Johansson,,
55085,Phil Bodner,,
55086,Millicent Martin,,
55087,Johnnie Spence,,
55088,Jimmie Logsdon,,
55089,My Own Worst Enemy,,
55090,The Screaming Fly,,
55091,Silje Nes,https://en.wikipedia.org/wiki/Silje_Nes,2.0
55092,The Upper Room,,
55093,Kane,,
55094,Raymond Doms,,
55095,Bert Liboton,,
55096,Ferreira Gullar,,
55097,Joanna [1],,
55098,Leon Rausch,,
55099,Gerd Rube,,
55100,Malicia,,
55101,Doc Cheatham,,
55102,Lafayette Street,,
55103,Sister's Act,,
55104,Angie Dee,,
55105,Spencer Clark,,
55106,As I Lay Dying,,
55107,Carnun Rising,,
55108,Geraldo Azevedo,,
55109,Zé Dantas,,
55110,Dardanelle,,
55111,Peter Dean,,
55112,Freddie Green,,
55113,Leonard Gaskin,,
55114,Michael M.P. Murphy,,
55115,Jukka Hyrkäs,,
55116,Jouni Vento,,
55117,Janne Hurskainen,,
55118,Asko Kalevi Keränen,,
55119,Hannu Paavo Keränen,,
