YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1971,7,47,49,THEME FROM “LOVE STORY”,Francis Lai with His Orchestra,Paramount,3,47,
1971,7,48,48,WHEN I’M DEAD AND GONE,McGuinness Flint,Capitol,6,48,
1971,7,49,58,HELP ME MAKE IT THROUGH THE NIGHT,Sammi Smith,Mega,5,49,
1971,7,50,51,I’M SO PROUD,The Main Ingredient,RCA,10,50,
1971,8,1,1,ONE BAD APPLE,The Osmonds,MGM,8,1,2 weeks at #1
1971,8,2,2,KNOCK THREE TIMES,Dawn,Bell,14,1,
1971,8,3,3,ROSE GARDEN,Lynn Anderson,Columbia,13,3,
1971,8,4,4,I HEAR YOU KNOCKING,Dave Edmunds,MAM,9,4,
1971,8,5,11,IF YOU COULD READ MY MIND,Gordon Lightfoot,Reprise,9,5,
1971,8,6,10,MAMA’S PEARL,Jackson 5,Motown,4,6,
1971,8,7,7,GROOVE ME,King Floyd,Chimneyville,18,6,
1971,8,8,15,SWEET MARY,Wadsworth Mansion,Sussex,9,8,
1971,8,9,14,MR. BOJANGLES,The Nitty Gritty Dirt Band,Liberty,14,9,
1971,8,10,5,LONELY DAYS,The Bee Gees,Atco,12,3,
1971,8,11,12,WATCHING SCOTTY GROW,Bobby Goldsboro,United Artists,9,11,
1971,8,12,23,AMOS MOSES,Jerry Reed,RCA,17,12,
1971,8,13,8,YOUR SONG,Elton John,Uni,13,8,
1971,8,14,21,(Theme From) “LOVE STORY”,"Henry Mancini, His Orchestra and Chorus",RCA,6,14,
1971,8,15,18,AMAZING GRACE,Judy Collins,Elektra,11,15,
1971,8,16,6,MY SWEET LORD / ISN’T IT A PITY,George Harrison,Apple,13,1,
1971,8,17,24,HAVE YOU EVER SEEN THE RAIN / HEY TONIGHT,Creedence Clearwater Revival,Fantasy,4,17,
1971,8,18,9,IF I WERE YOUR WOMAN,Gladys Knight and the Pips,Soul,13,9,
1971,8,19,13,ONE LESS BELL TO ANSWER,The 5th Dimension,Bell,18,2,
1971,8,20,19,IT’S IMPOSSIBLE,Perry Como,RCA,15,10,
1971,8,21,17,STONEY END,Barbra Streisand,Columbia,17,6,
1971,8,22,39,FOR ALL WE KNOW,The Carpenters,A&M,3,22,
1971,8,23,16,REMEMBER ME,Diana Ross,Motown,9,16,
1971,8,24,43,SHE’S A LADY,Tom Jones,Parrot,3,24,
1971,8,25,42,ME AND BOBBY McGEE,Janis Joplin,Columbia,4,25,
1971,8,26,31,TEMPTATION EYES,The Grass Roots,Dunhill,9,26,
1971,8,27,27,(Do the) PUSH AND PULL (Part 1),Rufus Thomas,Stax,10,27,
1971,8,28,29,LET YOUR LOVE GO,Bread,Elektra,8,28,
1971,8,29,51,JUST MY IMAGINATION (Running Away With Me),The Temptations,Gordy,3,29,
1971,8,30,30,PRECIOUS PRECIOUS,Jackie Moore,Atlantic,12,30,
1971,8,31,28,I REALLY DON’T WANT TO KNOW / THERE GOES MY EVERYTHING,Elvis Presley,RCA,9,21,
1971,8,32,37,PROUD MARY,Ike and Tina Turner,Liberty,4,32,
1971,8,33,35,DON’T LET THE GREEN GRASS FOOL YOU,Wilson Pickett,Atlantic,6,33,
1971,8,34,20,WE GOTTA GET YOU A WOMAN,Runt (Todd Rundgren),Ampex,15,20,
1971,8,35,26,BORN TO WANDER,Rare Earth,Rare Earth,11,17,
1971,8,36,36,JODY’S GOT YOUR GIRL AND GONE,Johnnie Taylor,Stax,6,36,
1971,8,37,57,DOESN’T SOMEBODY WANT TO BE WANTED,The Partridge Family (Starring Shirley Jones and Featuring David Cassidy),Bell,2,37,
1971,8,38,22,LOVE THE ONE YOU’RE WITH,Stephen Stills,Atlantic,11,14,
1971,8,39,49,HELP ME MAKE IT THROUGH THE NIGHT,Sammi Smith,Mega,6,39,
1971,8,40,40,YOUR TIME TO CRY,Joe Simon,Spring,10,40,
1971,8,42,32,SOMEBODY’S WATCHING YOU,Little Sister,Stone Flower,11,32,
1971,8,48,38,"GET UP, GET INTO IT, GET INVOLVED (Part 1)",James Brown,King,8,34,
1971,8,50,33,1900 YESTERDAY,Liz Damon’s Orient Express,White Whale,9,33,
1971,8,41,41,BURNING BRIDGES,The Mike Curb Congregation,MGM,12,41,
1971,8,43,59,CRIED LIKE A BABY,Bobby Sherman,Metromedia,2,43,
1971,8,44,44,JUST SEVEN NUMBERS (Can Straighten Out My Life),The Four Tops,Motown,5,44,
1971,8,45,46,D.O.A.,Bloodrock,Capitol,8,45,
1971,8,46,47,THEME FROM “LOVE STORY”,Francis Lai with His Orchestra,Paramount,4,46,
1971,8,47,48,WHEN I’M DEAD AND GONE,McGuinness Flint,Capitol,7,47,
1971,8,49,50,I’M SO PROUD,The Main Ingredient,RCA,11,49,
1971,9,1,1,ONE BAD APPLE,The Osmonds,MGM,9,1,3 weeks at #1
1971,9,2,6,MAMA’S PEARL,Jackson 5,Motown,5,2,
1971,9,3,2,KNOCK THREE TIMES,Dawn,Bell,15,1,
1971,9,4,3,ROSE GARDEN,Lynn Anderson,Columbia,14,3,
1971,9,5,5,IF YOU COULD READ MY MIND,Gordon Lightfoot,Reprise,10,5,
1971,9,6,4,I HEAR YOU KNOCKING,Dave Edmunds,MAM,10,4,
1971,9,7,8,SWEET MARY,Wadsworth Mansion,Sussex,10,7,
1971,9,8,12,AMOS MOSES,Jerry Reed,RCA,18,8,
1971,9,9,9,MR. BOJANGLES,The Nitty Gritty Dirt Band,Liberty,15,9,
1971,9,10,25,ME AND BOBBY McGEE,Janis Joplin,Columbia,5,10,
1971,9,11,11,WATCHING SCOTTY GROW,Bobby Goldsboro,United Artists,10,11,
1971,9,12,22,FOR ALL WE KNOW,The Carpenters,A&M,4,12,
1971,9,13,17,HAVE YOU EVER SEEN THE RAIN / HEY TONIGHT,Creedence Clearwater Revival,Fantasy,5,13,
1971,9,14,14,(Theme From) “LOVE STORY”,"Henry Mancini, His Orchestra and Chorus",RCA,7,14,
1971,9,15,15,AMAZING GRACE,Judy Collins,Elektra,12,15,
1971,9,16,29,JUST MY IMAGINATION (Running Away With Me),The Temptations,Gordy,4,16,
1971,9,17,24,SHE’S A LADY,Tom Jones,Parrot,4,17,
1971,9,18,7,GROOVE ME,King Floyd,Chimneyville,19,6,
1971,9,19,37,DOESN’T SOMEBODY WANT TO BE WANTED,The Partridge Family (Starring Shirley Jones and Featuring David Cassidy),Bell,3,19,
1971,9,20,33,DON’T LET THE GREEN GRASS FOOL YOU,Wilson Pickett,Atlantic,7,20,
1971,9,21,32,PROUD MARY,Ike and Tina Turner,Liberty,5,21,
1971,9,22,10,LONELY DAYS,The Bee Gees,Atco,13,3,
1971,9,23,18,IF I WERE YOUR WOMAN,Gladys Knight and the Pips,Soul,14,9,
1971,9,24,26,TEMPTATION EYES,The Grass Roots,Dunhill,10,24,
1971,9,25,27,(Do the) PUSH AND PULL (Part 1),Rufus Thomas,Stax,11,25,
1971,9,26,13,YOUR SONG,Elton John,Uni,14,8,
1971,9,27,39,HELP ME MAKE IT THROUGH THE NIGHT,Sammi Smith,Mega,7,27,
1971,9,28,36,JODY’S GOT YOUR GIRL AND GONE,Johnnie Taylor,Stax,7,28,
1971,9,29,20,IT’S IMPOSSIBLE,Perry Como,RCA,16,10,
1971,9,30,21,STONEY END,Barbra Streisand,Columbia,18,6,
1971,9,31,23,REMEMBER ME,Diana Ross,Motown,10,16,
1971,9,32,43,CRIED LIKE A BABY,Bobby Sherman,Metromedia,3,32,
1971,9,33,46,THEME FROM “LOVE STORY”,Francis Lai with His Orchestra,Paramount,5,33,
1971,9,34,41,BURNING BRIDGES,The Mike Curb Congregation,MGM,13,34,
1971,9,35,53,(Where Do I Begin) LOVE STORY,Andy Williams,Columbia,4,35,
1971,9,36,16,MY SWEET LORD / ISN’T IT A PITY,George Harrison,Apple,14,1,
1971,9,37,30,PRECIOUS PRECIOUS,Jackie Moore,Atlantic,13,30,
1971,9,38,45,D.O.A.,Bloodrock,Capitol,9,38,
1971,9,39,19,ONE LESS BELL TO ANSWER,The 5th Dimension,Bell,19,2,
1971,9,40,44,JUST SEVEN NUMBERS (Can Straighten Out My Life),The Four Tops,Motown,6,40,
1971,9,41,34,WE GOTTA GET YOU A WOMAN,Runt (Todd Rundgren),Ampex,16,20,
1971,9,42,28,LET YOUR LOVE GO,Bread,Elektra,9,28,
1971,9,47,40,YOUR TIME TO CRY,Joe Simon,Spring,11,40,
1971,9,43,56,HANG ON TO YOUR LIFE,The Guess Who,RCA,5,43,
1971,9,44,52,BLUE MONEY,Van Morrison,Warner Brothers,4,44,
1971,9,45,55,COUNTRY ROAD,James Taylor,Warner Brothers,4,45,
1971,9,46,91,YOU’RE ALL I NEED TO GET BY,Aretha Franklin,Atlantic,2,46,
1971,9,48,63,WILD WORLD,Cat Stevens,A&M,3,48,
1971,9,49,81,WHAT’S GOING ON,Marvin Gaye,Tamla,2,49,
1971,9,50,50,1900 YESTERDAY,Liz Damon’s Orient Express,White Whale,10,33,
1971,10,1,1,ONE BAD APPLE,The Osmonds,MGM,10,1,4 weeks at #1
1971,10,2,2,MAMA’S PEARL,Jackson 5,Motown,6,2,
1971,10,3,10,ME AND BOBBY McGEE,Janis Joplin,Columbia,6,3,
1971,10,4,16,JUST MY IMAGINATION (Running Away With Me),The Temptations,Gordy,5,4,
1971,10,5,5,IF YOU COULD READ MY MIND,Gordon Lightfoot,Reprise,11,5,
1971,10,6,17,SHE’S A LADY,Tom Jones,Parrot,5,6,
1971,10,7,12,FOR ALL WE KNOW,The Carpenters,A&M,5,7,
1971,10,8,8,AMOS MOSES,Jerry Reed,RCA,19,8,
1971,10,9,9,MR. BOJANGLES,The Nitty Gritty Dirt Band,Liberty,16,9,
1971,10,10,7,SWEET MARY,Wadsworth Mansion,Sussex,11,7,
1971,10,11,13,HAVE YOU EVER SEEN THE RAIN / HEY TONIGHT,Creedence Clearwater Revival,Fantasy,6,11,
1971,10,12,21,PROUD MARY,Ike and Tina Turner,Liberty,6,12,
1971,10,13,14,(Theme From) “LOVE STORY”,"Henry Mancini, His Orchestra and Chorus",RCA,8,13,
1971,10,14,3,KNOCK THREE TIMES,Dawn,Bell,16,1,
1971,10,15,19,DOESN’T SOMEBODY WANT TO BE WANTED,The Partridge Family (Starring Shirley Jones and Featuring David Cassidy),Bell,4,15,
1971,10,16,4,ROSE GARDEN,Lynn Anderson,Columbia,15,3,
1971,10,17,11,WATCHING SCOTTY GROW,Bobby Goldsboro,United Artists,11,11,
1971,10,18,20,DON’T LET THE GREEN GRASS FOOL YOU,Wilson Pickett,Atlantic,8,18,
1971,10,19,15,AMAZING GRACE,Judy Collins,Elektra,13,15,
1971,10,20,6,I HEAR YOU KNOCKING,Dave Edmunds,MAM,11,4,
1971,10,21,24,TEMPTATION EYES,The Grass Roots,Dunhill,11,21,
1971,10,22,27,HELP ME MAKE IT THROUGH THE NIGHT,Sammi Smith,Mega,8,22,
1971,10,23,32,CRIED LIKE A BABY,Bobby Sherman,Metromedia,4,23,
1971,10,24,35,(Where Do I Begin) LOVE STORY,Andy Williams,Columbia,5,24,
1971,10,25,18,GROOVE ME,King Floyd,Chimneyville,20,6,
1971,10,26,53,OYE COMO VA,Santana,Columbia,3,26,
1971,10,27,66,WHAT IS LIFE,George Harrison,Apple,2,27,
1971,10,28,28,JODY’S GOT YOUR GIRL AND GONE,Johnnie Taylor,Stax,8,28,
1971,10,29,49,WHAT’S GOING ON,Marvin Gaye,Tamla,3,29,
1971,10,30,25,(Do the) PUSH AND PULL (Part 1),Rufus Thomas,Stax,12,25,
1971,10,31,33,THEME FROM “LOVE STORY”,Francis Lai with His Orchestra,Paramount,6,31,
1971,10,32,54,FREE,Chicago,Columbia,3,32,
1971,10,33,23,IF I WERE YOUR WOMAN,Gladys Knight and the Pips,Soul,15,9,
1971,10,34,34,BURNING BRIDGES,The Mike Curb Congregation,MGM,14,34,
1971,10,35,48,WILD WORLD,Cat Stevens,A&M,4,35,
1971,10,36,38,D.O.A.,Bloodrock,Capitol,10,36,
1971,10,37,37,PRECIOUS PRECIOUS,Jackie Moore,Atlantic,14,30,
1971,10,38,46,YOU’RE ALL I NEED TO GET BY,Aretha Franklin,Atlantic,3,38,
1971,10,39,44,BLUE MONEY,Van Morrison,Warner Brothers,5,39,
1971,10,40,40,JUST SEVEN NUMBERS (Can Straighten Out My Life),The Four Tops,Motown,7,40,
1971,10,41,22,LONELY DAYS,The Bee Gees,Atco,14,3,
1971,10,64,29,IT’S IMPOSSIBLE,Perry Como,RCA,17,10,
1971,10,42,45,COUNTRY ROAD,James Taylor,Warner Brothers,5,42,
1971,10,43,43,HANG ON TO YOUR LIFE,The Guess Who,RCA,6,43,
1971,10,44,55,CHAIRMAN OF THE BOARD,The Chairmen Of the Board,Invictus,4,44,
1971,10,45,68,NO LOVE AT ALL,B.J. Thomas,Scepter,2,45,
1971,10,46,69,"LOVE’S LINES, ANGLES AND RHYMES",The 5th Dimension,Bell,2,46,
1971,10,47,42,LET YOUR LOVE GO,Bread,Elektra,10,28,
1971,10,48,57,ONE TOKE OVER THE LINE,Brewer and Shipley,Kama Sutra,4,48,
1971,10,49,56,CHERISH WHAT IS DEAR TO YOU (While It’s Near To You),Freda Payne,Invictus,4,49,
1971,10,50,47,YOUR TIME TO CRY,Joe Simon,Spring,12,40,
1971,11,1,1,ONE BAD APPLE,The Osmonds,MGM,11,1,5 weeks at #1
1971,11,2,3,ME AND BOBBY McGEE,Janis Joplin,Columbia,7,2,
1971,11,3,7,FOR ALL WE KNOW,The Carpenters,A&M,6,3,
1971,11,4,4,JUST MY IMAGINATION (Running Away With Me),The Temptations,Gordy,6,4,
1971,11,5,6,SHE’S A LADY,Tom Jones,Parrot,6,5,
1971,11,6,2,MAMA’S PEARL,Jackson 5,Motown,7,2,
1971,11,7,12,PROUD MARY,Ike and Tina Turner,Liberty,7,7,
1971,11,8,11,HAVE YOU EVER SEEN THE RAIN / HEY TONIGHT,Creedence Clearwater Revival,Fantasy,7,8,
1971,11,9,15,DOESN’T SOMEBODY WANT TO BE WANTED,The Partridge Family (Starring Shirley Jones and Featuring David Cassidy),Bell,5,9,
1971,11,10,5,IF YOU COULD READ MY MIND,Gordon Lightfoot,Reprise,12,5,
1971,11,11,8,AMOS MOSES,Jerry Reed,RCA,20,8,
1971,11,12,9,MR. BOJANGLES,The Nitty Gritty Dirt Band,Liberty,17,9,
1971,11,13,13,(Theme From) “LOVE STORY”,"Henry Mancini, His Orchestra and Chorus",RCA,9,13,
1971,11,14,10,SWEET MARY,Wadsworth Mansion,Sussex,12,7,
1971,11,15,22,HELP ME MAKE IT THROUGH THE NIGHT,Sammi Smith,Mega,9,15,
1971,11,16,23,CRIED LIKE A BABY,Bobby Sherman,Metromedia,5,16,
1971,11,17,18,DON’T LET THE GREEN GRASS FOOL YOU,Wilson Pickett,Atlantic,9,17,
1971,11,18,29,WHAT’S GOING ON,Marvin Gaye,Tamla,4,18,
1971,11,19,27,WHAT IS LIFE,George Harrison,Apple,3,19,
1971,11,20,21,TEMPTATION EYES,The Grass Roots,Dunhill,12,20,
1971,11,21,14,KNOCK THREE TIMES,Dawn,Bell,17,1,
1971,11,22,16,ROSE GARDEN,Lynn Anderson,Columbia,16,3,
1971,11,23,24,(Where Do I Begin) LOVE STORY,Andy Williams,Columbia,6,23,
1971,11,24,32,FREE,Chicago,Columbia,4,24,
1971,11,25,26,OYE COMO VA,Santana,Columbia,4,25,
1971,11,26,20,I HEAR YOU KNOCKING,Dave Edmunds,MAM,12,4,
1971,11,27,17,WATCHING SCOTTY GROW,Bobby Goldsboro,United Artists,12,11,
1971,11,28,39,BLUE MONEY,Van Morrison,Warner Brothers,6,28,
1971,11,29,19,AMAZING GRACE,Judy Collins,Elektra,14,15,
1971,11,30,38,YOU’RE ALL I NEED TO GET BY,Aretha Franklin,Atlantic,4,30,
1971,11,31,31,THEME FROM “LOVE STORY”,Francis Lai with His Orchestra,Paramount,7,31,
1971,11,32,45,NO LOVE AT ALL,B.J. Thomas,Scepter,3,32,
1971,11,33,35,WILD WORLD,Cat Stevens,A&M,5,33,
1971,11,34,28,JODY’S GOT YOUR GIRL AND GONE,Johnnie Taylor,Stax,9,28,
1971,11,35,34,BURNING BRIDGES,The Mike Curb Congregation,MGM,15,34,
1971,11,36,55,ANOTHER DAY / OH WOMAN OH WHY,Paul McCartney,Apple,2,36,
1971,11,37,30,(Do the) PUSH AND PULL (Part 1),Rufus Thomas,Stax,13,25,
1971,11,38,46,"LOVE’S LINES, ANGLES AND RHYMES",The 5th Dimension,Bell,3,38,
1971,11,39,48,ONE TOKE OVER THE LINE,Brewer and Shipley,Kama Sutra,5,39,
1971,11,40,61,SOUL POWER (Part 1),James Brown,King,3,40,
1971,11,41,36,D.O.A.,Bloodrock,Capitol,11,36,
1971,11,46,37,PRECIOUS PRECIOUS,Jackie Moore,Atlantic,15,30,
1971,11,47,40,JUST SEVEN NUMBERS (Can Straighten Out My Life),The Four Tops,Motown,8,40,
1971,11,42,42,COUNTRY ROAD,James Taylor,Warner Brothers,6,42,
1971,11,43,44,CHAIRMAN OF THE BOARD,The Chairmen Of the Board,Invictus,5,43,
1971,11,44,49,CHERISH WHAT IS DEAR TO YOU (While It’s Near To You),Freda Payne,Invictus,5,44,
1971,11,45,51,EIGHTEEN,Alice Cooper,Warner Brothers,4,45,
1971,11,48,43,HANG ON TO YOUR LIFE,The Guess Who,RCA,7,43,
1971,11,49,56,HEAVY MAKES YOU HAPPY (Sha-Na-Boom-Boom),The Staple Singers,Stax,6,49,
1971,11,50,65,ASK ME NO QUESTIONS,B.B. King,ABC,5,50,
1971,12,1,2,ME AND BOBBY McGEE,Janis Joplin,Columbia,8,1,1 week at #1
1971,12,2,5,SHE’S A LADY,Tom Jones,Parrot,7,2,
1971,12,3,4,JUST MY IMAGINATION (Running Away With Me),The Temptations,Gordy,7,3,
1971,12,4,1,ONE BAD APPLE,The Osmonds,MGM,12,1,
1971,12,5,3,FOR ALL WE KNOW,The Carpenters,A&M,7,3,
1971,12,6,7,PROUD MARY,Ike and Tina Turner,Liberty,8,6,
1971,12,7,9,DOESN’T SOMEBODY WANT TO BE WANTED,The Partridge Family (Starring Shirley Jones and Featuring David Cassidy),Bell,6,7,
1971,12,8,18,WHAT’S GOING ON,Marvin Gaye,Tamla,5,8,
1971,12,9,15,HELP ME MAKE IT THROUGH THE NIGHT,Sammi Smith,Mega,10,9,
1971,12,10,10,IF YOU COULD READ MY MIND,Gordon Lightfoot,Reprise,13,5,
1971,12,11,11,AMOS MOSES,Jerry Reed,RCA,21,8,
1971,12,12,8,HAVE YOU EVER SEEN THE RAIN / HEY TONIGHT,Creedence Clearwater Revival,Fantasy,8,8,
1971,12,13,6,MAMA’S PEARL,Jackson 5,Motown,8,2,
1971,12,14,23,(Where Do I Begin) LOVE STORY,Andy Williams,Columbia,7,14,
1971,12,15,19,WHAT IS LIFE,George Harrison,Apple,4,15,
1971,12,16,16,CRIED LIKE A BABY,Bobby Sherman,Metromedia,6,16,
1971,12,17,12,MR. BOJANGLES,The Nitty Gritty Dirt Band,Liberty,18,9,
1971,12,18,20,TEMPTATION EYES,The Grass Roots,Dunhill,13,18,
1971,12,19,13,(Theme From) “LOVE STORY”,"Henry Mancini, His Orchestra and Chorus",RCA,10,13,
1971,12,20,36,ANOTHER DAY / OH WOMAN OH WHY,Paul McCartney,Apple,3,20,
1971,12,21,14,SWEET MARY,Wadsworth Mansion,Sussex,13,7,
1971,12,22,33,WILD WORLD,Cat Stevens,A&M,6,22,
1971,12,23,24,FREE,Chicago,Columbia,5,23,
1971,12,24,25,OYE COMO VA,Santana,Columbia,5,24,
1971,12,25,28,BLUE MONEY,Van Morrison,Warner Brothers,7,25,
1971,12,26,39,ONE TOKE OVER THE LINE,Brewer and Shipley,Kama Sutra,6,26,
1971,12,27,30,YOU’RE ALL I NEED TO GET BY,Aretha Franklin,Atlantic,5,27,
1971,12,28,32,NO LOVE AT ALL,B.J. Thomas,Scepter,4,28,
1971,12,29,17,DON’T LET THE GREEN GRASS FOOL YOU,Wilson Pickett,Atlantic,10,17,
1971,12,30,22,ROSE GARDEN,Lynn Anderson,Columbia,17,3,
1971,12,31,29,AMAZING GRACE,Judy Collins,Elektra,15,15,
1971,12,32,40,SOUL POWER (Part 1),James Brown,King,4,32,
1971,12,33,38,"LOVE’S LINES, ANGLES AND RHYMES",The 5th Dimension,Bell,4,33,
1971,12,34,21,KNOCK THREE TIMES,Dawn,Bell,18,1,
1971,12,35,31,THEME FROM “LOVE STORY”,Francis Lai with His Orchestra,Paramount,8,31,
1971,12,36,27,WATCHING SCOTTY GROW,Bobby Goldsboro,United Artists,13,11,
1971,12,37,42,COUNTRY ROAD,James Taylor,Warner Brothers,7,37,
1971,12,38,45,EIGHTEEN,Alice Cooper,Warner Brothers,5,38,
1971,12,39,35,BURNING BRIDGES,The Mike Curb Congregation,MGM,16,34,
1971,12,40,49,HEAVY MAKES YOU HAPPY (Sha-Na-Boom-Boom),The Staple Singers,Stax,7,40,
1971,12,43,34,JODY’S GOT YOUR GIRL AND GONE,Johnnie Taylor,Stax,10,28,
1971,12,41,41,D.O.A.,Bloodrock,Capitol,12,36,
1971,12,42,43,CHAIRMAN OF THE BOARD,The Chairmen Of the Board,Invictus,6,42,
1971,12,44,44,CHERISH WHAT IS DEAR TO YOU (While It’s Near To You),Freda Payne,Invictus,6,44,
1971,12,45,58,JOY TO THE WORLD,Three Dog Night,Dunhill,2,45,
1971,12,46,50,ASK ME NO QUESTIONS,B.B. King,ABC,6,46,
1971,12,47,53,DREAM BABY (How Long Must I Dream),Glen Campbell,Capitol,2,47,
1971,12,48,55,SIT YOURSELF DOWN,Stephen Stills,Atlantic,2,48,
1971,12,49,60,"WHERE DID THEY GO, LORD / RAGS TO RICHES",Elvis Presley,RCA,2,49,
1971,12,50,52,WHEN THERE’S NO YOU,Engelbert Humperdinck,Parrot,3,50,
1971,13,1,1,ME AND BOBBY McGEE,Janis Joplin,Columbia,9,1,2 weeks at #1
1971,13,2,3,JUST MY IMAGINATION (Running Away With Me),The Temptations,Gordy,8,2,
1971,13,3,2,SHE’S A LADY,Tom Jones,Parrot,8,2,
1971,13,4,6,PROUD MARY,Ike and Tina Turner,Liberty,9,4,
1971,13,5,5,FOR ALL WE KNOW,The Carpenters,A&M,8,3,
1971,13,6,7,DOESN’T SOMEBODY WANT TO BE WANTED,The Partridge Family (Starring Shirley Jones and Featuring David Cassidy),Bell,7,6,
1971,13,7,8,WHAT’S GOING ON,Marvin Gaye,Tamla,6,7,
1971,13,8,9,HELP ME MAKE IT THROUGH THE NIGHT,Sammi Smith,Mega,11,8,
1971,13,9,4,ONE BAD APPLE,The Osmonds,MGM,13,1,
1971,13,10,15,WHAT IS LIFE,George Harrison,Apple,5,10,
1971,13,11,14,(Where Do I Begin) LOVE STORY,Andy Williams,Columbia,8,11,
1971,13,12,11,AMOS MOSES,Jerry Reed,RCA,22,8,
1971,13,13,10,IF YOU COULD READ MY MIND,Gordon Lightfoot,Reprise,14,5,
1971,13,14,20,ANOTHER DAY / OH WOMAN OH WHY,Paul McCartney,Apple,4,14,
1971,13,15,24,OYE COMO VA,Santana,Columbia,6,15,
1971,13,16,18,TEMPTATION EYES,The Grass Roots,Dunhill,14,16,
1971,13,17,12,HAVE YOU EVER SEEN THE RAIN / HEY TONIGHT,Creedence Clearwater Revival,Fantasy,9,8,
1971,13,18,13,MAMA’S PEARL,Jackson 5,Motown,9,2,
1971,13,19,22,WILD WORLD,Cat Stevens,A&M,7,19,
1971,13,20,16,CRIED LIKE A BABY,Bobby Sherman,Metromedia,7,16,
1971,13,21,27,YOU’RE ALL I NEED TO GET BY,Aretha Franklin,Atlantic,6,21,
1971,13,22,26,ONE TOKE OVER THE LINE,Brewer and Shipley,Kama Sutra,7,22,
1971,13,23,23,FREE,Chicago,Columbia,6,23,
1971,13,24,28,NO LOVE AT ALL,B.J. Thomas,Scepter,5,24,
1971,13,25,25,BLUE MONEY,Van Morrison,Warner Brothers,8,25,
1971,13,26,17,MR. BOJANGLES,The Nitty Gritty Dirt Band,Liberty,19,9,
1971,13,27,19,(Theme From) “LOVE STORY”,"Henry Mancini, His Orchestra and Chorus",RCA,11,13,
1971,13,28,33,"LOVE’S LINES, ANGLES AND RHYMES",The 5th Dimension,Bell,5,28,
1971,13,29,21,SWEET MARY,Wadsworth Mansion,Sussex,14,7,
1971,13,30,32,SOUL POWER (Part 1),James Brown,King,5,30,
1971,13,31,40,HEAVY MAKES YOU HAPPY (Sha-Na-Boom-Boom),The Staple Singers,Stax,8,31,
1971,13,32,38,EIGHTEEN,Alice Cooper,Warner Brothers,6,32,
1971,13,33,29,DON’T LET THE GREEN GRASS FOOL YOU,Wilson Pickett,Atlantic,11,17,
1971,13,34,45,JOY TO THE WORLD,Three Dog Night,Dunhill,3,34,
1971,13,35,52,WE CAN WORK IT OUT / NEVER DREAMED YOU’D LEAVE IN SUMMER,Stevie Wonder,Tamla,3,35,
1971,13,36,49,"WHERE DID THEY GO, LORD / RAGS TO RICHES",Elvis Presley,RCA,3,36,
1971,13,37,71,PUT YOUR HAND IN THE HAND,Ocean,Kama Sutra,3,37,
1971,13,38,56,STAY AWHILE,The Bells,Polydor,4,38,
1971,13,39,48,SIT YOURSELF DOWN,Stephen Stills,Atlantic,3,39,
1971,13,40,47,DREAM BABY (How Long Must I Dream),Glen Campbell,Capitol,3,40,
1971,13,41,37,COUNTRY ROAD,James Taylor,Warner Brothers,8,37,
1971,13,42,35,THEME FROM “LOVE STORY”,Francis Lai with His Orchestra,Paramount,9,31,
1971,13,46,39,BURNING BRIDGES,The Mike Curb Congregation,MGM,17,34,
1971,13,43,46,ASK ME NO QUESTIONS,B.B. King,ABC,7,43,
1971,13,44,42,CHAIRMAN OF THE BOARD,The Chairmen Of the Board,Invictus,7,42,
1971,13,47,50,WHEN THERE’S NO YOU,Engelbert Humperdinck,Parrot,4,47,
1971,13,48,44,CHERISH WHAT IS DEAR TO YOU (While It’s Near To You),Freda Payne,Invictus,7,44,
1971,13,49,70,BABY LET ME KISS YOU,King Floyd,Chimneyville,3,49,
1971,13,50,51,I LOVE YOU FOR ALL SEASONS,The Fuzz,Calla,10,50,
1971,14,1,2,JUST MY IMAGINATION (Running Away With Me),The Temptations,Gordy,9,1,1 week at #1
1971,14,2,1,ME AND BOBBY McGEE,Janis Joplin,Columbia,10,1,
1971,14,3,5,FOR ALL WE KNOW,The Carpenters,A&M,9,3,
1971,14,4,3,SHE’S A LADY,Tom Jones,Parrot,9,2,
1971,14,5,7,WHAT’S GOING ON,Marvin Gaye,Tamla,7,5,
1971,14,6,4,PROUD MARY,Ike and Tina Turner,Liberty,10,4,
1971,14,7,6,DOESN’T SOMEBODY WANT TO BE WANTED,The Partridge Family (Starring Shirley Jones and Featuring David Cassidy),Bell,8,6,
1971,14,8,8,HELP ME MAKE IT THROUGH THE NIGHT,Sammi Smith,Mega,12,8,
1971,14,9,11,(Where Do I Begin) LOVE STORY,Andy Williams,Columbia,9,9,
1971,14,10,14,ANOTHER DAY / OH WOMAN OH WHY,Paul McCartney,Apple,5,10,
1971,14,11,34,JOY TO THE WORLD,Three Dog Night,Dunhill,4,11,
1971,14,12,19,WILD WORLD,Cat Stevens,A&M,8,12,
1971,14,13,15,OYE COMO VA,Santana,Columbia,7,13,
1971,14,14,10,WHAT IS LIFE,George Harrison,Apple,6,10,
1971,14,15,16,TEMPTATION EYES,The Grass Roots,Dunhill,15,15,
1971,14,16,22,ONE TOKE OVER THE LINE,Brewer and Shipley,Kama Sutra,8,16,
1971,14,17,12,AMOS MOSES,Jerry Reed,RCA,23,8,
