YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1970,7,33,34,"OH ME, OH MY (I’m A Fool For You Baby)",Lulu,Atco,8,33,
1970,7,34,36,ONE TIN SOLDIER,The Original Caste,T-A,14,34,
1970,7,35,43,BREAKING UP IS HARD TO DO,Lenny Welch,Commonwealth United,6,35,
1970,7,36,46,ALWAYS SOMETHING THERE TO REMIND ME,R.B. Greaves,Atco,4,36,
1970,7,37,40,EVIL WAYS,Santana,Columbia,4,37,
1970,7,38,17,JAM UP AND JELLY TIGHT,Tommy Roe,ABC,14,8,
1970,7,39,12,LEAVING ON A JET PLANE,"Peter, Paul and Mary",Warner Brothers,17,1,
1970,7,40,20,EARLY IN THE MORNING,Vanity Fare,Page One,13,12,
1970,7,42,29,"WONDERFUL WORLD, BEAUTIFUL PEOPLE",Jimmy Cliff,A&M,11,25,
1970,7,49,38,SHE BELONGS TO ME,Rick Nelson and the Stone Canyon Band,Decca,16,33,
1970,7,58,39,MONSTER,Steppenwolf,Dunhill,8,39,
1970,7,41,41,HOW CAN I FORGET / GONNA GIVE HER ALL THE LOVE I’VE GOT,Marvin Gaye,Tamla,6,41,
1970,7,43,44,LOVE BONES,Johnnie Taylor,Stax,9,43,
1970,7,44,67,NEVER HAD A DREAM COME TRUE,Stevie Wonder,Tamla,2,44,
1970,7,45,55,IF I WERE A CARPENTER,Johnny Cash and June Carter,Columbia,4,45,
1970,7,46,57,OH WHAT A DAY,The Dells,Cadet,4,46,
1970,7,47,53,JENNIFER TOMKINS,Street People,Musicor,7,47,
1970,7,48,62,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,2,48,
1970,7,50,58,THE TOUCH OF YOU,Brenda and the Tabulations,Top and Bottom,5,50,
1970,8,1,1,THANK YOU (Falettinme Be Mice Elf Agin) / EVERYBODY IS A STAR,Sly and the Family Stone,Epic,8,1,2 weeks at #1
1970,8,2,5,HEY THERE LONELY GIRL,Eddie Holman,ABC,9,2,
1970,8,3,13,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,3,3,
1970,8,4,2,I WANT YOU BACK,Jackson 5,Motown,15,1,
1970,8,5,9,TRAVELIN’ BAND / WHO’LL STOP THE RAIN,Creedence Clearwater Revival,Fantasy,4,5,
1970,8,6,6,NO TIME,The Guess Who,RCA,10,6,
1970,8,7,3,RAINDROPS KEEP FALLIN’ ON MY HEAD,B.J. Thomas,Scepter,17,1,
1970,8,8,8,PSYCHEDELIC SHACK,The Temptations,Gordy,6,8,
1970,8,9,4,VENUS,The Shocking Blue,Colossus,11,1,
1970,8,10,14,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,7,10,
1970,8,11,10,ARIZONA,Mark Lindsay,Columbia,12,10,
1970,8,12,12,WALK A MILE IN MY SHOES,Joe South,Capitol,8,12,
1970,8,13,11,WITHOUT LOVE (There Is Nothing),Tom Jones,Parrot,9,5,
1970,8,14,18,MA BELLE AMIE,The Tee Set,Colossus,5,14,
1970,8,15,16,THE THRILL IS GONE,B.B. King,BluesWay,9,15,
1970,8,16,24,THE RAPPER,The Jaggerz,Kama Sutra,4,16,
1970,8,17,7,I’LL NEVER FALL IN LOVE AGAIN,Dionne Warwick,Scepter,9,6,
1970,8,18,27,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,6,18,
1970,8,19,25,DIDN’T I (Blow Your Mind This Time),The Delfonics,Philly Groove,7,19,
1970,8,20,22,HONEY COME BACK,Glen Campbell,Capitol,6,20,
1970,8,21,29,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,10,21,
1970,8,22,15,WHOLE LOTTA LOVE / LIVING LOVING MAID (She’s Just a Woman),Led Zeppelin,Atlantic,14,4,
1970,8,23,21,BLOWING AWAY,The 5th Dimension,Soul City,8,21,
1970,8,24,37,EVIL WAYS,Santana,Columbia,5,24,
1970,8,25,17,DON’T CRY DADDY / RUBBERNECKIN’,Elvis Presley,RCA,13,6,
1970,8,26,23,BABY TAKE ME IN YOUR ARMS,Jefferson,Janus,10,23,
1970,8,27,33,"OH ME, OH MY (I’m A Fool For You Baby)",Lulu,Atco,9,27,
1970,8,28,28,WALKIN’ IN THE RAIN,Jay and the Americans,United Artists,14,19,
1970,8,29,19,SOMEDAY WE’LL BE TOGETHER,Diana Ross and the Supremes,Motown,16,1,
1970,8,30,60,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,3,30,
1970,8,31,26,WINTER WORLD OF LOVE,Engelbert Humperdinck,Parrot,12,16,
1970,8,32,20,JINGLE JANGLE,The Archies,Kirshner,13,10,
1970,8,33,36,ALWAYS SOMETHING THERE TO REMIND ME,R.B. Greaves,Atco,5,33,
1970,8,34,35,BREAKING UP IS HARD TO DO,Lenny Welch,Commonwealth United,7,34,
1970,8,35,30,SHE CAME IN THROUGH THE BATHROOM WINDOW,Joe Cocker,A&M,12,30,
1970,8,36,31,FANCY,Bobbie Gentry,Capitol,14,31,
1970,8,37,44,NEVER HAD A DREAM COME TRUE,Stevie Wonder,Tamla,3,37,
1970,8,38,45,IF I WERE A CARPENTER,Johnny Cash and June Carter,Columbia,5,38,
1970,8,39,47,JENNIFER TOMKINS,Street People,Musicor,8,39,
1970,8,40,96,KENTUCKY RAIN,Elvis Presley,RCA,2,40,
1970,8,42,32,LET’S WORK TOGETHER (Part 1),Wilbert Harrison,Sue,12,32,
1970,8,43,34,ONE TIN SOLDIER,The Original Caste,T-A,15,34,
1970,8,41,64,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,3,41,
1970,8,44,51,NEW WORLD COMING,Mama Cass Elliot,Dunhill,4,44,
1970,8,45,46,OH WHAT A DAY,The Dells,Cadet,5,45,
1970,8,46,48,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,3,46,
1970,8,47,41,HOW CAN I FORGET / GONNA GIVE HER ALL THE LOVE I’VE GOT,Marvin Gaye,Tamla,7,41,
1970,8,48,43,LOVE BONES,Johnnie Taylor,Stax,10,43,
1970,8,49,53,I’VE GOTTA MAKE YOU LOVE ME,Steam,Mercury,5,49,
1970,8,50,50,THE TOUCH OF YOU,Brenda and the Tabulations,Top and Bottom,6,50,
1970,9,1,3,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,4,1,1 week at #1
1970,9,2,1,THANK YOU (Falettinme Be Mice Elf Agin) / EVERYBODY IS A STAR,Sly and the Family Stone,Epic,9,1,
1970,9,3,5,TRAVELIN’ BAND / WHO’LL STOP THE RAIN,Creedence Clearwater Revival,Fantasy,5,3,
1970,9,4,2,HEY THERE LONELY GIRL,Eddie Holman,ABC,10,2,
1970,9,5,6,NO TIME,The Guess Who,RCA,11,5,
1970,9,6,14,MA BELLE AMIE,The Tee Set,Colossus,6,6,
1970,9,7,8,PSYCHEDELIC SHACK,The Temptations,Gordy,7,7,
1970,9,8,7,RAINDROPS KEEP FALLIN’ ON MY HEAD,B.J. Thomas,Scepter,18,1,
1970,9,9,10,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,8,9,
1970,9,10,9,VENUS,The Shocking Blue,Colossus,12,1,
1970,9,11,16,THE RAPPER,The Jaggerz,Kama Sutra,5,11,
1970,9,12,12,WALK A MILE IN MY SHOES,Joe South,Capitol,9,12,
1970,9,13,4,I WANT YOU BACK,Jackson 5,Motown,16,1,
1970,9,14,11,ARIZONA,Mark Lindsay,Columbia,13,10,
1970,9,15,15,THE THRILL IS GONE,B.B. King,BluesWay,10,15,
1970,9,16,18,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,7,16,
1970,9,17,21,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,11,17,
1970,9,18,19,DIDN’T I (Blow Your Mind This Time),The Delfonics,Philly Groove,8,18,
1970,9,19,20,HONEY COME BACK,Glen Campbell,Capitol,7,19,
1970,9,20,17,I’LL NEVER FALL IN LOVE AGAIN,Dionne Warwick,Scepter,10,6,
1970,9,21,13,WITHOUT LOVE (There Is Nothing),Tom Jones,Parrot,10,5,
1970,9,22,24,EVIL WAYS,Santana,Columbia,6,22,
1970,9,23,27,"OH ME, OH MY (I’m A Fool For You Baby)",Lulu,Atco,10,23,
1970,9,24,41,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,4,24,
1970,9,25,30,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,4,25,
1970,9,26,40,KENTUCKY RAIN,Elvis Presley,RCA,3,26,
1970,9,27,33,ALWAYS SOMETHING THERE TO REMIND ME,R.B. Greaves,Atco,6,27,
1970,9,28,68,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,2,28,
1970,9,29,23,BLOWING AWAY,The 5th Dimension,Soul City,9,21,
1970,9,30,37,NEVER HAD A DREAM COME TRUE,Stevie Wonder,Tamla,4,30,
1970,9,31,64,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,2,31,
1970,9,32,28,WALKIN’ IN THE RAIN,Jay and the Americans,United Artists,15,19,
1970,9,33,26,BABY TAKE ME IN YOUR ARMS,Jefferson,Janus,11,23,
1970,9,34,34,BREAKING UP IS HARD TO DO,Lenny Welch,Commonwealth United,8,34,
1970,9,35,46,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,4,35,
1970,9,36,38,IF I WERE A CARPENTER,Johnny Cash and June Carter,Columbia,6,36,
1970,9,37,22,WHOLE LOTTA LOVE / LIVING LOVING MAID (She’s Just a Woman),Led Zeppelin,Atlantic,15,4,
1970,9,38,52,"EASY COME, EASY GO",Bobby Sherman,Metromedia,4,38,
1970,9,39,39,JENNIFER TOMKINS,Street People,Musicor,9,39,
1970,9,40,55,IT’S A NEW DAY (Part 1),James Brown,King,3,40,
1970,9,41,54,COME AND GET IT,Badfinger,Apple,4,41,
1970,9,42,44,NEW WORLD COMING,Mama Cass Elliot,Dunhill,5,42,
1970,9,43,45,OH WHAT A DAY,The Dells,Cadet,6,43,
1970,9,44,51,THE BELLS,The Originals,Soul,4,44,
1970,9,45,53,ALL I HAVE TO DO IS DREAM,Bobbie Gentry and Glen Campbell,Capitol,3,45,
1970,9,46,49,I’VE GOTTA MAKE YOU LOVE ME,Steam,Mercury,6,46,
1970,9,47,43,ONE TIN SOLDIER,The Original Caste,T-A,16,34,
1970,9,49,61,GOOD GUYS ONLY WIN IN THE MOVIES,Mel and Tim,Bamboo,4,49,
1970,9,50,42,LET’S WORK TOGETHER (Part 1),Wilbert Harrison,Sue,13,32,
1970,10,1,1,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,5,1,2 weeks at #1
1970,10,2,3,TRAVELIN’ BAND / WHO’LL STOP THE RAIN,Creedence Clearwater Revival,Fantasy,6,2,
1970,10,3,2,THANK YOU (Falettinme Be Mice Elf Agin) / EVERYBODY IS A STAR,Sly and the Family Stone,Epic,10,1,
1970,10,4,9,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,9,4,
1970,10,5,4,HEY THERE LONELY GIRL,Eddie Holman,ABC,11,2,
1970,10,6,6,MA BELLE AMIE,The Tee Set,Colossus,7,6,
1970,10,7,11,THE RAPPER,The Jaggerz,Kama Sutra,6,7,
1970,10,8,16,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,8,8,
1970,10,9,8,RAINDROPS KEEP FALLIN’ ON MY HEAD,B.J. Thomas,Scepter,19,1,
1970,10,10,17,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,12,10,
1970,10,11,7,PSYCHEDELIC SHACK,The Temptations,Gordy,8,7,
1970,10,12,5,NO TIME,The Guess Who,RCA,12,5,
1970,10,13,18,DIDN’T I (Blow Your Mind This Time),The Delfonics,Philly Groove,9,13,
1970,10,14,13,I WANT YOU BACK,Jackson 5,Motown,17,1,
1970,10,15,22,EVIL WAYS,Santana,Columbia,7,15,
1970,10,16,14,ARIZONA,Mark Lindsay,Columbia,14,10,
1970,10,17,15,THE THRILL IS GONE,B.B. King,BluesWay,11,15,
1970,10,18,10,VENUS,The Shocking Blue,Colossus,13,1,
1970,10,19,12,WALK A MILE IN MY SHOES,Joe South,Capitol,10,12,
1970,10,20,28,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,3,20,
1970,10,21,25,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,5,21,
1970,10,22,24,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,5,22,
1970,10,23,23,"OH ME, OH MY (I’m A Fool For You Baby)",Lulu,Atco,11,23,
1970,10,24,26,KENTUCKY RAIN,Elvis Presley,RCA,4,24,
1970,10,25,19,HONEY COME BACK,Glen Campbell,Capitol,8,19,
1970,10,26,30,NEVER HAD A DREAM COME TRUE,Stevie Wonder,Tamla,5,26,
1970,10,27,27,ALWAYS SOMETHING THERE TO REMIND ME,R.B. Greaves,Atco,7,27,
1970,10,28,38,"EASY COME, EASY GO",Bobby Sherman,Metromedia,5,28,
1970,10,29,31,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,3,29,
1970,10,30,20,I’LL NEVER FALL IN LOVE AGAIN,Dionne Warwick,Scepter,11,6,
1970,10,31,35,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,5,31,
1970,10,32,21,WITHOUT LOVE (There Is Nothing),Tom Jones,Parrot,11,5,
1970,10,33,65,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,2,33,
1970,10,34,48,CELEBRATE,Three Dog Night,Dunhill,2,34,
1970,10,35,40,IT’S A NEW DAY (Part 1),James Brown,King,4,35,
1970,10,36,39,JENNIFER TOMKINS,Street People,Musicor,10,36,
1970,10,37,44,THE BELLS,The Originals,Soul,5,37,
1970,10,38,41,COME AND GET IT,Badfinger,Apple,5,38,
1970,10,39,64,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,2,39,
1970,10,40,34,BREAKING UP IS HARD TO DO,Lenny Welch,Commonwealth United,9,34,
1970,10,46,36,IF I WERE A CARPENTER,Johnny Cash and June Carter,Columbia,7,36,
1970,10,68,33,BABY TAKE ME IN YOUR ARMS,Jefferson,Janus,12,23,
1970,10,41,45,ALL I HAVE TO DO IS DREAM,Bobbie Gentry and Glen Campbell,Capitol,4,41,
1970,10,42,42,NEW WORLD COMING,Mama Cass Elliot,Dunhill,6,42,
1970,10,43,43,OH WHAT A DAY,The Dells,Cadet,7,43,
1970,10,44,54,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,4,44,
1970,10,45,49,GOOD GUYS ONLY WIN IN THE MOVIES,Mel and Tim,Bamboo,5,45,
1970,10,47,53,IF I NEVER KNEW YOUR NAME,Vic Dana,Liberty,9,47,
1970,10,48,52,MY ELUSIVE DREAMS,Bobby Vinton,Epic,5,48,
1970,10,49,55,WALKING THROUGH THE COUNTRY,The Grass Roots,Dunhill,4,49,
1970,10,50,56,SHILO,Neil Diamond,Bang,5,50,
1970,11,1,1,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,6,1,3 weeks at #1
1970,11,2,2,TRAVELIN’ BAND / WHO’LL STOP THE RAIN,Creedence Clearwater Revival,Fantasy,7,2,
1970,11,3,7,THE RAPPER,The Jaggerz,Kama Sutra,7,3,
1970,11,4,4,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,10,4,
1970,11,5,6,MA BELLE AMIE,The Tee Set,Colossus,8,5,
1970,11,6,8,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,9,6,
1970,11,7,3,THANK YOU (Falettinme Be Mice Elf Agin) / EVERYBODY IS A STAR,Sly and the Family Stone,Epic,11,1,
1970,11,8,5,HEY THERE LONELY GIRL,Eddie Holman,ABC,12,2,
1970,11,9,10,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,13,9,
1970,11,10,15,EVIL WAYS,Santana,Columbia,8,10,
1970,11,11,13,DIDN’T I (Blow Your Mind This Time),The Delfonics,Philly Groove,10,11,
1970,11,12,11,PSYCHEDELIC SHACK,The Temptations,Gordy,9,7,
1970,11,13,20,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,4,13,
1970,11,14,9,RAINDROPS KEEP FALLIN’ ON MY HEAD,B.J. Thomas,Scepter,20,1,
1970,11,15,33,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,3,15,
1970,11,16,12,NO TIME,The Guess Who,RCA,13,5,
1970,11,17,24,KENTUCKY RAIN,Elvis Presley,RCA,5,17,
1970,11,18,21,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,6,18,
1970,11,19,28,"EASY COME, EASY GO",Bobby Sherman,Metromedia,6,19,
1970,11,20,34,CELEBRATE,Three Dog Night,Dunhill,3,20,
1970,11,21,22,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,6,21,
1970,11,22,23,"OH ME, OH MY (I’m A Fool For You Baby)",Lulu,Atco,12,22,
1970,11,23,16,ARIZONA,Mark Lindsay,Columbia,15,10,
1970,11,24,14,I WANT YOU BACK,Jackson 5,Motown,18,1,
1970,11,25,29,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,4,25,
1970,11,26,26,NEVER HAD A DREAM COME TRUE,Stevie Wonder,Tamla,6,26,
1970,11,27,17,THE THRILL IS GONE,B.B. King,BluesWay,12,15,
1970,11,28,18,VENUS,The Shocking Blue,Colossus,14,1,
1970,11,29,39,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,3,29,
1970,11,30,25,HONEY COME BACK,Glen Campbell,Capitol,9,19,
1970,11,31,31,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,6,31,
1970,11,32,38,COME AND GET IT,Badfinger,Apple,6,32,
1970,11,33,19,WALK A MILE IN MY SHOES,Joe South,Capitol,11,12,
1970,11,34,37,THE BELLS,The Originals,Soul,6,34,
1970,11,35,35,IT’S A NEW DAY (Part 1),James Brown,King,5,35,
1970,11,36,41,ALL I HAVE TO DO IS DREAM,Bobbie Gentry and Glen Campbell,Capitol,5,36,
1970,11,37,44,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,5,37,
1970,11,38,36,JENNIFER TOMKINS,Street People,Musicor,11,36,
1970,11,39,57,UP THE LADDER TO THE ROOF,The Supremes,Motown,2,39,
1970,11,40,27,ALWAYS SOMETHING THERE TO REMIND ME,R.B. Greaves,Atco,8,27,
1970,11,54,40,BREAKING UP IS HARD TO DO,Lenny Welch,Commonwealth United,10,34,
1970,11,42,42,NEW WORLD COMING,Mama Cass Elliot,Dunhill,7,42,
1970,11,43,51,TAKE A LOOK AROUND,Smith,Dunhill,4,43,
1970,11,44,50,SHILO,Neil Diamond,Bang,6,44,
1970,11,45,49,WALKING THROUGH THE COUNTRY,The Grass Roots,Dunhill,5,45,
1970,11,46,48,MY ELUSIVE DREAMS,Bobby Vinton,Epic,6,46,
1970,11,47,47,IF I NEVER KNEW YOUR NAME,Vic Dana,Liberty,10,47,
1970,11,48,43,OH WHAT A DAY,The Dells,Cadet,8,43,
1970,11,49,54,GOTTA GET BACK TO YOU,Tommy James and the Shondells,Roulette,4,49,
1970,11,50,46,IF I WERE A CARPENTER,Johnny Cash and June Carter,Columbia,8,36,
1970,12,1,1,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,7,1,4 weeks at #1
1970,12,2,3,THE RAPPER,The Jaggerz,Kama Sutra,8,2,
1970,12,3,6,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,10,3,
1970,12,4,15,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,4,4,
1970,12,5,4,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,11,4,
1970,12,7,9,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,14,7,
1970,12,8,13,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,5,8,
1970,12,9,10,EVIL WAYS,Santana,Columbia,9,9,
1970,12,10,11,DIDN’T I (Blow Your Mind This Time),The Delfonics,Philly Groove,11,10,
1970,12,11,2,TRAVELIN’ BAND / WHO’LL STOP THE RAIN,Creedence Clearwater Revival,Fantasy,8,2,
1970,12,12,5,MA BELLE AMIE,The Tee Set,Colossus,9,5,
1970,12,13,29,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,4,13,
1970,12,14,41,ABC,Jackson 5,Motown,2,14,
1970,12,15,18,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,7,15,
1970,12,16,17,KENTUCKY RAIN,Elvis Presley,RCA,6,16,
1970,12,17,20,CELEBRATE,Three Dog Night,Dunhill,4,17,
1970,12,18,19,"EASY COME, EASY GO",Bobby Sherman,Metromedia,7,18,
1970,12,19,21,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,7,19,
1970,12,20,12,PSYCHEDELIC SHACK,The Temptations,Gordy,10,7,
1970,12,21,7,THANK YOU (Falettinme Be Mice Elf Agin) / EVERYBODY IS A STAR,Sly and the Family Stone,Epic,12,1,
1970,12,22,8,HEY THERE LONELY GIRL,Eddie Holman,ABC,13,2,
1970,12,23,32,COME AND GET IT,Badfinger,Apple,7,23,
1970,12,24,25,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,5,24,
1970,12,25,39,UP THE LADDER TO THE ROOF,The Supremes,Motown,3,25,
1970,12,26,34,THE BELLS,The Originals,Soul,7,26,
1970,12,27,14,RAINDROPS KEEP FALLIN’ ON MY HEAD,B.J. Thomas,Scepter,21,1,
1970,12,28,31,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,7,28,
1970,12,29,16,NO TIME,The Guess Who,RCA,14,5,
1970,12,30,27,THE THRILL IS GONE,B.B. King,BluesWay,13,15,
1970,12,31,22,"OH ME, OH MY (I’m A Fool For You Baby)",Lulu,Atco,13,22,
1970,12,32,35,IT’S A NEW DAY (Part 1),James Brown,King,6,32,
1970,12,33,24,I WANT YOU BACK,Jackson 5,Motown,19,1,
1970,12,34,36,ALL I HAVE TO DO IS DREAM,Bobbie Gentry and Glen Campbell,Capitol,6,34,
1970,12,35,37,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,6,35,
1970,12,36,23,ARIZONA,Mark Lindsay,Columbia,16,10,
1970,12,37,26,NEVER HAD A DREAM COME TRUE,Stevie Wonder,Tamla,7,26,
1970,12,38,61,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,3,38,
1970,12,39,44,SHILO,Neil Diamond,Bang,7,39,
1970,12,40,38,JENNIFER TOMKINS,Street People,Musicor,12,36,
1970,12,41,64,YOU’RE THE ONE (Part 1),Little Sister,Stone Flower,4,41,
1970,12,42,66,LONG LONESOME HIGHWAY,Michael Parks,MGM,4,42,
1970,12,43,43,TAKE A LOOK AROUND,Smith,Dunhill,5,43,
1970,12,44,45,WALKING THROUGH THE COUNTRY,The Grass Roots,Dunhill,6,44,
1970,12,45,49,GOTTA GET BACK TO YOU,Tommy James and the Shondells,Roulette,5,45,
1970,12,47,84,TENNESSEE BIRD WALK,Jack Blanchard and Misty Morgan,Wayside,4,47,
1970,12,48,46,MY ELUSIVE DREAMS,Bobby Vinton,Epic,7,46,
1970,12,49,47,IF I NEVER KNEW YOUR NAME,Vic Dana,Liberty,11,47,
1970,12,50,63,LET’S GIVE ADAM AND EVE ANOTHER CHANCE,Gary Puckett and the Union Gap,Columbia,3,50,
1970,13,1,1,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,8,1,5 weeks at #1
1970,13,2,6,LET IT BE,The Beatles,Apple,2,2,
1970,13,4,2,THE RAPPER,The Jaggerz,Kama Sutra,9,2,
1970,13,5,8,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,6,5,
1970,13,6,14,ABC,Jackson 5,Motown,3,6,
1970,13,7,7,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,15,7,
1970,13,8,13,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,5,8,
1970,13,9,3,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,11,3,
1970,13,10,23,COME AND GET IT,Badfinger,Apple,8,10,
1970,13,11,15,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,8,11,
1970,13,12,18,"EASY COME, EASY GO",Bobby Sherman,Metromedia,8,12,
1970,13,13,12,MA BELLE AMIE,The Tee Set,Colossus,10,5,
1970,13,14,5,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,12,4,
1970,13,15,17,CELEBRATE,Three Dog Night,Dunhill,5,15,
1970,13,16,16,KENTUCKY RAIN,Elvis Presley,RCA,7,16,
1970,13,17,9,EVIL WAYS,Santana,Columbia,10,9,
1970,13,18,10,DIDN’T I (Blow Your Mind This Time),The Delfonics,Philly Groove,12,10,
1970,13,19,19,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,8,19,
1970,13,20,11,TRAVELIN’ BAND / WHO’LL STOP THE RAIN,Creedence Clearwater Revival,Fantasy,9,2,
1970,13,21,24,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,6,21,
1970,13,22,25,UP THE LADDER TO THE ROOF,The Supremes,Motown,4,22,
1970,13,23,21,THANK YOU (Falettinme Be Mice Elf Agin) / EVERYBODY IS A STAR,Sly and the Family Stone,Epic,13,1,
1970,13,24,20,PSYCHEDELIC SHACK,The Temptations,Gordy,11,7,
1970,13,25,26,THE BELLS,The Originals,Soul,8,25,
1970,13,26,35,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,7,26,
1970,13,27,22,HEY THERE LONELY GIRL,Eddie Holman,ABC,14,2,
1970,13,28,34,ALL I HAVE TO DO IS DREAM,Bobbie Gentry and Glen Campbell,Capitol,7,28,
1970,13,29,38,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,4,29,
1970,13,30,27,RAINDROPS KEEP FALLIN’ ON MY HEAD,B.J. Thomas,Scepter,22,1,
1970,13,31,28,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,8,28,
1970,13,32,47,TENNESSEE BIRD WALK,Jack Blanchard and Misty Morgan,Wayside,5,32,
1970,13,33,39,SHILO,Neil Diamond,Bang,8,33,
1970,13,34,46,AMERICAN WOMAN / NO SUGAR TONIGHT,The Guess Who,RCA,2,34,
1970,13,35,42,LONG LONESOME HIGHWAY,Michael Parks,MGM,5,35,
1970,13,36,32,IT’S A NEW DAY (Part 1),James Brown,King,7,32,
1970,13,37,41,YOU’RE THE ONE (Part 1),Little Sister,Stone Flower,5,37,
1970,13,38,31,"OH ME, OH MY (I’m A Fool For You Baby)",Lulu,Atco,14,22,
1970,13,39,51,TEMMA HARBOUR,Mary Hopkin,Apple,6,39,
1970,13,40,53,WHO’S YOUR BABY,The Archies,Kirshner,4,40,
1970,13,43,40,JENNIFER TOMKINS,Street People,Musicor,13,36,
1970,13,44,30,THE THRILL IS GONE,B.B. King,BluesWay,14,15,
1970,13,41,87,YOU NEED LOVE LIKE I DO (Don’t You),Gladys Knight and the Pips,Soul,2,41,
1970,13,42,50,LET’S GIVE ADAM AND EVE ANOTHER CHANCE,Gary Puckett and the Union Gap,Columbia,4,42,
1970,13,45,45,GOTTA GET BACK TO YOU,Tommy James and the Shondells,Roulette,6,45,
1970,13,46,44,WALKING THROUGH THE COUNTRY,The Grass Roots,Dunhill,7,44,
1970,13,47,72,TURN BACK THE HANDS OF TIME,Tyrone Davis,Dakar,2,47,
1970,13,48,43,TAKE A LOOK AROUND,Smith,Dunhill,6,43,
1970,13,49,48,MY ELUSIVE DREAMS,Bobby Vinton,Epic,8,46,
1970,13,50,52,STIR IT UP AND SERVE IT,Tommy Roe,ABC,5,50,
