YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1969,14,17,13,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,10,7,
1969,14,18,35,HAIR,The Cowsills,MGM,4,18,
1969,14,19,23,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,8,19,
1969,14,20,41,THE LETTER,The Arbors,Date,7,20,
1969,14,21,28,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,10,21,
1969,14,22,14,EVERYDAY PEOPLE,Sly and the Family Stone,Epic,19,1,
1969,14,23,21,"BABY, BABY DON’T CRY",Smokey Robinson and the Miracles,Tamla,14,8,
1969,14,24,24,YOU GAVE ME A MOUNTAIN,Frankie Laine,ABC,9,24,
1969,14,25,16,THINGS I’D LIKE TO SAY,The New Colony Six,Mercury,15,16,
1969,14,26,53,GIMME GIMME GOOD LOVIN’,Crazy Elephant,Bell,6,26,
1969,14,27,27,MENDOCINO,The Sir Douglas Quintet,Smash,12,27,
1969,14,28,29,I’LL TRY SOMETHING NEW,Diana Ross and the Supremes and the Temptations,Motown,4,28,
1969,14,29,36,BROTHER LOVE’S TRAVELLING SALVATION SHOW,Neil Diamond,Uni,7,29,
1969,14,30,31,DON’T GIVE IN TO HIM,Gary Puckett and the Union Gap,Columbia,4,30,
1969,14,31,37,TRY A LITTLE TENDERNESS,Three Dog Night,Dunhill,9,31,
1969,14,32,20,THE WEIGHT,Aretha Franklin,Atlantic,7,19,
1969,14,33,44,TIME IS TIGHT,Booker T. and the MG’s,Stax,4,33,
1969,14,34,61,SWEET CHERRY WINE,Tommy James and the Shondells,Roulette,3,34,
1969,14,35,32,I GOT A LINE ON YOU,Spirit,Ode,12,25,
1969,14,36,43,I CAN HEAR MUSIC,The Beach Boys,Capitol,5,36,
1969,14,37,38,SNATCHING IT BACK,Clarence Carter,Atlantic,6,37,
1969,14,38,39,THE CHOKIN’ KIND,Joe Simon,Sound Stage 7,3,38,
1969,14,39,34,"NO, NOT MUCH",The Vogues,Reprise,5,34,
1969,14,40,33,"SWEET CREAM LADIES, FORWARD MARCH",The Box Tops,Mala,15,28,
1969,14,41,69,MY WAY,Frank Sinatra,Reprise,2,41,
1969,14,42,42,JOHNNY ONE TIME,Brenda Lee,Decca,9,42,
1969,14,43,62,FIRST OF MAY,The Bee Gees,Atco,3,43,
1969,14,44,60,THE WAY IT USED TO BE,Engelbert Humperdinck,Parrot,6,44,
1969,14,45,49,BLESSED IS THE RAIN,The Brooklyn Bridge Featuring Johnny Maestro,Buddah,5,45,
1969,14,46,51,THE PLEDGE OF ALLEGIANCE,Red Skelton,Columbia,4,46,
1969,14,47,54,DON’T TOUCH ME,Bettye Swann,Capitol,5,47,
1969,14,48,52,MEMORIES,Elvis Presley,RCA,3,48,
1969,14,49,50,WHEN HE TOUCHES ME (Nothing Else Matters),Peaches and Herb,Date,6,49,
1969,14,50,63,PLAYGIRL,Thee Prophets,Kapp,5,50,
1969,15,1,2,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,6,1,1 week at #1
1969,15,2,4,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,7,2,
1969,15,3,1,DIZZY,Tommy Roe,ABC,11,1,
1969,15,4,5,GALVESTON,Glen Campbell,Capitol,7,4,
1969,15,5,3,TIME OF THE SEASON,The Zombies,Date,10,3,
1969,15,6,7,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,7,6,
1969,15,7,14,IT’S YOUR THING,The Isley Brothers,T-Neck,5,7,
1969,15,8,18,HAIR,The Cowsills,MGM,5,8,
1969,15,9,6,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,9,6,
1969,15,10,13,TWENTY-FIVE MILES,Edwin Starr,Gordy,9,10,
1969,15,11,11,ROCK ME,Steppenwolf,Dunhill,7,11,
1969,15,12,10,PROUD MARY,Creedence Clearwater Revival,Fantasy,12,2,
1969,15,13,8,TRACES,The Classics IV Featuring Dennis Yost,Imperial,10,2,
1969,15,14,15,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,9,14,
1969,15,15,12,INDIAN GIVER,1910 Fruitgum Co.,Buddah,12,5,
1969,15,16,30,DON’T GIVE IN TO HIM,Gary Puckett and the Union Gap,Columbia,5,16,
1969,15,17,17,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,11,7,
1969,15,18,34,SWEET CHERRY WINE,Tommy James and the Shondells,Roulette,4,18,
1969,15,19,19,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,9,19,
1969,15,20,20,THE LETTER,The Arbors,Date,8,20,
1969,15,21,21,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,11,21,
1969,15,22,9,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,9,9,
1969,15,23,16,BUILD ME UP BUTTERCUP,The Foundations,Uni,15,3,
1969,15,24,26,GIMME GIMME GOOD LOVIN’,Crazy Elephant,Bell,7,24,
1969,15,25,28,I’LL TRY SOMETHING NEW,Diana Ross and the Supremes and the Temptations,Motown,5,25,
1969,15,26,24,YOU GAVE ME A MOUNTAIN,Frankie Laine,ABC,10,24,
1969,15,27,29,BROTHER LOVE’S TRAVELLING SALVATION SHOW,Neil Diamond,Uni,8,27,
1969,15,28,38,THE CHOKIN’ KIND,Joe Simon,Sound Stage 7,4,28,
1969,15,29,33,TIME IS TIGHT,Booker T. and the MG’s,Stax,5,29,
1969,15,30,27,MENDOCINO,The Sir Douglas Quintet,Smash,13,27,
1969,15,31,31,TRY A LITTLE TENDERNESS,Three Dog Night,Dunhill,10,31,
1969,15,32,51,HAWAII FIVE-O,The Ventures,Liberty,6,32,
1969,15,33,36,I CAN HEAR MUSIC,The Beach Boys,Capitol,6,33,
1969,15,34,53,IS IT SOMETHING YOU’VE GOT,Tyrone Davis,Dakar,4,34,
1969,15,35,48,MEMORIES,Elvis Presley,RCA,4,35,
1969,15,36,37,SNATCHING IT BACK,Clarence Carter,Atlantic,7,36,
1969,15,37,41,MY WAY,Frank Sinatra,Reprise,3,37,
1969,15,38,25,THINGS I’D LIKE TO SAY,The New Colony Six,Mercury,16,16,
1969,15,39,52,WILL YOU BE STAYING AFTER SUNDAY,The Peppermint Rainbow,Decca,9,39,
1969,15,40,43,FIRST OF MAY,The Bee Gees,Atco,4,40,
1969,15,41,42,JOHNNY ONE TIME,Brenda Lee,Decca,10,41,
1969,15,42,47,DON’T TOUCH ME,Bettye Swann,Capitol,6,42,
1969,15,43,44,THE WAY IT USED TO BE,Engelbert Humperdinck,Parrot,7,43,
1969,15,44,46,THE PLEDGE OF ALLEGIANCE,Red Skelton,Columbia,5,44,
1969,15,45,60,WISHFUL SINFUL,The Doors,Elektra,3,45,
1969,15,46,54,MERCY,The Ohio Express,Buddah,3,46,
1969,15,47,56,APRICOT BRANDY,Rhinoceros,Elektra,8,47,
1969,15,48,63,IT’S ONLY LOVE,B.J. Thomas,Scepter,4,48,
1969,15,49,50,PLAYGIRL,Thee Prophets,Kapp,6,49,
1969,15,50,72,TO KNOW YOU IS TO LOVE YOU,Bobby Vinton,Epic,2,50,
1969,16,1,1,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,7,1,2 weeks at #1
1969,16,2,2,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,8,2,
1969,16,3,7,IT’S YOUR THING,The Isley Brothers,T-Neck,6,3,
1969,16,4,6,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,8,4,
1969,16,5,3,DIZZY,Tommy Roe,ABC,12,1,
1969,16,6,4,GALVESTON,Glen Campbell,Capitol,8,4,
1969,16,7,8,HAIR,The Cowsills,MGM,6,7,
1969,16,8,10,TWENTY-FIVE MILES,Edwin Starr,Gordy,10,8,
1969,16,9,5,TIME OF THE SEASON,The Zombies,Date,11,3,
1969,16,10,11,ROCK ME,Steppenwolf,Dunhill,8,10,
1969,16,11,9,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,10,6,
1969,16,12,18,SWEET CHERRY WINE,Tommy James and the Shondells,Roulette,5,12,
1969,16,13,21,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,12,13,
1969,16,14,24,GIMME GIMME GOOD LOVIN’,Crazy Elephant,Bell,8,14,
1969,16,15,16,DON’T GIVE IN TO HIM,Gary Puckett and the Union Gap,Columbia,6,15,
1969,16,16,13,TRACES,The Classics IV Featuring Dennis Yost,Imperial,11,2,
1969,16,17,32,HAWAII FIVE-O,The Ventures,Liberty,7,17,
1969,16,18,19,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,10,18,
1969,16,19,12,PROUD MARY,Creedence Clearwater Revival,Fantasy,13,2,
1969,16,20,51,THE BOXER,Simon and Garfunkel,Columbia,2,20,
1969,16,21,28,THE CHOKIN’ KIND,Joe Simon,Sound Stage 7,5,21,
1969,16,22,17,THIS GIRL’S IN LOVE WITH YOU,Dionne Warwick,Scepter,12,7,
1969,16,23,22,MY WHOLE WORLD ENDED (The Moment You Left Me),David Ruffin,Motown,10,9,
1969,16,24,29,TIME IS TIGHT,Booker T. and the MG’s,Stax,6,24,
1969,16,25,25,I’LL TRY SOMETHING NEW,Diana Ross and the Supremes and the Temptations,Motown,6,25,
1969,16,26,27,BROTHER LOVE’S TRAVELLING SALVATION SHOW,Neil Diamond,Uni,9,26,
1969,16,27,14,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,10,14,
1969,16,28,15,INDIAN GIVER,1910 Fruitgum Co.,Buddah,13,5,
1969,16,29,31,TRY A LITTLE TENDERNESS,Three Dog Night,Dunhill,11,29,
1969,16,30,54,"I DON’T WANT NOBODY TO GIVE ME NOTHING (Open Up the Door, I’ll Get It Myself) (Part 1)",James Brown,King,3,30,
1969,16,31,36,SNATCHING IT BACK,Clarence Carter,Atlantic,8,31,
1969,16,32,33,I CAN HEAR MUSIC,The Beach Boys,Capitol,7,32,
1969,16,33,37,MY WAY,Frank Sinatra,Reprise,4,33,
1969,16,34,34,IS IT SOMETHING YOU’VE GOT,Tyrone Davis,Dakar,5,34,
1969,16,35,35,MEMORIES,Elvis Presley,RCA,5,35,
1969,16,36,30,MENDOCINO,The Sir Douglas Quintet,Smash,14,27,
1969,16,37,40,FIRST OF MAY,The Bee Gees,Atco,5,37,
1969,16,38,42,DON’T TOUCH ME,Bettye Swann,Capitol,7,38,
1969,16,39,39,WILL YOU BE STAYING AFTER SUNDAY,The Peppermint Rainbow,Decca,10,39,
1969,16,40,20,THE LETTER,The Arbors,Date,9,20,
1969,16,43,26,YOU GAVE ME A MOUNTAIN,Frankie Laine,ABC,11,24,
1969,16,41,46,MERCY,The Ohio Express,Buddah,4,41,
1969,16,42,43,THE WAY IT USED TO BE,Engelbert Humperdinck,Parrot,8,42,
1969,16,44,45,WISHFUL SINFUL,The Doors,Elektra,4,44,
1969,16,45,50,TO KNOW YOU IS TO LOVE YOU,Bobby Vinton,Epic,3,45,
1969,16,46,47,APRICOT BRANDY,Rhinoceros,Elektra,9,46,
1969,16,47,48,IT’S ONLY LOVE,B.J. Thomas,Scepter,5,47,
1969,16,48,68,GITARZAN,Ray Stevens,Monument,3,48,
1969,16,49,52,I LIKE WHAT YOU’RE DOING (To Me),Carla Thomas,Stax,10,49,
1969,16,50,53,MINI-SKIRT MINNIE,Wilson Pickett,Atlantic,4,50,
1969,17,1,1,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,8,1,3 weeks at #1
1969,17,2,2,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,9,2,
1969,17,3,3,IT’S YOUR THING,The Isley Brothers,T-Neck,7,3,
1969,17,4,7,HAIR,The Cowsills,MGM,7,4,
1969,17,5,4,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,9,4,
1969,17,6,8,TWENTY-FIVE MILES,Edwin Starr,Gordy,11,6,
1969,17,7,6,GALVESTON,Glen Campbell,Capitol,9,4,
1969,17,8,24,TIME IS TIGHT,Booker T. and the MG’s,Stax,7,8,
1969,17,9,5,DIZZY,Tommy Roe,ABC,13,1,
1969,17,10,12,SWEET CHERRY WINE,Tommy James and the Shondells,Roulette,6,10,
1969,17,11,13,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,13,11,
1969,17,12,9,TIME OF THE SEASON,The Zombies,Date,12,3,
1969,17,13,17,HAWAII FIVE-O,The Ventures,Liberty,8,13,
1969,17,14,14,GIMME GIMME GOOD LOVIN’,Crazy Elephant,Bell,9,14,
1969,17,15,15,DON’T GIVE IN TO HIM,Gary Puckett and the Union Gap,Columbia,7,15,
1969,17,16,20,THE BOXER,Simon and Garfunkel,Columbia,3,16,
1969,17,17,10,ROCK ME,Steppenwolf,Dunhill,9,10,
1969,17,18,21,THE CHOKIN’ KIND,Joe Simon,Sound Stage 7,6,18,
1969,17,19,11,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,11,6,
1969,17,20,16,TRACES,The Classics IV Featuring Dennis Yost,Imperial,12,2,
1969,17,21,30,"I DON’T WANT NOBODY TO GIVE ME NOTHING (Open Up the Door, I’ll Get It Myself) (Part 1)",James Brown,King,4,21,
1969,17,22,26,BROTHER LOVE’S TRAVELLING SALVATION SHOW,Neil Diamond,Uni,10,22,
1969,17,23,19,PROUD MARY,Creedence Clearwater Revival,Fantasy,14,2,
1969,17,24,32,I CAN HEAR MUSIC,The Beach Boys,Capitol,8,24,
1969,17,25,52,ATLANTIS,Donovan,Epic,4,25,
1969,17,26,48,GITARZAN,Ray Stevens,Monument,4,26,
1969,17,27,18,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,11,18,
1969,17,28,27,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,11,14,
1969,17,29,25,I’LL TRY SOMETHING NEW,Diana Ross and the Supremes and the Temptations,Motown,7,25,
1969,17,30,33,MY WAY,Frank Sinatra,Reprise,5,30,
1969,17,31,41,MERCY,The Ohio Express,Buddah,5,31,
1969,17,32,53,THE COMPOSER,Diana Ross and the Supremes,Motown,2,32,
1969,17,33,31,SNATCHING IT BACK,Clarence Carter,Atlantic,9,31,
1969,17,34,74,I CAN’T SEE MYSELF LEAVING YOU,Aretha Franklin,Atlantic,2,34,
1969,17,35,61,THESE EYES,The Guess Who,RCA,4,35,
1969,17,36,65,GRAZING IN THE GRASS,The Friends Of Distinction,RCA,4,36,
1969,17,37,37,FIRST OF MAY,The Bee Gees,Atco,6,37,
1969,17,38,38,DON’T TOUCH ME,Bettye Swann,Capitol,8,38,
1969,17,39,39,WILL YOU BE STAYING AFTER SUNDAY,The Peppermint Rainbow,Decca,11,39,
1969,17,40,54,STAND!,Sly and the Family Stone,Epic,3,40,
1969,17,41,35,MEMORIES,Elvis Presley,RCA,6,35,
1969,17,43,36,MENDOCINO,The Sir Douglas Quintet,Smash,15,27,
1969,17,48,40,THE LETTER,The Arbors,Date,10,20,
1969,17,51,34,IS IT SOMETHING YOU’VE GOT,Tyrone Davis,Dakar,6,34,
1969,17,54,29,TRY A LITTLE TENDERNESS,Three Dog Night,Dunhill,12,29,
1969,17,42,42,THE WAY IT USED TO BE,Engelbert Humperdinck,Parrot,9,42,
1969,17,44,44,WISHFUL SINFUL,The Doors,Elektra,5,44,
1969,17,45,45,TO KNOW YOU IS TO LOVE YOU,Bobby Vinton,Epic,4,45,
1969,17,46,51,PINBALL WIZARD,The Who,Decca,4,46,
1969,17,47,47,IT’S ONLY LOVE,B.J. Thomas,Scepter,6,47,
1969,17,49,70,HAPPY HEART,Andy Williams,Columbia,3,49,
1969,17,50,50,MINI-SKIRT MINNIE,Wilson Pickett,Atlantic,5,50,
1969,18,1,1,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,9,1,4 weeks at #1
1969,18,2,3,IT’S YOUR THING,The Isley Brothers,T-Neck,8,2,
1969,18,3,4,HAIR,The Cowsills,MGM,8,3,
1969,18,4,2,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,10,2,
1969,18,5,5,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,10,4,
1969,18,6,8,TIME IS TIGHT,Booker T. and the MG’s,Stax,8,6,
1969,18,7,10,SWEET CHERRY WINE,Tommy James and the Shondells,Roulette,7,7,
1969,18,8,13,HAWAII FIVE-O,The Ventures,Liberty,9,8,
1969,18,9,16,THE BOXER,Simon and Garfunkel,Columbia,4,9,
1969,18,10,7,GALVESTON,Glen Campbell,Capitol,10,4,
1969,18,11,9,DIZZY,Tommy Roe,ABC,14,1,
1969,18,12,14,GIMME GIMME GOOD LOVIN’,Crazy Elephant,Bell,10,12,
1969,18,13,6,TWENTY-FIVE MILES,Edwin Starr,Gordy,12,6,
1969,18,14,35,THESE EYES,The Guess Who,RCA,5,14,
1969,18,15,52,LOVE (Can Make You Happy),Mercy,Sundi,4,15,
1969,18,16,11,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,14,11,
1969,18,17,15,DON’T GIVE IN TO HIM,Gary Puckett and the Union Gap,Columbia,8,15,
1969,18,18,18,THE CHOKIN’ KIND,Joe Simon,Sound Stage 7,7,18,
1969,18,19,25,ATLANTIS,Donovan,Epic,5,19,
1969,18,20,26,GITARZAN,Ray Stevens,Monument,5,20,
1969,18,21,21,"I DON’T WANT NOBODY TO GIVE ME NOTHING (Open Up the Door, I’ll Get It Myself) (Part 1)",James Brown,King,5,21,
1969,18,22,22,BROTHER LOVE’S TRAVELLING SALVATION SHOW,Neil Diamond,Uni,11,22,
1969,18,23,12,TIME OF THE SEASON,The Zombies,Date,13,3,
1969,18,24,17,ROCK ME,Steppenwolf,Dunhill,10,10,
1969,18,25,46,PINBALL WIZARD,The Who,Decca,5,25,
1969,18,26,19,"RUN AWAY CHILD, RUNNING WILD",The Temptations,Gordy,12,6,
1969,18,27,64,GOODBYE,Mary Hopkin,Apple,3,27,
1969,18,28,24,I CAN HEAR MUSIC,The Beach Boys,Capitol,9,24,
1969,18,29,30,MY WAY,Frank Sinatra,Reprise,6,29,
1969,18,30,31,MERCY,The Ohio Express,Buddah,6,30,
1969,18,31,32,THE COMPOSER,Diana Ross and the Supremes,Motown,3,31,
1969,18,32,39,WILL YOU BE STAYING AFTER SUNDAY,The Peppermint Rainbow,Decca,12,32,
1969,18,33,34,I CAN’T SEE MYSELF LEAVING YOU,Aretha Franklin,Atlantic,3,33,
1969,18,34,45,TO KNOW YOU IS TO LOVE YOU,Bobby Vinton,Epic,5,34,
1969,18,35,36,GRAZING IN THE GRASS,The Friends Of Distinction,RCA,5,35,
1969,18,36,40,STAND!,Sly and the Family Stone,Epic,4,36,
1969,18,37,57,MORE TODAY THAN YESTERDAY,Spiral Starecase,Columbia,5,37,
1969,18,38,49,HAPPY HEART,Andy Williams,Columbia,4,38,
1969,18,39,27,"MR. SUN, MR. MOON",Paul Revere and the Raiders Featuring Mark Lindsay,Columbia,12,18,
1969,18,40,72,OH HAPPY DAY,The Edwin Hawkins Singers Featuring Dorothy Combs Morrison,Pavilion,2,40,
1969,18,46,37,FIRST OF MAY,The Bee Gees,Atco,7,37,
1969,18,49,38,DON’T TOUCH ME,Bettye Swann,Capitol,9,38,
1969,18,56,28,HOT SMOKE AND SASSAFRASS,The Bubble Puppy,International Artists,12,14,
1969,18,58,33,SNATCHING IT BACK,Clarence Carter,Atlantic,10,31,
1969,18,41,41,MEMORIES,Elvis Presley,RCA,7,35,
1969,18,42,42,THE WAY IT USED TO BE,Engelbert Humperdinck,Parrot,10,42,
1969,18,43,60,THE RIVER IS WIDE,The Grass Roots,Dunhill,4,43,
1969,18,44,69,SEATTLE,Perry Como,RCA,4,44,
1969,18,45,47,IT’S ONLY LOVE,B.J. Thomas,Scepter,7,45,
1969,18,47,66,EARTH ANGEL (Will You Be Mine),The Vogues,Reprise,3,47,
1969,18,48,44,WISHFUL SINFUL,The Doors,Elektra,6,44,
1969,18,50,56,NOTHING BUT A HEARTACHE,The Flirtations,Deram,9,50,
1969,19,1,1,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,10,1,5 weeks at #1
1969,19,2,3,HAIR,The Cowsills,MGM,9,2,
1969,19,3,2,IT’S YOUR THING,The Isley Brothers,T-Neck,9,2,
1969,19,4,8,HAWAII FIVE-O,The Ventures,Liberty,10,4,
1969,19,5,4,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,11,2,
1969,19,6,6,TIME IS TIGHT,Booker T. and the MG’s,Stax,9,6,
1969,19,7,7,SWEET CHERRY WINE,Tommy James and the Shondells,Roulette,8,7,
1969,19,8,9,THE BOXER,Simon and Garfunkel,Columbia,5,8,
1969,19,9,19,ATLANTIS,Donovan,Epic,6,9,
1969,19,11,15,LOVE (Can Make You Happy),Mercy,Sundi,5,11,
1969,19,12,12,GIMME GIMME GOOD LOVIN’,Crazy Elephant,Bell,11,12,
1969,19,13,14,THESE EYES,The Guess Who,RCA,6,13,
1969,19,14,5,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,11,4,
1969,19,15,18,THE CHOKIN’ KIND,Joe Simon,Sound Stage 7,8,15,
1969,19,16,16,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,15,11,
1969,19,17,20,GITARZAN,Ray Stevens,Monument,6,17,
1969,19,18,40,OH HAPPY DAY,The Edwin Hawkins Singers Featuring Dorothy Combs Morrison,Pavilion,3,18,
1969,19,19,10,GALVESTON,Glen Campbell,Capitol,11,4,
1969,19,20,21,"I DON’T WANT NOBODY TO GIVE ME NOTHING (Open Up the Door, I’ll Get It Myself) (Part 1)",James Brown,King,6,20,
1969,19,21,13,TWENTY-FIVE MILES,Edwin Starr,Gordy,13,6,
1969,19,22,11,DIZZY,Tommy Roe,ABC,15,1,
1969,19,23,35,GRAZING IN THE GRASS,The Friends Of Distinction,RCA,6,23,
1969,19,24,27,GOODBYE,Mary Hopkin,Apple,4,24,
1969,19,25,25,PINBALL WIZARD,The Who,Decca,6,25,
1969,19,26,17,DON’T GIVE IN TO HIM,Gary Puckett and the Union Gap,Columbia,9,15,
1969,19,27,29,MY WAY,Frank Sinatra,Reprise,7,27,
1969,19,28,31,THE COMPOSER,Diana Ross and the Supremes,Motown,4,28,
1969,19,29,54,TOO BUSY THINKING ABOUT MY BABY,Marvin Gaye,Tamla,3,29,
1969,19,30,33,I CAN’T SEE MYSELF LEAVING YOU,Aretha Franklin,Atlantic,4,30,
1969,19,31,37,MORE TODAY THAN YESTERDAY,Spiral Starecase,Columbia,6,31,
1969,19,32,32,WILL YOU BE STAYING AFTER SUNDAY,The Peppermint Rainbow,Decca,13,32,
1969,19,33,38,HAPPY HEART,Andy Williams,Columbia,5,33,
1969,19,34,34,TO KNOW YOU IS TO LOVE YOU,Bobby Vinton,Epic,6,34,
1969,19,35,36,STAND!,Sly and the Family Stone,Epic,5,35,
1969,19,36,51,MORNING GIRL,The Neon Philharmonic,Warner Brothers / Seven Arts,6,36,
1969,19,37,28,I CAN HEAR MUSIC,The Beach Boys,Capitol,10,24,
1969,19,38,22,BROTHER LOVE’S TRAVELLING SALVATION SHOW,Neil Diamond,Uni,12,22,
1969,19,39,30,MERCY,The Ohio Express,Buddah,7,30,
1969,19,41,79,IN THE GHETTO,Elvis Presley,RCA,2,41,
1969,19,42,43,THE RIVER IS WIDE,The Grass Roots,Dunhill,5,42,
1969,19,43,44,SEATTLE,Perry Como,RCA,5,43,
1969,19,44,59,WHERE’S THE PLAYGROUND SUSIE,Glen Campbell,Capitol,2,44,
1969,19,45,47,EARTH ANGEL (Will You Be Mine),The Vogues,Reprise,4,45,
1969,19,46,50,NOTHING BUT A HEARTACHE,The Flirtations,Deram,10,46,
1969,19,47,55,CISSY STRUT,The Meters,Josie,5,47,
1969,19,48,53,BUYING A BOOK,Joe Tex,Dial,5,48,
1969,19,49,49,DON’T TOUCH ME,Bettye Swann,Capitol,10,38,
1969,19,50,66,DAY IS DONE,"Peter, Paul and Mary",Warner Brothers / Seven Arts,3,50,
1969,20,1,1,AQUARIUS / LET THE SUNSHINE IN (The Flesh Failures) (Medley),The 5th Dimension,Soul City,11,1,6 weeks at #1
1969,20,2,2,HAIR,The Cowsills,MGM,10,2,
1969,20,3,10,GET BACK,The Beatles with Billy Preston,Apple,2,3,
1969,20,4,3,IT’S YOUR THING,The Isley Brothers,T-Neck,10,2,
1969,20,5,11,LOVE (Can Make You Happy),Mercy,Sundi,6,5,
1969,20,6,4,HAWAII FIVE-O,The Ventures,Liberty,11,4,
1969,20,7,8,THE BOXER,Simon and Garfunkel,Columbia,6,7,
1969,20,8,9,ATLANTIS,Donovan,Epic,7,8,
1969,20,9,17,GITARZAN,Ray Stevens,Monument,7,9,
1969,20,10,13,THESE EYES,The Guess Who,RCA,7,10,
1969,20,11,5,YOU’VE MADE ME SO VERY HAPPY,"Blood, Sweat and Tears",Columbia,12,2,
1969,20,12,18,OH HAPPY DAY,The Edwin Hawkins Singers Featuring Dorothy Combs Morrison,Pavilion,4,12,
1969,20,13,6,TIME IS TIGHT,Booker T. and the MG’s,Stax,10,6,
1969,20,14,24,GOODBYE,Mary Hopkin,Apple,5,14,
1969,20,15,15,THE CHOKIN’ KIND,Joe Simon,Sound Stage 7,9,15,
1969,20,16,14,ONLY THE STRONG SURVIVE,Jerry Butler,Mercury,12,4,
1969,20,17,12,GIMME GIMME GOOD LOVIN’,Crazy Elephant,Bell,12,12,
1969,20,18,7,SWEET CHERRY WINE,Tommy James and the Shondells,Roulette,9,7,
1969,20,19,23,GRAZING IN THE GRASS,The Friends Of Distinction,RCA,7,19,
1969,20,20,25,PINBALL WIZARD,The Who,Decca,7,20,
1969,20,21,16,DO YOUR THING,The Watts 103rd Street Rhythm Band,Warner Brothers / Seven Arts,16,11,
1969,20,22,35,STAND!,Sly and the Family Stone,Epic,6,22,
1969,20,23,41,IN THE GHETTO,Elvis Presley,RCA,3,23,
1969,20,24,20,"I DON’T WANT NOBODY TO GIVE ME NOTHING (Open Up the Door, I’ll Get It Myself) (Part 1)",James Brown,King,7,20,
1969,20,25,29,TOO BUSY THINKING ABOUT MY BABY,Marvin Gaye,Tamla,4,25,
1969,20,26,31,MORE TODAY THAN YESTERDAY,Spiral Starecase,Columbia,7,26,
1969,20,27,28,THE COMPOSER,Diana Ross and the Supremes,Motown,5,27,
1969,20,28,21,TWENTY-FIVE MILES,Edwin Starr,Gordy,14,6,
1969,20,29,33,HAPPY HEART,Andy Williams,Columbia,6,29,
1969,20,30,30,I CAN’T SEE MYSELF LEAVING YOU,Aretha Franklin,Atlantic,5,30,
1969,20,31,19,GALVESTON,Glen Campbell,Capitol,12,4,
1969,20,32,27,MY WAY,Frank Sinatra,Reprise,8,27,
1969,20,33,54,BAD MOON RISING,Creedence Clearwater Revival,Fantasy,3,33,
1969,20,34,44,WHERE’S THE PLAYGROUND SUSIE,Glen Campbell,Capitol,3,34,
1969,20,35,36,MORNING GIRL,The Neon Philharmonic,Warner Brothers / Seven Arts,7,35,
1969,20,36,40,DON’T LET ME DOWN,The Beatles with Billy Preston,Apple,2,36,
1969,20,37,42,THE RIVER IS WIDE,The Grass Roots,Dunhill,6,37,
1969,20,38,50,DAY IS DONE,"Peter, Paul and Mary",Warner Brothers / Seven Arts,4,38,
