"artist_id","common_name","wiki_url","genres"
"13757","Deborah Allen","https://en.wikipedia.org/wiki/Deborah_Allen","Country|country-soul|pop rock"
"13763","Het Goede Doel","https://en.wikipedia.org/wiki/Het_Goede_Doel",""
"13765","Henk Westbroek","https://en.wikipedia.org/wiki/Henk_Westbroek",""
"13807","Dennis Morgan","https://en.wikipedia.org/wiki/Dennis_Morgan_(songwriter)",""
"13809","Howard Blake","https://en.wikipedia.org/wiki/Howard_Blake",""
"13811","Andrew Ridgeley","https://en.wikipedia.org/wiki/Andrew_Ridgeley","Pop|rock"
"13820","Calexico","https://en.wikipedia.org/wiki/Calexico_(band)","Americana|indie rock|alternative country|indie folk|[|1|]|Tejano|post-rock|Latin rock"
"13821","Golden Earring","https://en.wikipedia.org/wiki/Golden_Earring","Hard rock|blues rock|jazz rock|psychedelic rock|garage rock|[|1|]|[|2|]"
"13822","Barry Hay","https://en.wikipedia.org/wiki/Barry_Hay","Rock"
"13823","George Kooymans","https://en.wikipedia.org/wiki/George_Kooymans","Rock"
"13825","White Lion","https://en.wikipedia.org/wiki/White_Lion","Glam metal|[|1|]|[|2|]|hard rock|[|3|]"
"13830","Sylvia Vrethammar","https://en.wikipedia.org/wiki/Sylvia_Vrethammar","Traditional pop|jazz|schlager"
"13856","50 cent","https://en.wikipedia.org/wiki/50_Cent","Hip hop"
"13878","Barry De Vorzon","https://en.wikipedia.org/wiki/Barry_De_Vorzon","Pop|rock|doo-wop|film score"
"13903","Ivan Kral","https://en.wikipedia.org/wiki/Ivan_Král","Rock|pop|jazz|alternative rock|garage rock|protopunk|ambient|electronic"
"13908","David Arnold","https://en.wikipedia.org/wiki/David_Arnold","Film score"
"13910","David McAlmont","https://en.wikipedia.org/wiki/David_McAlmont",""
"13916","Pulp","https://en.wikipedia.org/wiki/Pulp_(band)","Britpop|[|1|]|art rock|[|2|]|indie pop|[|3|]"
"13918","Shara Nelson","https://en.wikipedia.org/wiki/Shara_Nelson","British soul|downtempo|trip hop"
"13928","Propellerheads","https://en.wikipedia.org/wiki/Propellerheads","Big beat|breakbeat"
"13934","Terrorgruppe","https://en.wikipedia.org/wiki/Terrorgruppe","Punk rock"
"13942","The Bates","https://en.wikipedia.org/wiki/The_Bates","Punk rock"
"13948","Tampa Red","https://en.wikipedia.org/wiki/Tampa_Red","Chicago blues|hokum"
"13964","Harpo","https://en.wikipedia.org/wiki/Harpo_(singer)","Pop|rock|schlager"
"13979","Eric Gales","https://en.wikipedia.org/wiki/Eric_Gales","Blues rock|hard rock|heavy metal"
"13983","Gordon Gano","https://en.wikipedia.org/wiki/Gordon_Gano","Folk punk|post-punk"
"13996","We Five","https://en.wikipedia.org/wiki/We_Five","Folk rock"
"13998","Geoff Stephens","https://en.wikipedia.org/wiki/Geoff_Stephens","Pop music"
"14002","New Kids on the Block","https://en.wikipedia.org/wiki/New_Kids_on_the_Block","Pop|R&B|teen pop"
"14017","Diane Warren","https://en.wikipedia.org/wiki/Diane_Warren","Pop|R&B|soul|pop rock|middle-of-the-road"
"14019","Brad Roberts","https://en.wikipedia.org/wiki/Brad_Roberts","Rock"
"14025","TLC","https://en.wikipedia.org/wiki/TLC_(group)","R&B|pop|[|1|]|hip hop|[|1|]|soul|[|1|]"
"14034","Calvin Johnson","https://en.wikipedia.org/wiki/Calvin_Johnson_(musician)","Punk rock|lo-fi|indie rock|electro"
"14039","Eels","https://en.wikipedia.org/wiki/Eels_(band)","Alternative rock|indie rock|[|1|]|trip hop"
"14040","TV on the Radio","https://en.wikipedia.org/wiki/TV_on_the_Radio","Art rock|[|1|]|indie rock|post-punk revival|electronic"
"14042","Death Cab for Cutie","https://en.wikipedia.org/wiki/Death_Cab_for_Cutie","Indie rock|alternative rock|indie pop|emo|(early)"
"14062","Roine Stolt","https://en.wikipedia.org/wiki/Roine_Stolt","Progressive rock|jazz rock"
"14063","Pete Trewavas","https://en.wikipedia.org/wiki/Pete_Trewavas","Art rock|progressive rock"
"14065","Cherry Poppin' Daddies","https://en.wikipedia.org/wiki/Cherry_Poppin'_Daddies","Swing revival|ska|rock|jazz|ska punk"
"14069","Nelly","https://en.wikipedia.org/wiki/Nelly","Midwestern hip hop|pop rap|R&B|pop|country rap"
"14076","The Cramps","https://en.wikipedia.org/wiki/The_Cramps","Psychobilly|punk rock|gothabilly|surf"
"14108","Adam Green","https://en.wikipedia.org/wiki/Adam_Green_(musician)","Indie rock|anti-folk|indie folk"
"14112","Tenacious D","https://en.wikipedia.org/wiki/Tenacious_D","Comedy rock|acoustic rock|hard rock|heavy metal"
"14117","Stone Gossard","https://en.wikipedia.org/wiki/Stone_Gossard","Alternative rock|grunge|glam punk|punk rock|hard rock|heavy metal|glam metal"
"14130","Alex Lloyd","https://en.wikipedia.org/wiki/Alex_Lloyd","Pop rock|folk rock|alternative rock"
"14132","Henri Belolo","https://en.wikipedia.org/wiki/Henri_Belolo",""
"14133","Jacques Morali","https://en.wikipedia.org/wiki/Jacques_Morali","Disco|dance|funk|R&B"
"14190","Guster","https://en.wikipedia.org/wiki/Guster","Alternative rock|jangle pop|indie rock"
"14221","The Rembrandts","https://en.wikipedia.org/wiki/The_Rembrandts","Alternative rock|[|1|]|[|2|]|pop rock|[|3|]|[|4|]|[|5|]|power pop|[|6|]|[|7|]|jangle pop|[|8|]|[|9|]"
"14227","Allee Willis","https://en.wikipedia.org/wiki/Allee_Willis",""
"14243","Jim Dale","https://en.wikipedia.org/wiki/Jim_Dale",""
"14245","Thunder","https://en.wikipedia.org/wiki/Thunder_(band)","Hard rock|[|1|]"
"14256","Melina Mercouri","https://en.wikipedia.org/wiki/Melina_Mercouri",""
"14269","Webb Pierce","https://en.wikipedia.org/wiki/Webb_Pierce","Country|honky-tonk|Western swing|country gospel|hillbilly"
"14272","Sheena Easton","https://en.wikipedia.org/wiki/Sheena_Easton","Pop|dance|R&B"
"14277","The Tea Party","https://en.wikipedia.org/wiki/The_Tea_Party_(band)","Progressive rock|alternative rock"
"14306","Alan Price","https://en.wikipedia.org/wiki/Alan_Price","Rock|blues rock|psychedelic rock|pop"
"14314","Compay Segundo","https://en.wikipedia.org/wiki/Compay_Segundo","Trova"
"14329","Cait O'Riordan","https://en.wikipedia.org/wiki/Cait_O'Riordan","Folk rock|folk punk|Celtic rock|Celtic punk"
"14334","Eleni Mandell","https://en.wikipedia.org/wiki/Eleni_Mandell","Pop|country|folk|jazz"
"14342","Jimmy Dean","https://en.wikipedia.org/wiki/Jimmy_Dean","Country|rockabilly"
"14383","Grant-Lee Phillips","https://en.wikipedia.org/wiki/Grant-Lee_Phillips","Rock|alternative rock|folk|Americana|indie"
"14385","Vince Guaraldi","https://en.wikipedia.org/wiki/Vince_Guaraldi","West Coast jazz|smooth jazz|latin jazz|bossa nova|soundtrack"
"14413","No Fun at All","https://en.wikipedia.org/wiki/No_Fun_at_All","Punk rock|melodic hardcore"
"14424","Henri Salvador","https://en.wikipedia.org/wiki/Henri_Salvador","Jazz|bossa nova|chanson"
"14457","Yasmine","https://en.wikipedia.org/wiki/Yasmine_(singer)","Pop|folk"
"14461","Sharon Robinson","https://en.wikipedia.org/wiki/Sharon_Robinson_(musician)","Folk|folk rock|rock|adult contemporary|rhythm and blues|easy listening|.|world|soul|pop"
"14464","The Scabs","https://en.wikipedia.org/wiki/The_Scabs",""
"14470","Zal Yanovsky","https://en.wikipedia.org/wiki/Zal_Yanovsky","Folk|folk rock|rock and roll"
"14482","Karl Suessdorf","https://en.wikipedia.org/wiki/Karl_Suessdorf",""
"14483","John Blackburn","https://en.wikipedia.org/wiki/John_Blackburn_(songwriter)",""
"14492","Static-X","https://en.wikipedia.org/wiki/Static-X","Industrial metal|nu metal|alternative metal"
"14496","King Sporty","https://en.wikipedia.org/wiki/King_Sporty",""
"14502","The Spiders","https://en.wikipedia.org/wiki/The_Spiders_(Japanese_band)","Group Sounds|[|1|]|beat|[|1|]|garage rock|[|1|]"
"14506","Larry Blackmon","https://en.wikipedia.org/wiki/Larry_Blackmon","R&B|soul|funk|disco"
"14508","Korn","https://en.wikipedia.org/wiki/Korn","Nu metal|alternative metal"
"14535","Bobby Parker","https://en.wikipedia.org/wiki/Bobby_Parker_(guitarist)","Blues|blues rock"
"14539","Buzzy Linhart","https://en.wikipedia.org/wiki/Buzzy_Linhart",""
"14550","Tricky","https://en.wikipedia.org/wiki/Tricky_(rapper)","Trip hop|[|1|]|[|2|]|electronic|[|3|]|experimental hip hop|[|4|]"
"14570","Terry Hall","https://en.wikipedia.org/wiki/Terry_Hall_(singer)","Rock|new wave|ska"
"14573","Steven Severin","https://en.wikipedia.org/wiki/Steven_Severin","Post-punk|gothic rock|alternative rock|new wave"
"14577","Chris Difford","https://en.wikipedia.org/wiki/Chris_Difford",""
"14578","Glenn Tilbrook","https://en.wikipedia.org/wiki/Glenn_Tilbrook","New wave|power pop"
"14585","Bernard Lavilliers","https://en.wikipedia.org/wiki/Bernard_Lavilliers","Chanson|pop|electro|rock|hard rock|reggae|forró|salsa|bossa nova"
"14588","Fear Factory","https://en.wikipedia.org/wiki/Fear_Factory","Industrial metal|groove metal|death metal|(early)"
"14602","Doug Carn","https://en.wikipedia.org/wiki/Doug_Carn",""
"14608","Ted Shapiro","https://en.wikipedia.org/wiki/Ted_Shapiro",""
"14610","Simon Kirke","https://en.wikipedia.org/wiki/Simon_Kirke","Hard rock|blues rock|blues"
"14612","Tetsu Yamauchi","https://en.wikipedia.org/wiki/Tetsu_Yamauchi","Blues rock|free jazz"
"14618","Ann Hampton Callaway","https://en.wikipedia.org/wiki/Ann_Hampton_Callaway","Jazz|vocal jazz"
"14636","Beasley Smith","https://en.wikipedia.org/wiki/Beasley_Smith",""
"14642","Michel Polnareff","https://en.wikipedia.org/wiki/Michel_Polnareff",""
"14658","The Muffs","https://en.wikipedia.org/wiki/The_Muffs","Pop punk|power pop|garage punk|[|1|]"
"14660","Charlotte Caffey","https://en.wikipedia.org/wiki/Charlotte_Caffey","Punk rock|pop rock|new wave"
"14666","Paul Reynolds","https://en.wikipedia.org/wiki/Paul_Reynolds_(musician)","New wave|synth-pop"
"14675","Stan Ridgway","https://en.wikipedia.org/wiki/Stan_Ridgway","New wave|western music|electronic|industrial rock|film score|punk rock"
"14679","Polvo","https://en.wikipedia.org/wiki/Polvo","Indie rock|noise rock|math rock|post-hardcore"
"14693","Grant McLennan","https://en.wikipedia.org/wiki/Grant_McLennan","Rock|alternative rock"
"14699","Edwyn Collins","https://en.wikipedia.org/wiki/Edwyn_Collins","Alternative rock|post-punk|new wave|indie pop"
"14717","Jay Geils","https://en.wikipedia.org/wiki/J._Geils","Rock|blues|jazz"
"14722","Fred Koller","https://en.wikipedia.org/wiki/Fred_Koller",""
"14737","Joe Meek","https://en.wikipedia.org/wiki/Joe_Meek","Experimental pop|[|1|]|space age pop|[|2|]|rock and roll|[|3|]|outsider|[|4|]"
"14745","Nick Banks","https://en.wikipedia.org/wiki/Nick_Banks",""
"14747","Steve Mackey","https://en.wikipedia.org/wiki/Steve_Mackey","Alternative rock|Indie rock|Britpop"
"14748","Russell Senior","https://en.wikipedia.org/wiki/Russell_Senior","Alternative rock|post-punk|Britpop|indie rock|indie pop|art rock"
"14753","Jorge Calderón","https://en.wikipedia.org/wiki/Jorge_Calderón","Rock"
"14762","Carlo Donida","https://en.wikipedia.org/wiki/Carlo_Donida",""
"14768","Patrick Sky","https://en.wikipedia.org/wiki/Patrick_Sky",""
"14793","Angra","https://en.wikipedia.org/wiki/Angra_(band)","Power metal|progressive metal|neoclassical metal"
"14799","Sonny Terry","https://en.wikipedia.org/wiki/Sonny_Terry","Piedmont blues|country blues|blues revival|folk-blues|East Coast blues"
"14802","David J","https://en.wikipedia.org/wiki/David_J","Alternative rock|indie folk|gothic rock|post-punk|psychedelic rock"
"14803","Peter Murphy","https://en.wikipedia.org/wiki/Peter_Murphy_(musician)","Post-punk|gothic rock|alternative rock|[|1|]|world|ambient|experimental"
"14807","Moon Martin","https://en.wikipedia.org/wiki/Moon_Martin","New wave|power pop"
"14810","Chris Ethridge","https://en.wikipedia.org/wiki/Chris_Ethridge","Country rock|[|2|]"
"14821","Chris Cross","https://en.wikipedia.org/wiki/Chris_Cross","New wave|art rock|post-punk|synth-pop|glam rock"
"14822","Warren Cann","https://en.wikipedia.org/wiki/Warren_Cann",""
"14825","Earl Robinson","https://en.wikipedia.org/wiki/Earl_Robinson",""
"14843","Rodney Jerkins","https://en.wikipedia.org/wiki/Rodney_Jerkins","Hip hop|R&B|gospel|pop"
"14883","Oliver Tuku Mtukudzi","https://en.wikipedia.org/wiki/Oliver_Mtukudzi","Afro Jazz / Tuku Music"
"14901","Rage","https://en.wikipedia.org/wiki/Rage_(German_band)","Power metal|heavy metal|speed metal|progressive metal|symphonic metal"
"14902","Grave Digger","https://en.wikipedia.org/wiki/Grave_Digger_(band)","Heavy metal|power metal"
"14904","Iced Earth","https://en.wikipedia.org/wiki/Iced_Earth","Power metal|heavy metal|thrash metal"
"14912","Ensiferum","https://en.wikipedia.org/wiki/Ensiferum","Folk metal|Viking metal|power metal|melodic death metal"
"14913","Lullacry","https://en.wikipedia.org/wiki/Lullacry","Gothic metal"
"14933","Batmobile","https://en.wikipedia.org/wiki/Batmobile_(band)","Psychobilly|rockabilly"
"14936","Roy Hall","https://en.wikipedia.org/wiki/Roy_Hall_(musician)","Rockabilly|rock and roll|[|1|]"
"14942","Mick Ralphs","https://en.wikipedia.org/wiki/Mick_Ralphs","Hard rock|blues rock|glam rock"
"14965","The Beautiful South","https://en.wikipedia.org/wiki/The_Beautiful_South","Pop rock|[|1|]"
"14974","Rachel Stevens","https://en.wikipedia.org/wiki/Rachel_Stevens","Pop"
"14976","Miki Berenyi","https://en.wikipedia.org/wiki/Miki_Berenyi","Alternative rock|shoegaze"
"14980","Spoon","https://en.wikipedia.org/wiki/Spoon_(band)","Indie rock|art rock|post-punk revival"
"15008","Shadows Fall","https://en.wikipedia.org/wiki/Shadows_Fall","Metalcore|thrash metal|melodic death metal|(early)"
"15030","Jim Fuller","https://en.wikipedia.org/wiki/Jim_Fuller_(musician)",""
"15040","Ben Peters","https://en.wikipedia.org/wiki/Ben_Peters",""
"15060","Harry Brooks","https://en.wikipedia.org/wiki/Harry_Brooks_(composer)",""
"15077","Dave Pirner","https://en.wikipedia.org/wiki/Dave_Pirner","Alternative rock|grunge"
"15079","Lars Frederiksen","https://en.wikipedia.org/wiki/Lars_Frederiksen_and_the_Bastards","Punk rock|ska punk|street punk|hardcore punk|oi!"
"15079","Lars Frederiksen","https://en.wikipedia.org/wiki/Lars_Frederiksen","Punk rock|ska punk|street punk|hardcore punk|oi!"
"15083","Bobby Brown","https://en.wikipedia.org/wiki/Bobby_Brown","R&B|hip-hop|dance|soul|new jack swing|pop|[|3|]"
"15086","Eric Prydz","https://en.wikipedia.org/wiki/Eric_Prydz","House|techno|progressive house|[|1|]|tech house"
"15096","Fear","https://en.wikipedia.org/wiki/Fear_(band)","Punk rock|hardcore punk"
"15105","The Tragically Hip","https://en.wikipedia.org/wiki/The_Tragically_Hip","Alternative rock|roots rock|folk rock"
"15112","Phyllis Nelson","https://en.wikipedia.org/wiki/Phyllis_Nelson","Dance|R&B|freestyle"
"15141","Belinda Carlisle","https://en.wikipedia.org/wiki/Belinda_Carlisle","New wave|pop|pop rock|punk rock"
"15142","Ellen Shipley","https://en.wikipedia.org/wiki/Ellen_Shipley",""
"15154","Merrill Moore","https://en.wikipedia.org/wiki/Merrill_Moore_(musician)",""
"15172","Tantric","https://en.wikipedia.org/wiki/Tantric_(band)","Post-grunge|alternative rock"
"15174","Powerman 5000","https://en.wikipedia.org/wiki/Powerman_5000","Industrial metal|[|1|]|nu metal|[|2|]|[|3|]|hard rock|[|1|]|alternative metal|[|4|]|electronic rock|[|5|]|punk rock|[|1|]"
"15176","Shinedown","https://en.wikipedia.org/wiki/Shinedown","Hard rock|alternative metal|post-grunge|alternative rock|pop rock"
"15177","Deadsy","https://en.wikipedia.org/wiki/Deadsy","Electronic rock|[|1|]|gothic rock|[|2|]|industrial rock|[|3|]|nu metal|[|4|]"
"15179","Roger O'Donnell","https://en.wikipedia.org/wiki/Roger_O'Donnell","Post-punk|gothic rock|dark wave|alternative rock|new wave|synthpop"
"15181","Anberlin","https://en.wikipedia.org/wiki/Anberlin","Alternative rock|[|1|]|emo|[|1|]|[|2|]|[|3|]|pop-punk|[|2|]"
"15192","Rick Astley","https://en.wikipedia.org/wiki/Rick_Astley","Pop|dance-pop|blue-eyed soul"
"15196","Eternal","https://en.wikipedia.org/wiki/Eternal_(group)","R&B|[|1|]|soul|[|2|]"
"15197","Richard Marx","https://en.wikipedia.org/wiki/Richard_Marx","Pop rock|soft rock|[|1|]|[|2|]"
"15217","Nik Kershaw","https://en.wikipedia.org/wiki/Nik_Kershaw","Pop|[|1|]|synth-pop|[|2|]|new wave|[|3|]|[|4|]|[|5|]|progressive pop"
"15219","Primal Fear","https://en.wikipedia.org/wiki/Primal_Fear_(band)","Power metal|heavy metal"
"15222","Jimmy Fontana","https://en.wikipedia.org/wiki/Jimmy_Fontana",""
"15226","Nicola Di Bari","https://en.wikipedia.org/wiki/Nicola_Di_Bari",""
"15232","Fates Warning","https://en.wikipedia.org/wiki/Fates_Warning","Progressive metal|heavy metal"
"15233","Gamma Ray","https://en.wikipedia.org/wiki/Gamma_Ray_(band)","Power metal|[|1|]|heavy metal|[|2|]|speed metal|[|1|]"
"15237","Chris Andrews","https://en.wikipedia.org/wiki/Chris_Andrews_(singer)","Pop"
"15248","Stratovarius","https://en.wikipedia.org/wiki/Stratovarius","Power metal|neoclassical metal|symphonic metal"
"15283","Robert Forster","https://en.wikipedia.org/wiki/Robert_Forster_(musician)","Pop|country|indie rock"
"15287","John Conlee","https://en.wikipedia.org/wiki/John_Conlee","Country"
"15293","Bob Neuwirth","https://en.wikipedia.org/wiki/Bob_Neuwirth",""
"15306","Rasta Knast","https://en.wikipedia.org/wiki/Rasta_Knast","Deutschpunk|trallpunk"
"15310","Neneh Cherry","https://en.wikipedia.org/wiki/Neneh_Cherry","Hip-hop|post-punk|trip hop|[|1|]|[|2|]|dance"
"15322","Jody Watley","https://en.wikipedia.org/wiki/Jody_Watley","Pop|R&B|hip hop|soul|dance|new jack swing|house"
"15351","Matraca Berg","https://en.wikipedia.org/wiki/Matraca_Berg","Country|pop"
"15356","Gene Barge","https://en.wikipedia.org/wiki/Gene_Barge","Rhythm and blues|rock and roll"
"15367","Cameron McVey","https://en.wikipedia.org/wiki/Cameron_McVey",""
"15410","Al Anderson","https://en.wikipedia.org/wiki/Al_Anderson_(NRBQ)","Rock|country"
"15418","Eduardo Di Capua","https://en.wikipedia.org/wiki/Eduardo_di_Capua",""
"15420","Giovanni Capurro","https://en.wikipedia.org/wiki/Giovanni_Capurro",""
"15432","Johnny Tillotson","https://en.wikipedia.org/wiki/Johnny_Tillotson","Country|pop"
"15441","Clarence Gaskill","https://en.wikipedia.org/wiki/Clarence_Gaskill",""
"15468","Dewey Bunnell","https://en.wikipedia.org/wiki/Dewey_Bunnell",""
"15496","Van McCoy","https://en.wikipedia.org/wiki/Van_McCoy","Disco|R&B|pop"
"15497","Jerry Chesnut","https://en.wikipedia.org/wiki/Jerry_Chesnut",""
"15520","Josef Myrow","https://en.wikipedia.org/wiki/Josef_Myrow",""
"15584","Harold Adamson","https://en.wikipedia.org/wiki/Harold_Adamson",""
"15601","Bojoura","https://en.wikipedia.org/wiki/Bojoura",""
"15643","Warmen","https://en.wikipedia.org/wiki/Warmen","Melodic death metal|power metal|Previously:|neoclassical metal|power metal"
"15645","Uli John Roth","https://en.wikipedia.org/wiki/Uli_Jon_Roth","Heavy metal|hard rock|speed metal|neoclassical metal|progressive metal|psychedelic rock|blues rock"
"15661","Groovie Ghoulies","https://en.wikipedia.org/wiki/Groovie_Ghoulies","Punk rock|pop punk|horror punk"
"15673","Herman Brood","https://en.wikipedia.org/wiki/Herman_Brood","Rock"
"15690","Sonny Sanders","https://en.wikipedia.org/wiki/Sonny_Sanders",""
"15693","Local H","https://en.wikipedia.org/wiki/Local_H","Alternative rock|[|1|]|post-grunge|[|2|]|hard rock|[|3|]"
"15700","Jeff Ament","https://en.wikipedia.org/wiki/Jeff_Ament","Alternative rock|grunge|hardcore punk|hard rock|heavy metal|experimental rock|glam metal"
"15716","Sy Oliver","https://en.wikipedia.org/wiki/Sy_Oliver","Jazz"
"15718","Margo Timmins","https://en.wikipedia.org/wiki/Margo_Timmins",""
"15758","Bernie Baum","https://en.wikipedia.org/wiki/Bernie_Baum",""
"15759","Bill Giant","https://en.wikipedia.org/wiki/Bill_Giant",""
"15760","Florence Kaye","https://en.wikipedia.org/wiki/Florence_Kaye",""
"15762","Tony Mansfield","https://en.wikipedia.org/wiki/Tony_Mansfield","Synth-pop|rock"
"15769","Inner Circle","https://en.wikipedia.org/wiki/Inner_Circle_(band)","Reggae|reggae fusion"
"15797","Joe Darion","https://en.wikipedia.org/wiki/Joe_Darion",""
"15813","Ministry","https://en.wikipedia.org/wiki/Ministry_(band)","Industrial metal|industrial rock|thrash metal|synth-pop|(early)"
"15834","Lloyd C. Glenn","https://en.wikipedia.org/wiki/Lloyd_Glenn",""
"15848","Lara Fabian","https://en.wikipedia.org/wiki/Lara_Fabian","French pop|pop rock|acoustic|dance-pop"
"15849","Rick Allison","https://en.wikipedia.org/wiki/Rick_Allison",""
"15853","Johnny Russell","https://en.wikipedia.org/wiki/Johnny_Russell_(singer)","Country"
"15893","Thomas Dolby","https://en.wikipedia.org/wiki/Thomas_Dolby","New wave|synth-pop|funk|film music|ambient|post-punk|[|citation needed|]"
"15917","John Sykes","https://en.wikipedia.org/wiki/John_Sykes","Hard rock|heavy metal|glam metal"
"15923","Michael Dempsey","https://en.wikipedia.org/wiki/Michael_Dempsey","Punk rock|post-punk|new wave|gothic rock|alternative rock"
"15937","Minnie Driver","https://en.wikipedia.org/wiki/Minnie_Driver",""
"15949","Martin Atkins","https://en.wikipedia.org/wiki/Martin_Atkins","Avant-rock|[|2|]|industrial|post-punk"
"15950","Wayne Hussey","https://en.wikipedia.org/wiki/Wayne_Hussey","Alternative rock|gothic rock|post-punk|indie rock"
"15957","Wire","https://en.wikipedia.org/wiki/Wire_(band)","Post-punk|art punk|punk rock|new wave|[|1|]"
"15958","Bruce Gilbert","https://en.wikipedia.org/wiki/Bruce_Gilbert",""
"15960","Robert Gotobed","https://en.wikipedia.org/wiki/Robert_Grey_(musician)","Punk rock|art punk|post-punk|experimental rock"
"15961","Gun","https://en.wikipedia.org/wiki/Gun_(band)","Hard rock|heavy metal"
"15972","Titti Sjöblom","https://en.wikipedia.org/wiki/Titti_Sjöblom","Schlager|pop"
"15974","Sid Tepper","https://en.wikipedia.org/wiki/Sid_Tepper",""
"15979","The Postal Service","https://en.wikipedia.org/wiki/The_Postal_Service","Indietronica|indie pop|synth-pop|emo-pop"
"16004","De Kreuners","https://en.wikipedia.org/wiki/De_Kreuners","Rock music"
"16018","Thomas A. Dorsey","https://en.wikipedia.org/wiki/Thomas_A._Dorsey","Gospel|Blues"
"16019","Johnnie Lee Wills","https://en.wikipedia.org/wiki/Johnnie_Lee_Wills",""
"16039","David Barbe","https://en.wikipedia.org/wiki/David_Barbarossa","Alternative rock|new wave|electronic"
"16040","Leigh Gorman","https://en.wikipedia.org/wiki/Leigh_Gorman","Rock|new wave"
"16042","Clare Grogan","https://en.wikipedia.org/wiki/Clare_Grogan","Pop|rock|new wave"
"16061","Hubert Giraud","https://en.wikipedia.org/wiki/Hubert_Giraud",""
"16069","William Orbit","https://en.wikipedia.org/wiki/William_Orbit","Electronic|trip hop|jungle|breakbeat|jazzstep|ambient|techno|drum and bass|downtempo|IDM|orchestral"
"16083","Big Boi","https://en.wikipedia.org/wiki/Big_Boi","Southern hip-hop|progressive rap|funk"
"16089","Noel Coward","https://en.wikipedia.org/wiki/Noël_Coward",""
"16131","Jane Wiedlin","https://en.wikipedia.org/wiki/Jane_Wiedlin","Punk|pop rock|new wave"
"16137","Bill Haley","https://en.wikipedia.org/wiki/Bill_Haley","Rock and roll|rockabilly|Western swing"
"16157","Paul Brady","https://en.wikipedia.org/wiki/Paul_Brady","Folk|Irish traditional|pop|rock|adult contemporary"
"16179","Michael Holm","https://en.wikipedia.org/wiki/Michael_Holm","Pop"
"16183","Boy George","https://en.wikipedia.org/wiki/Boy_George","Pop|new wave|blue-eyed soul|[|2|]"
"16195","Rockin' Sidney","https://en.wikipedia.org/wiki/Rockin'_Sidney","R&B|zydeco|soul|swamp blues|[|2|]"
"16219","Doug Ingle","https://en.wikipedia.org/wiki/Doug_Ingle","Psychedelic rock|acid rock|hard rock|instrumental"
"16222","Billie Jo Spears","https://en.wikipedia.org/wiki/Billie_Jo_Spears","Country|country disco|honky tonk"
"16223","Gerrit den Braber","https://en.wikipedia.org/wiki/Gerrit_den_Braber",""
"16228","Jan Akkerman","https://en.wikipedia.org/wiki/Jan_Akkerman","Progressive rock|rock|blues rock|jazz rock"
"16229","Thijs van Leer","https://en.wikipedia.org/wiki/Thijs_van_Leer","Progressive rock|jazz rock|classical rock"
"16240","Kreator","https://en.wikipedia.org/wiki/Kreator","Thrash metal"
"16300","Jimmie Davis","https://en.wikipedia.org/wiki/Jimmie_Davis",""
"16308","Georgia Satellites","https://en.wikipedia.org/wiki/The_Georgia_Satellites","Southern rock|hard rock|boogie rock|roots rock"
"16313","Sonny Osborne","https://en.wikipedia.org/wiki/Sonny_Osborne",""
"16330","Carson Whitsett","https://en.wikipedia.org/wiki/Carson_Whitsett",""
"16335","Guano Apes","https://en.wikipedia.org/wiki/Guano_Apes","Alternative rock|[|1|]|nu metal|[|2|]|funk metal|[|3|]"
"16356","2 Belgen","https://en.wikipedia.org/wiki/2_Belgen","New wave"
"16360","Tony Ashton","https://en.wikipedia.org/wiki/Tony_Ashton","Rock"
"16363","John Simon","https://en.wikipedia.org/wiki/John_Simon_(record_producer)",""
"16364","Joy Byers","https://en.wikipedia.org/wiki/Joy_Byers",""
"16391","Trummy Young","https://en.wikipedia.org/wiki/Trummy_Young","Jazz"
"16393","The Associates","https://en.wikipedia.org/wiki/The_Associates_(band)","Post-punk|synth-pop|experimental pop|new wave"
"16396","H.B. Barnum","https://en.wikipedia.org/wiki/H._B._Barnum",""
"16400","André Previn","https://en.wikipedia.org/wiki/André_Previn",""
"16401","Electric Six","https://en.wikipedia.org/wiki/Electric_Six","Alternative rock|funk rock|hard rock|glam metal"
"16444","Irving Caesar","https://en.wikipedia.org/wiki/Irving_Caesar",""
"16467","Hank DeVito","https://en.wikipedia.org/wiki/Hank_DeVito","Rock|country"
"16475","Michel Sardou","https://en.wikipedia.org/wiki/Michel_Sardou","French popular music"
"16485","Ian Samwell","https://en.wikipedia.org/wiki/Ian_Samwell",""
"16486","Patricia Paay","https://en.wikipedia.org/wiki/Patricia_Paay","Jazz|disco|folk|pop"
"16505","Denny Doherty","https://en.wikipedia.org/wiki/Denny_Doherty","Folk|pop"
"16508","Perry Farrell","https://en.wikipedia.org/wiki/Perry_Farrell","Alternative rock|[|1|]|hard rock|[|2|]|electronica|[|3|]"
"16521","Luca Turilli","https://en.wikipedia.org/wiki/Luca_Turilli",""
"16567","The Cryan' Shames","https://en.wikipedia.org/wiki/The_Cryan'_Shames","Sunshine pop|psychedelic pop|pop rock"
"16568","The Applejacks","https://en.wikipedia.org/wiki/The_Applejacks_(British_band)","Brumbeat|rock and roll"
"16569","Graham Bonnet","https://en.wikipedia.org/wiki/Graham_Bonnet","Hard rock|heavy metal|AOR"
"16571","Jackie Edwards","https://en.wikipedia.org/wiki/Jackie_Edwards_(musician)","Reggae"
