"artist_id","common_name","wiki_url","genre"
"4740","Ian Anderson","https://en.wikipedia.org/wiki/Ian_Anderson","blues rock"
"4751","Simon Gallup","https://en.wikipedia.org/wiki/Simon_Gallup","post-punk"
"4751","Simon Gallup","https://en.wikipedia.org/wiki/Simon_Gallup","gothic rock"
"4751","Simon Gallup","https://en.wikipedia.org/wiki/Simon_Gallup","new wave"
"4751","Simon Gallup","https://en.wikipedia.org/wiki/Simon_Gallup","alternative rock"
"4753","Porl Thompson","https://en.wikipedia.org/wiki/Pearl_Thompson","post-punk"
"4753","Porl Thompson","https://en.wikipedia.org/wiki/Pearl_Thompson","gothic rock"
"4753","Porl Thompson","https://en.wikipedia.org/wiki/Pearl_Thompson","new wave"
"4753","Porl Thompson","https://en.wikipedia.org/wiki/Pearl_Thompson","alternative rock"
"4753","Porl Thompson","https://en.wikipedia.org/wiki/Pearl_Thompson","psychedelic rock"
"4753","Porl Thompson","https://en.wikipedia.org/wiki/Pearl_Thompson","lo-fi"
"4753","Porl Thompson","https://en.wikipedia.org/wiki/Pearl_Thompson","experimental"
"4754","Boris Williams","https://en.wikipedia.org/wiki/Boris_Williams","punk rock"
"4754","Boris Williams","https://en.wikipedia.org/wiki/Boris_Williams","post punk"
"4754","Boris Williams","https://en.wikipedia.org/wiki/Boris_Williams","gothic rock"
"4754","Boris Williams","https://en.wikipedia.org/wiki/Boris_Williams","alternative rock"
"4754","Boris Williams","https://en.wikipedia.org/wiki/Boris_Williams","pop"
"4760","Sylvia Robinson","https://en.wikipedia.org/wiki/Sylvia_Robinson","blues"
"4760","Sylvia Robinson","https://en.wikipedia.org/wiki/Sylvia_Robinson","r&b"
"4760","Sylvia Robinson","https://en.wikipedia.org/wiki/Sylvia_Robinson","rock"
"4760","Sylvia Robinson","https://en.wikipedia.org/wiki/Sylvia_Robinson","soul"
"4760","Sylvia Robinson","https://en.wikipedia.org/wiki/Sylvia_Robinson","funk"
"4760","Sylvia Robinson","https://en.wikipedia.org/wiki/Sylvia_Robinson","disco"
"4760","Sylvia Robinson","https://en.wikipedia.org/wiki/Sylvia_Robinson","hip hop"
"4784","Janis Ian","https://en.wikipedia.org/wiki/Janis_Ian","folk"
"4784","Janis Ian","https://en.wikipedia.org/wiki/Janis_Ian","soft rock"
"4785","Walter Becker","https://en.wikipedia.org/wiki/Walter_Becker","jazz rock"
"4789","Luther Vandross","https://en.wikipedia.org/wiki/Luther_Vandross","r&b"
"4789","Luther Vandross","https://en.wikipedia.org/wiki/Luther_Vandross","soul"
"4789","Luther Vandross","https://en.wikipedia.org/wiki/Luther_Vandross","pop"
"4789","Luther Vandross","https://en.wikipedia.org/wiki/Luther_Vandross","disco"
"4796","Matthew Wilder","https://en.wikipedia.org/wiki/Matthew_Wilder","new wave"
"4796","Matthew Wilder","https://en.wikipedia.org/wiki/Matthew_Wilder","synth-pop"
"4803","Rod Temperton","https://en.wikipedia.org/wiki/Rod_Temperton","pop"
"4803","Rod Temperton","https://en.wikipedia.org/wiki/Rod_Temperton","disco"
"4803","Rod Temperton","https://en.wikipedia.org/wiki/Rod_Temperton","funk"
"4803","Rod Temperton","https://en.wikipedia.org/wiki/Rod_Temperton","soul"
"4807","John Starks","https://en.wikipedia.org/wiki/Jabo_Starks","r&b"
"4807","John Starks","https://en.wikipedia.org/wiki/Jabo_Starks","soul"
"4807","John Starks","https://en.wikipedia.org/wiki/Jabo_Starks","blues"
"4807","John Starks","https://en.wikipedia.org/wiki/Jabo_Starks","funk"
"4812","Ahmet Ertegun","https://en.wikipedia.org/wiki/Ahmet_Ertegun","blues"
"4812","Ahmet Ertegun","https://en.wikipedia.org/wiki/Ahmet_Ertegun","rhythm and blues"
"4812","Ahmet Ertegun","https://en.wikipedia.org/wiki/Ahmet_Ertegun","rock and roll"
"4863","Freddie Perren","https://en.wikipedia.org/wiki/Freddie_Perren","r&b"
"4863","Freddie Perren","https://en.wikipedia.org/wiki/Freddie_Perren","soul"
"4863","Freddie Perren","https://en.wikipedia.org/wiki/Freddie_Perren","funk"
"4863","Freddie Perren","https://en.wikipedia.org/wiki/Freddie_Perren","disco"
"4863","Freddie Perren","https://en.wikipedia.org/wiki/Freddie_Perren","dance-pop"
"4868","George Jackson","https://en.wikipedia.org/wiki/George_Jackson_(songwriter)","blues"
"4868","George Jackson","https://en.wikipedia.org/wiki/George_Jackson_(songwriter)","r&b"
"4868","George Jackson","https://en.wikipedia.org/wiki/George_Jackson_(songwriter)","rock and roll"
"4868","George Jackson","https://en.wikipedia.org/wiki/George_Jackson_(songwriter)","soul"
"4874","Harold Brown","https://en.wikipedia.org/wiki/Harold_Ray_Brown","rock"
"4874","Harold Brown","https://en.wikipedia.org/wiki/Harold_Ray_Brown","funk"
"4874","Harold Brown","https://en.wikipedia.org/wiki/Harold_Ray_Brown","blues"
"4874","Harold Brown","https://en.wikipedia.org/wiki/Harold_Ray_Brown","jazz"
"4878","Charles Miller","https://en.wikipedia.org/wiki/Charles_Miller_(musician)","funk"
"4878","Charles Miller","https://en.wikipedia.org/wiki/Charles_Miller_(musician)","rock"
"4899","Rami Yacoub","https://en.wikipedia.org/wiki/Rami_Yacoub","pop"
"4899","Rami Yacoub","https://en.wikipedia.org/wiki/Rami_Yacoub","dance-pop"
"4899","Rami Yacoub","https://en.wikipedia.org/wiki/Rami_Yacoub","pop rock"
"4899","Rami Yacoub","https://en.wikipedia.org/wiki/Rami_Yacoub","power pop"
"4899","Rami Yacoub","https://en.wikipedia.org/wiki/Rami_Yacoub","r&b"
"4899","Rami Yacoub","https://en.wikipedia.org/wiki/Rami_Yacoub","europop"
"4900","Fred Jerkins III","https://en.wikipedia.org/wiki/Fred_Jerkins_III","r&b"
"4900","Fred Jerkins III","https://en.wikipedia.org/wiki/Fred_Jerkins_III","gospel"
"4902","LaShawn Daniels","https://en.wikipedia.org/wiki/LaShawn_Daniels","r&b"
"4902","LaShawn Daniels","https://en.wikipedia.org/wiki/LaShawn_Daniels","pop"
"4902","LaShawn Daniels","https://en.wikipedia.org/wiki/LaShawn_Daniels","soul"
"4902","LaShawn Daniels","https://en.wikipedia.org/wiki/LaShawn_Daniels","hip hop soul"
"4902","LaShawn Daniels","https://en.wikipedia.org/wiki/LaShawn_Daniels","urban contemporary"
"4911","Ron Mael","https://en.wikipedia.org/wiki/Ron_Mael","art pop"
"4911","Ron Mael","https://en.wikipedia.org/wiki/Ron_Mael","art rock"
"4911","Ron Mael","https://en.wikipedia.org/wiki/Ron_Mael","glam rock"
"4911","Ron Mael","https://en.wikipedia.org/wiki/Ron_Mael","electronic"
"4911","Ron Mael","https://en.wikipedia.org/wiki/Ron_Mael","synth-pop"
"4911","Ron Mael","https://en.wikipedia.org/wiki/Ron_Mael","new wave"
"4924","Eddie Van Halen","https://en.wikipedia.org/wiki/Eddie_Van_Halen","hard rock"
"4924","Eddie Van Halen","https://en.wikipedia.org/wiki/Eddie_Van_Halen","heavy metal"
"4924","Eddie Van Halen","https://en.wikipedia.org/wiki/Eddie_Van_Halen","glam metal"
"4924","Eddie Van Halen","https://en.wikipedia.org/wiki/Eddie_Van_Halen","pop rock"
"4925","David Lee Roth","https://en.wikipedia.org/wiki/David_Lee_Roth","hard rock"
"4925","David Lee Roth","https://en.wikipedia.org/wiki/David_Lee_Roth","heavy metal"
"4925","David Lee Roth","https://en.wikipedia.org/wiki/David_Lee_Roth","glam metal"
"4925","David Lee Roth","https://en.wikipedia.org/wiki/David_Lee_Roth","pop rock"
"4926","Michael Anthony","https://en.wikipedia.org/wiki/Michael_Anthony_(musician)","hard rock"
"4926","Michael Anthony","https://en.wikipedia.org/wiki/Michael_Anthony_(musician)","heavy metal"
"4926","Michael Anthony","https://en.wikipedia.org/wiki/Michael_Anthony_(musician)","glam metal"
"4935","Tony Banks","https://en.wikipedia.org/wiki/Tony_Banks_(musician)","progressive rock"
"4935","Tony Banks","https://en.wikipedia.org/wiki/Tony_Banks_(musician)","classical"
"4935","Tony Banks","https://en.wikipedia.org/wiki/Tony_Banks_(musician)","rock"
"4935","Tony Banks","https://en.wikipedia.org/wiki/Tony_Banks_(musician)","art rock"
"4935","Tony Banks","https://en.wikipedia.org/wiki/Tony_Banks_(musician)","pop rock"
"4938","Ronnie Van Zant","https://en.wikipedia.org/wiki/Ronnie_Van_Zant","southern rock"
"4938","Ronnie Van Zant","https://en.wikipedia.org/wiki/Ronnie_Van_Zant","hard rock"
"4938","Ronnie Van Zant","https://en.wikipedia.org/wiki/Ronnie_Van_Zant","blues rock"
"4949","George David Weiss","https://en.wikipedia.org/wiki/George_David_Weiss","pop music"
"4949","George David Weiss","https://en.wikipedia.org/wiki/George_David_Weiss","jazz"
"4958","Steve Marriott","https://en.wikipedia.org/wiki/Steve_Marriott","rock"
"4958","Steve Marriott","https://en.wikipedia.org/wiki/Steve_Marriott","rhythm and blues"
"4958","Steve Marriott","https://en.wikipedia.org/wiki/Steve_Marriott","blues rock"
"4958","Steve Marriott","https://en.wikipedia.org/wiki/Steve_Marriott","hard rock"
"4959","Ronnie Lane","https://en.wikipedia.org/wiki/Ronnie_Lane","rock"
"4959","Ronnie Lane","https://en.wikipedia.org/wiki/Ronnie_Lane","rhythm and blues"
"4959","Ronnie Lane","https://en.wikipedia.org/wiki/Ronnie_Lane","psychedelic rock"
"4959","Ronnie Lane","https://en.wikipedia.org/wiki/Ronnie_Lane","folk rock"
"4960","Jerry Ragovoy","https://en.wikipedia.org/wiki/Jerry_Ragovoy","pop music"
"4961","Fred Ebb","https://en.wikipedia.org/wiki/Fred_Ebb","musical theatre"
"4961","Fred Ebb","https://en.wikipedia.org/wiki/Fred_Ebb","film"
"4961","Fred Ebb","https://en.wikipedia.org/wiki/Fred_Ebb","television"
"4963","Paul Williams","https://en.wikipedia.org/wiki/Paul_Williams_(songwriter)","folk"
"4963","Paul Williams","https://en.wikipedia.org/wiki/Paul_Williams_(songwriter)","pop"
"4963","Paul Williams","https://en.wikipedia.org/wiki/Paul_Williams_(songwriter)","soft rock"
"4963","Paul Williams","https://en.wikipedia.org/wiki/Paul_Williams_(songwriter)","film score"
"4968","Pete Gill","https://en.wikipedia.org/wiki/Pete_Gill","heavy metal"
"4969","Holly Johnson","https://en.wikipedia.org/wiki/Holly_Johnson","pop"
"4969","Holly Johnson","https://en.wikipedia.org/wiki/Holly_Johnson","dance"
"4969","Holly Johnson","https://en.wikipedia.org/wiki/Holly_Johnson","new wave"
"4972","Lee Hays","https://en.wikipedia.org/wiki/Lee_Hays","folk music"
"4979","Nellee Hooper","https://en.wikipedia.org/wiki/Nellee_Hooper","electronic"
