"artist_id","common_name","wiki_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","genre_13","main_genre_1","main_genre_2","main_genre_3","main_genre_4","main_genre_5","main_genre_6","main_genre_7","main_genre_8","main_genre_9","main_genre_10","main_genre_11","main_genre_12","main_genre_13"
"13053","Björk","https://en.wikipedia.org/wiki/Björk","art pop","avant-garde","electronica","experimental","","","","","","","","","","pop","","electronic","","","","","","","","","",""
"13056","Pekka Pohjola","https://en.wikipedia.org/wiki/Pekka_Pohjola","progressive rock","jazz fusion","","","","","","","","","","","","rock","jazz","","","","","","","","","","",""
"13059","Chris Foreman","https://en.wikipedia.org/wiki/Chris_Foreman","ska","pop","new wave","2-tone","","","","","","","","","","world","pop","electronic","","","","","","","","","",""
"13067","J-Ax","https://en.wikipedia.org/wiki/J-Ax","hip hop","rap rock","pop","pop rap","funk","punk","","","","","","","","electronic","hip hop","pop","hip hop","electronic","punk","","","","","","",""
"13070","Bart Howard","https://en.wikipedia.org/wiki/Bart_Howard","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13092","Danny O'Keefe","https://en.wikipedia.org/wiki/Danny_O'Keefe","folk","","","","","","","","","","","","","folk","","","","","","","","","","","",""
"13098","Right Said Fred","https://en.wikipedia.org/wiki/Right_Said_Fred","pop","europop","dance-pop","","","","","","","","","","","pop","pop","electronic","","","","","","","","","",""
"13100","Richard Fairbrass","https://en.wikipedia.org/wiki/Richard_Fairbrass","pop","dance","","","","","","","","","","","","pop","","","","","","","","","","","",""
"13104","Buckcherry","https://en.wikipedia.org/wiki/Buckcherry","hard rock","alternative metal","sleaze rock","","","","","","","","","","","rock","metal","","","","","","","","","","",""
"13105","J.B.O.","https://en.wikipedia.org/wiki/JBO_(band)","comedy metal","parody music","heavy metal","","","","","","","","","","","","","","","","","","","","","","",""
"13113","Rio Reiser","https://en.wikipedia.org/wiki/Rio_Reiser","folk rock","protopunk","","","","","","","","","","","","rock","","","","","","","","","","","",""
"13115","Arthur Freed","https://en.wikipedia.org/wiki/Arthur_Freed","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13122","Louis Prima","https://en.wikipedia.org/wiki/Louis_Prima","jazz","swing","traditional pop","jump blues","big band","","","","","","","","","jazz","jazz","pop","blues / country","jazz","","","","","","","",""
"13168","Francis Cabrel","https://en.wikipedia.org/wiki/Francis_Cabrel","folk","country","blues","","","","","","","","","","","folk","","","","","","","","","","","",""
"13174","After Forever","https://en.wikipedia.org/wiki/After_Forever","symphonic metal","gothic metal","progressive metal","power metal","","","","","","","","","","metal","metal","metal","metal","","","","","","","","",""
"13177","Yndio","https://en.wikipedia.org/wiki/Yndio","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13180","Ralph MacDonald","https://en.wikipedia.org/wiki/Ralph_MacDonald","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13189","Mazzy Star","https://en.wikipedia.org/wiki/Mazzy_Star","alternative pop","alternative rock","dream pop","","","","","","","","","","","pop","rock","rock","","","","","","","","","",""
"13191","O-Zone","https://en.wikipedia.org/wiki/O-Zone","eurodance","pop","edm","","","","","","","","","","","electronic","pop","","","","","","","","","","",""
"13201","Al Hoffman","https://en.wikipedia.org/wiki/Al_Hoffman","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13202","Dick Manning","https://en.wikipedia.org/wiki/Dick_Manning","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13222","Paul Leka","https://en.wikipedia.org/wiki/Paul_Leka","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13235","John Hartford","https://en.wikipedia.org/wiki/John_Hartford","progressive country","old-time","","","","","","","","","","","","","","","","","","","","","","","",""
"13276","Eddy Mitchell","https://en.wikipedia.org/wiki/Eddy_Mitchell","rock","r&b","country","","","","","","","","","","","rock","electronic","","","","","","","","","","",""
"13280","Milli Vanilli","https://en.wikipedia.org/wiki/Milli_Vanilli","r&b","","","","","","","","","","","","","electronic","","","","","","","","","","","",""
"13343","Sloan","https://en.wikipedia.org/wiki/Sloan_(band)","rock","alternative rock","power pop","indie rock","","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"13355","Marie Bergman","https://en.wikipedia.org/wiki/Marie_Bergman","pop","schlager","folk music","jazz","","","","","","","","","","pop","pop","","jazz","","","","","","","","",""
"13376","Alkaline Trio","https://en.wikipedia.org/wiki/Alkaline_Trio","pop-punk","punk rock","emo","horror punk","","","","","","","","","","","rock","punk","punk","","","","","","","","",""
"13378","Rainbow","https://en.wikipedia.org/wiki/Rainbow_(rock_band)","hard rock","heavy metal","","","","","","","","","","","","rock","","","","","","","","","","","",""
"13382","Tom Springfield","https://en.wikipedia.org/wiki/Tom_Springfield","folk","pop","","","","","","","","","","","","folk","pop","","","","","","","","","","",""
"13389","Heart","https://en.wikipedia.org/wiki/Heart_(band)","rock","hard rock","folk rock","pop rock","","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"13390","Ann Wilson","https://en.wikipedia.org/wiki/Ann_Wilson","hard rock","folk rock","pop rock","arena rock","","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"13397","Pino Donaggio","https://en.wikipedia.org/wiki/Pino_Donaggio","film score","pop","classical","","","","","","","","","","","","pop","classical","","","","","","","","","",""
"13398","Vicki Wickham","https://en.wikipedia.org/wiki/Vicki_Wickham","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13399","Simon Napier-Bell","https://en.wikipedia.org/wiki/Simon_Napier-Bell","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13420","Eddie Brigati","https://en.wikipedia.org/wiki/Eddie_Brigati","rock","soul","blue-eyed soul","","","","","","","","","","","rock","r&b & soul","r&b & soul","","","","","","","","","",""
"13424","Doro","https://en.wikipedia.org/wiki/Doro_(musician)","heavy metal","","","","","","","","","","","","","","","","","","","","","","","","",""
"13441","Good Riddance","https://en.wikipedia.org/wiki/Good_Riddance_(band)","melodic hardcore","pop punk","skate punk","hardcore punk","","","","","","","","","","punk","punk","punk","punk","","","","","","","","",""
"13464","Nathaniel D. Hale","https://en.wikipedia.org/wiki/Nate_Dogg","r&b","west coast hip-hop","g-funk","","","","","","","","","","","electronic","hip hop","hip hop","","","","","","","","","",""
"13474","Kenneth Karlin","https://en.wikipedia.org/wiki/Kenneth_Karlin","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13475","Soulshock","https://en.wikipedia.org/wiki/Soulshock","pop","r&b","hip hop","","","","","","","","","","","pop","electronic","electronic","","","","","","","","","",""
"13478","Go West","https://en.wikipedia.org/wiki/Go_West_(band)","pop rock","blue-eyed soul","","","","","","","","","","","","rock","r&b & soul","","","","","","","","","","",""
"13482","Rob Fusari","https://en.wikipedia.org/wiki/Rob_Fusari","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13512","Helen Ford","https://en.wikipedia.org/wiki/Helen_Ford","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13522","RuPaul","https://en.wikipedia.org/wiki/RuPaul","pop","dance","disco house","r&b","","","","","","","","","","pop","","electronic","electronic","","","","","","","","",""
"13526","Jerry Goldsmith","https://en.wikipedia.org/wiki/Jerry_Goldsmith","film score","contemporary classical music","","","","","","","","","","","","","classical","","","","","","","","","","",""
"13542","Mac Davis","https://en.wikipedia.org/wiki/Mac_Davis","country","pop","","","","","","","","","","","","","pop","","","","","","","","","","",""
"13543","All","https://en.wikipedia.org/wiki/All_(band)","pop-punk","punk rock","skate punk","","","","","","","","","","","","rock","punk","","","","","","","","","",""
"13548","Elliot Lurie","https://en.wikipedia.org/wiki/Elliot_Lurie","country rock","soft rock","pop rock","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"13567","Peter Criss","https://en.wikipedia.org/wiki/Peter_Criss","hard rock","heavy metal","jazz","swing","","","","","","","","","","rock","","jazz","jazz","","","","","","","","",""
"13594","Mickey Baker","https://en.wikipedia.org/wiki/Mickey_Baker","r&b","jazz","rock","","","","","","","","","","","electronic","jazz","rock","","","","","","","","","",""
"13595","Barry Mason","https://en.wikipedia.org/wiki/Barry_Mason","popular music","","","","","","","","","","","","","","","","","","","","","","","","",""
"13596","Les Reed","https://en.wikipedia.org/wiki/Les_Reed_(songwriter)","popular music","classical","","","","","","","","","","","","","classical","","","","","","","","","","",""
"13604","Greg Kihn","https://en.wikipedia.org/wiki/Greg_Kihn","rock","pop rock","power pop","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"13607","Jim Peterik","https://en.wikipedia.org/wiki/Jim_Peterik","hard rock","aor","smooth jazz","","","","","","","","","","","rock","","jazz","","","","","","","","","",""
"13608","Frankie Sullivan","https://en.wikipedia.org/wiki/Frankie_Sullivan","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13609","Huey Lewis","https://en.wikipedia.org/wiki/Huey_Lewis","pop rock","synthpop","rock and roll","blue-eyed soul","","","","","","","","","","rock","","rock","r&b & soul","","","","","","","","",""
"13615","Peter Wolf","https://en.wikipedia.org/wiki/Peter_Wolf_(producer)","pop rock","classical","","","","","","","","","","","","rock","classical","","","","","","","","","","",""
"13616","Daryl Hall","https://en.wikipedia.org/wiki/Daryl_Hall","rock","soul","blue-eyed soul","r&b","pop rock","blues rock","soft rock","alternative country","","","","","","rock","r&b & soul","r&b & soul","electronic","rock","rock","rock","","","","","",""
"13621","Bill Berry","https://en.wikipedia.org/wiki/Bill_Berry","alternative rock","folk rock","college rock","jangle pop","","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"13622","Peter Buck","https://en.wikipedia.org/wiki/Peter_Buck","alternative rock","folk rock","punk rock","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"13623","Mike Mills","https://en.wikipedia.org/wiki/Mike_Mills","alternative rock","folk rock","college rock","jangle pop","","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"13625","Paul Pena","https://en.wikipedia.org/wiki/Paul_Pena","rock","blues rock","psychedelic rock","tuvan throat singing","","","","","","","","","","rock","rock","rock","world","","","","","","","","",""
"13636","Novaspace","https://en.wikipedia.org/wiki/Novaspace","eurodance","eurotrance","","","","","","","","","","","","electronic","electronic","","","","","","","","","","",""
"13676","Stina Nordenstam","https://en.wikipedia.org/wiki/Stina_Nordenstam","alternative rock","ambient pop","folk","jazz","","","","","","","","","","rock","pop","folk","jazz","","","","","","","","",""
"13684","Sharon Sheeley","https://en.wikipedia.org/wiki/Sharon_Sheeley","pop music","","","","","","","","","","","","","","","","","","","","","","","","",""
"13685","The Detroit Cobras","https://en.wikipedia.org/wiki/The_Detroit_Cobras","garage rock","garage punk","","","","","","","","","","","","rock","punk","","","","","","","","","","",""
"13695","Doris Payne","https://en.wikipedia.org/wiki/Doris_Troy","r&b","doo-wop","","","","","","","","","","","","electronic","r&b & soul","","","","","","","","","","",""
"13696","Gregory Carroll","https://en.wikipedia.org/wiki/Gregory_Carroll_(R&B_singer)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13697","Rick Springfield","https://en.wikipedia.org/wiki/Rick_Springfield","rock","power pop","hard rock","pop rock","","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"13720","Ástor Piazzolla","https://en.wikipedia.org/wiki/Astor_Piazzolla","tango","nuevo tango","","","","","","","","","","","","world","","","","","","","","","","","",""
"13722","Barry Reynolds","https://en.wikipedia.org/wiki/Barry_Reynolds","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13729","Lynise Walters","https://en.wikipedia.org/wiki/Queen_Pen","hip hop","","","","","","","","","","","","","electronic","","","","","","","","","","","",""
"13738","Lorna Luft","https://en.wikipedia.org/wiki/Lorna_Luft","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13740","Jolina Magdangal","https://en.wikipedia.org/wiki/Jolina_Magdangal","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"13749","Nick Kamen","https://en.wikipedia.org/wiki/Nick_Kamen","pop","rock","","","","","","","","","","","","pop","rock","","","","","","","","","","",""
"13757","Deborah Allen","https://en.wikipedia.org/wiki/Deborah_Allen","country","country-soul","pop rock","","","","","","","","","","","","","rock","","","","","","","","","",""
"13763","Het Goede Doel","https://en.wikipedia.org/wiki/Het_Goede_Doel","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13765","Henk Westbroek","https://en.wikipedia.org/wiki/Henk_Westbroek","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13807","Dennis Morgan","https://en.wikipedia.org/wiki/Dennis_Morgan_(songwriter)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13809","Howard Blake","https://en.wikipedia.org/wiki/Howard_Blake","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13811","Andrew Ridgeley","https://en.wikipedia.org/wiki/Andrew_Ridgeley","pop","rock","","","","","","","","","","","","pop","rock","","","","","","","","","","",""
"13820","Calexico","https://en.wikipedia.org/wiki/Calexico_(band)","americana","indie rock","alternative country","indie folk","tejano","post-rock","latin rock","","","","","","","folk","rock","","folk","world","electronic","world","","","","","",""
"13821","Golden Earring","https://en.wikipedia.org/wiki/Golden_Earring","hard rock","blues rock","jazz rock","psychedelic rock","garage rock","","","","","","","","","rock","rock","rock","rock","rock","","","","","","","",""
"13822","Barry Hay","https://en.wikipedia.org/wiki/Barry_Hay","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"13823","George Kooymans","https://en.wikipedia.org/wiki/George_Kooymans","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"13825","White Lion","https://en.wikipedia.org/wiki/White_Lion","glam metal","hard rock","","","","","","","","","","","","metal","rock","","","","","","","","","","",""
"13830","Sylvia Vrethammar","https://en.wikipedia.org/wiki/Sylvia_Vrethammar","traditional pop","jazz","schlager","","","","","","","","","","","pop","jazz","pop","","","","","","","","","",""
"13856","50 cent","https://en.wikipedia.org/wiki/50_Cent","hip hop","","","","","","","","","","","","","electronic","","","","","","","","","","","",""
"13878","Barry De Vorzon","https://en.wikipedia.org/wiki/Barry_De_Vorzon","pop","rock","doo-wop","film score","","","","","","","","","","pop","rock","r&b & soul","","","","","","","","","",""
"13903","Ivan Kral","https://en.wikipedia.org/wiki/Ivan_Král","rock","pop","jazz","alternative rock","garage rock","protopunk","ambient","electronic","","","","","","rock","pop","jazz","rock","rock","","electronic","electronic","","","","",""
"13908","David Arnold","https://en.wikipedia.org/wiki/David_Arnold","film score","","","","","","","","","","","","","","","","","","","","","","","","",""
"13910","David McAlmont","https://en.wikipedia.org/wiki/David_McAlmont","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13916","Pulp","https://en.wikipedia.org/wiki/Pulp_(band)","britpop","art rock","indie pop","","","","","","","","","","","world","rock","pop","","","","","","","","","",""
"13918","Shara Nelson","https://en.wikipedia.org/wiki/Shara_Nelson","british soul","downtempo","trip hop","","","","","","","","","","","","electronic","hip hop","","","","","","","","","",""
"13928","Propellerheads","https://en.wikipedia.org/wiki/Propellerheads","big beat","breakbeat","","","","","","","","","","","","electronic","electronic","","","","","","","","","","",""
"13934","Terrorgruppe","https://en.wikipedia.org/wiki/Terrorgruppe","punk rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"13942","The Bates","https://en.wikipedia.org/wiki/The_Bates","punk rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"13948","Tampa Red","https://en.wikipedia.org/wiki/Tampa_Red","chicago blues","hokum","","","","","","","","","","","","blues / country","","","","","","","","","","","",""
"13964","Harpo","https://en.wikipedia.org/wiki/Harpo_(singer)","pop","rock","schlager","","","","","","","","","","","pop","rock","pop","","","","","","","","","",""
"13979","Eric Gales","https://en.wikipedia.org/wiki/Eric_Gales","blues rock","hard rock","heavy metal","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"13983","Gordon Gano","https://en.wikipedia.org/wiki/Gordon_Gano","folk punk","post-punk","","","","","","","","","","","","punk","punk","","","","","","","","","","",""
"13996","We Five","https://en.wikipedia.org/wiki/We_Five","folk rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"13998","Geoff Stephens","https://en.wikipedia.org/wiki/Geoff_Stephens","pop music","","","","","","","","","","","","","","","","","","","","","","","","",""
"14002","New Kids on the Block","https://en.wikipedia.org/wiki/New_Kids_on_the_Block","pop","r&b","teen pop","","","","","","","","","","","pop","electronic","pop","","","","","","","","","",""
"14017","Diane Warren","https://en.wikipedia.org/wiki/Diane_Warren","pop","r&b","soul","pop rock","middle-of-the-road","","","","","","","","","pop","electronic","r&b & soul","rock","","","","","","","","",""
"14019","Brad Roberts","https://en.wikipedia.org/wiki/Brad_Roberts","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"14025","TLC","https://en.wikipedia.org/wiki/TLC_(group)","r&b","pop","hip hop","soul","","","","","","","","","","electronic","pop","electronic","r&b & soul","","","","","","","","",""
"14034","Calvin Johnson","https://en.wikipedia.org/wiki/Calvin_Johnson_(musician)","punk rock","lo-fi","indie rock","electro","","","","","","","","","","rock","avant-garde & experimental","rock","hip hop","","","","","","","","",""
"14039","Eels","https://en.wikipedia.org/wiki/Eels_(band)","alternative rock","indie rock","trip hop","","","","","","","","","","","rock","rock","hip hop","","","","","","","","","",""
"14040","TV on the Radio","https://en.wikipedia.org/wiki/TV_on_the_Radio","art rock","indie rock","post-punk revival","electronic","","","","","","","","","","rock","rock","punk","electronic","","","","","","","","",""
"14042","Death Cab for Cutie","https://en.wikipedia.org/wiki/Death_Cab_for_Cutie","indie rock","alternative rock","indie pop","emo","","","","","","","","","","rock","rock","pop","punk","","","","","","","","",""
"14062","Roine Stolt","https://en.wikipedia.org/wiki/Roine_Stolt","progressive rock","jazz rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"14063","Pete Trewavas","https://en.wikipedia.org/wiki/Pete_Trewavas","art rock","progressive rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"14065","Cherry Poppin' Daddies","https://en.wikipedia.org/wiki/Cherry_Poppin'_Daddies","swing revival","ska","rock","jazz","ska punk","","","","","","","","","","world","rock","jazz","world","","","","","","","",""
"14069","Nelly","https://en.wikipedia.org/wiki/Nelly","midwestern hip hop","pop rap","r&b","pop","country rap","","","","","","","","","","hip hop","electronic","pop","hip hop","","","","","","","",""
"14076","The Cramps","https://en.wikipedia.org/wiki/The_Cramps","psychobilly","punk rock","gothabilly","surf","","","","","","","","","","punk","rock","","","","","","","","","","",""
"14108","Adam Green","https://en.wikipedia.org/wiki/Adam_Green_(musician)","indie rock","anti-folk","indie folk","","","","","","","","","","","rock","folk","folk","","","","","","","","","",""
"14112","Tenacious D","https://en.wikipedia.org/wiki/Tenacious_D","comedy rock","acoustic rock","hard rock","heavy metal","","","","","","","","","","rock","","rock","","","","","","","","","",""
"14117","Stone Gossard","https://en.wikipedia.org/wiki/Stone_Gossard","alternative rock","grunge","glam punk","punk rock","hard rock","heavy metal","glam metal","","","","","","","rock","rock","punk","rock","rock","","metal","","","","","",""
"14130","Alex Lloyd","https://en.wikipedia.org/wiki/Alex_Lloyd","pop rock","folk rock","alternative rock","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"14132","Henri Belolo","https://en.wikipedia.org/wiki/Henri_Belolo","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14133","Jacques Morali","https://en.wikipedia.org/wiki/Jacques_Morali","disco","dance","funk","r&b","","","","","","","","","","electronic","","electronic","electronic","","","","","","","","",""
"14190","Guster","https://en.wikipedia.org/wiki/Guster","alternative rock","jangle pop","indie rock","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"14221","The Rembrandts","https://en.wikipedia.org/wiki/The_Rembrandts","alternative rock","pop rock","power pop","jangle pop","","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"14227","Allee Willis","https://en.wikipedia.org/wiki/Allee_Willis","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14243","Jim Dale","https://en.wikipedia.org/wiki/Jim_Dale","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14245","Thunder","https://en.wikipedia.org/wiki/Thunder_(band)","hard rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"14256","Melina Mercouri","https://en.wikipedia.org/wiki/Melina_Mercouri","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14269","Webb Pierce","https://en.wikipedia.org/wiki/Webb_Pierce","country","honky-tonk","western swing","country gospel","hillbilly","","","","","","","","","","","","other","","","","","","","","",""
"14272","Sheena Easton","https://en.wikipedia.org/wiki/Sheena_Easton","pop","dance","r&b","","","","","","","","","","","pop","","electronic","","","","","","","","","",""
"14277","The Tea Party","https://en.wikipedia.org/wiki/The_Tea_Party_(band)","progressive rock","alternative rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"14306","Alan Price","https://en.wikipedia.org/wiki/Alan_Price","rock","blues rock","psychedelic rock","pop","","","","","","","","","","rock","rock","rock","pop","","","","","","","","",""
"14314","Compay Segundo","https://en.wikipedia.org/wiki/Compay_Segundo","trova","","","","","","","","","","","","","","","","","","","","","","","","",""
"14329","Cait O'Riordan","https://en.wikipedia.org/wiki/Cait_O'Riordan","folk rock","folk punk","celtic rock","celtic punk","","","","","","","","","","rock","punk","rock","punk","","","","","","","","",""
"14334","Eleni Mandell","https://en.wikipedia.org/wiki/Eleni_Mandell","pop","country","folk","jazz","","","","","","","","","","pop","","folk","jazz","","","","","","","","",""
"14342","Jimmy Dean","https://en.wikipedia.org/wiki/Jimmy_Dean","country","rockabilly","","","","","","","","","","","","","rock","","","","","","","","","","",""
"14383","Grant-Lee Phillips","https://en.wikipedia.org/wiki/Grant-Lee_Phillips","rock","alternative rock","folk","americana","indie","","","","","","","","","rock","rock","folk","folk","","","","","","","","",""
"14385","Vince Guaraldi","https://en.wikipedia.org/wiki/Vince_Guaraldi","west coast jazz","smooth jazz","latin jazz","bossa nova","soundtrack","","","","","","","","","jazz","jazz","world","world","","","","","","","","",""
"14413","No Fun at All","https://en.wikipedia.org/wiki/No_Fun_at_All","punk rock","melodic hardcore","","","","","","","","","","","","rock","punk","","","","","","","","","","",""
"14424","Henri Salvador","https://en.wikipedia.org/wiki/Henri_Salvador","jazz","bossa nova","chanson","","","","","","","","","","","jazz","world","pop","","","","","","","","","",""
"14457","Yasmine","https://en.wikipedia.org/wiki/Yasmine_(singer)","pop","folk","","","","","","","","","","","","pop","folk","","","","","","","","","","",""
"14461","Sharon Robinson","https://en.wikipedia.org/wiki/Sharon_Robinson_(musician)","folk","folk rock","rock","adult contemporary","rhythm and blues","easy listening","world","soul","pop","","","","","folk","rock","rock","pop","r&b & soul","other","world","r&b & soul","pop","","","",""
"14464","The Scabs","https://en.wikipedia.org/wiki/The_Scabs","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14470","Zal Yanovsky","https://en.wikipedia.org/wiki/Zal_Yanovsky","folk","folk rock","rock and roll","","","","","","","","","","","folk","rock","rock","","","","","","","","","",""
"14482","Karl Suessdorf","https://en.wikipedia.org/wiki/Karl_Suessdorf","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14483","John Blackburn","https://en.wikipedia.org/wiki/John_Blackburn_(songwriter)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14492","Static-X","https://en.wikipedia.org/wiki/Static-X","industrial metal","nu metal","alternative metal","","","","","","","","","","","electronic","metal","metal","","","","","","","","","",""
"14496","King Sporty","https://en.wikipedia.org/wiki/King_Sporty","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14502","The Spiders","https://en.wikipedia.org/wiki/The_Spiders_(Japanese_band)","group sounds","beat","garage rock","","","","","","","","","","","","rock","rock","","","","","","","","","",""
"14506","Larry Blackmon","https://en.wikipedia.org/wiki/Larry_Blackmon","r&b","soul","funk","disco","","","","","","","","","","electronic","r&b & soul","electronic","electronic","","","","","","","","",""
"14508","Korn","https://en.wikipedia.org/wiki/Korn","nu metal","alternative metal","","","","","","","","","","","","metal","metal","","","","","","","","","","",""
"14535","Bobby Parker","https://en.wikipedia.org/wiki/Bobby_Parker_(guitarist)","blues","blues rock","","","","","","","","","","","","","rock","","","","","","","","","","",""
"14539","Buzzy Linhart","https://en.wikipedia.org/wiki/Buzzy_Linhart","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14550","Tricky","https://en.wikipedia.org/wiki/Tricky_(rapper)","trip hop","electronic","experimental hip hop","","","","","","","","","","","hip hop","electronic","","","","","","","","","","",""
"14570","Terry Hall","https://en.wikipedia.org/wiki/Terry_Hall_(singer)","rock","new wave","ska","","","","","","","","","","","rock","electronic","world","","","","","","","","","",""
"14573","Steven Severin","https://en.wikipedia.org/wiki/Steven_Severin","post-punk","gothic rock","alternative rock","new wave","","","","","","","","","","punk","rock","rock","electronic","","","","","","","","",""
"14577","Chris Difford","https://en.wikipedia.org/wiki/Chris_Difford","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14578","Glenn Tilbrook","https://en.wikipedia.org/wiki/Glenn_Tilbrook","new wave","power pop","","","","","","","","","","","","electronic","rock","","","","","","","","","","",""
"14585","Bernard Lavilliers","https://en.wikipedia.org/wiki/Bernard_Lavilliers","chanson","pop","electro","rock","hard rock","reggae","forr","salsa","bossa nova","","","","","pop","pop","hip hop","rock","rock","world","","world","world","","","",""
"14588","Fear Factory","https://en.wikipedia.org/wiki/Fear_Factory","industrial metal","groove metal","death metal","","","","","","","","","","","electronic","metal","metal","","","","","","","","","",""
"14602","Doug Carn","https://en.wikipedia.org/wiki/Doug_Carn","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14608","Ted Shapiro","https://en.wikipedia.org/wiki/Ted_Shapiro","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14610","Simon Kirke","https://en.wikipedia.org/wiki/Simon_Kirke","hard rock","blues rock","blues","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"14612","Tetsu Yamauchi","https://en.wikipedia.org/wiki/Tetsu_Yamauchi","blues rock","free jazz","","","","","","","","","","","","rock","jazz","","","","","","","","","","",""
"14618","Ann Hampton Callaway","https://en.wikipedia.org/wiki/Ann_Hampton_Callaway","jazz","vocal jazz","","","","","","","","","","","","jazz","jazz","","","","","","","","","","",""
"14636","Beasley Smith","https://en.wikipedia.org/wiki/Beasley_Smith","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14642","Michel Polnareff","https://en.wikipedia.org/wiki/Michel_Polnareff","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14658","The Muffs","https://en.wikipedia.org/wiki/The_Muffs","pop punk","power pop","garage punk","","","","","","","","","","","punk","rock","punk","","","","","","","","","",""
"14660","Charlotte Caffey","https://en.wikipedia.org/wiki/Charlotte_Caffey","punk rock","pop rock","new wave","","","","","","","","","","","rock","rock","electronic","","","","","","","","","",""
"14666","Paul Reynolds","https://en.wikipedia.org/wiki/Paul_Reynolds_(musician)","new wave","synth-pop","","","","","","","","","","","","electronic","electronic","","","","","","","","","","",""
"14675","Stan Ridgway","https://en.wikipedia.org/wiki/Stan_Ridgway","new wave","western music","electronic","industrial rock","film score","punk rock","","","","","","","","electronic","","electronic","electronic","","rock","","","","","","",""
"14679","Polvo","https://en.wikipedia.org/wiki/Polvo","indie rock","noise rock","math rock","post-hardcore","","","","","","","","","","rock","rock","rock","punk","","","","","","","","",""
"14693","Grant McLennan","https://en.wikipedia.org/wiki/Grant_McLennan","rock","alternative rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"14699","Edwyn Collins","https://en.wikipedia.org/wiki/Edwyn_Collins","alternative rock","post-punk","new wave","indie pop","","","","","","","","","","rock","punk","electronic","pop","","","","","","","","",""
"14717","Jay Geils","https://en.wikipedia.org/wiki/J._Geils","rock","blues","jazz","","","","","","","","","","","rock","","jazz","","","","","","","","","",""
"14722","Fred Koller","https://en.wikipedia.org/wiki/Fred_Koller","","","","","","","","","","","","","","","","","","","","","","","","","",""
