"artist_id","common_name","wiki_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","genre_13"
"1381","Creed","https://en.wikipedia.org/wiki/Creed_(band)","rock","","","metal","","","","","","","","",""
"1382","Train","https://en.wikipedia.org/wiki/Train_(band)","rock","","","","","","","","","","","",""
"1386","Oleander","https://en.wikipedia.org/wiki/Oleander_(band)","rock","","","","","","","","","","","",""
"1388","The Cult","https://en.wikipedia.org/wiki/The_Cult","rock","","","metal","punk","","","","","","","",""
"1391","New Order","https://en.wikipedia.org/wiki/New_Order_(band)","electronic","punk","","","","","","","","","","",""
"1393","Reel Big Fish","https://en.wikipedia.org/wiki/Reel_Big_Fish","world","","","","","","","","","","","",""
"1394","Goldfinger","https://en.wikipedia.org/wiki/Goldfinger_(band)","punk","world","","","","","","","","","","",""
"1398","Less Than Jake","https://en.wikipedia.org/wiki/Less_Than_Jake","world","punk","rock","","","","","","","","","",""
"1407","Shakin' Stevens","https://en.wikipedia.org/wiki/Shakin'_Stevens","rock","","","","","","","","","","","",""
"1408","John Prine","https://en.wikipedia.org/wiki/John_Prine","folk","avant-garde & experimental","","","","","","","","","","",""
"1410","Merle Travis","https://en.wikipedia.org/wiki/Merle_Travis","blues / country","jazz","","folk","other","","","","","","","",""
"1411","Townes Van Zandt","https://en.wikipedia.org/wiki/Townes_Van_Zandt","avant-garde & experimental","folk","blues / country","","","","","","","","","",""
"1415","Don Gibson","https://en.wikipedia.org/wiki/Don_Gibson","blues / country","","","","","","","","","","","",""
"1416","John D. Loudermilk","https://en.wikipedia.org/wiki/John_D._Loudermilk","blues / country","pop","","","","","","","","","","",""
"1417","Arthur Gunter","https://en.wikipedia.org/wiki/Arthur_Gunter","blues / country","electronic","","","","","","","","","","",""
"1419","Eddie Hinton","https://en.wikipedia.org/wiki/Eddie_Hinton","other","","","","","","","","","","","",""
"1420","Rolf Harris","https://en.wikipedia.org/wiki/Rolf_Harris","other","","","","","","","","","","","",""
"1424","Judy Garland","https://en.wikipedia.org/wiki/Judy_Garland","pop","jazz","","","","","","","","","","",""
"1433","Delbert McClinton","https://en.wikipedia.org/wiki/Delbert_McClinton","folk","rock","blues / country","","","","","","","","","",""
"1440","Jesse Winchester","https://en.wikipedia.org/wiki/Jesse_Winchester","blues / country","rock","folk","","","","","","","","","",""
"1444","Bobby Bare","https://en.wikipedia.org/wiki/Bobby_Bare","blues / country","avant-garde & experimental","","","","","","","","","","",""
"1446","Gram Parsons","https://en.wikipedia.org/wiki/Gram_Parsons","avant-garde & experimental","rock","","folk","","","","","","","","",""
"1455","Sixpence None The Richer","https://en.wikipedia.org/wiki/Sixpence_None_the_Richer","rock","","","","","","","","","","","",""
"1460","Bob Gibson","https://en.wikipedia.org/wiki/Bob_Gibson_(musician)","folk","","","","","","","","","","","",""
"1464","Dexys Midnight Runners","https://en.wikipedia.org/wiki/Dexys_Midnight_Runners","rock","electronic","r&b & soul","folk","","","","","","","","",""
"1465","Ian Hunter","https://en.wikipedia.org/wiki/Ian_Hunter_(singer)","rock","","","","","","","","","","","",""
"1466","The Pointer Sisters","https://en.wikipedia.org/wiki/The_Pointer_Sisters","electronic","r&b & soul","pop","jazz","blues / country","","","","","","","",""
"1467","The Monkees","https://en.wikipedia.org/wiki/The_Monkees","rock","","pop","","","","","","","","","",""
"1469","Big Joe Turner","https://en.wikipedia.org/wiki/Big_Joe_Turner","blues / country","jazz","electronic","rock","","","","","","","","",""
"1480","Brian Wilson","https://en.wikipedia.org/wiki/Brian_Wilson","rock","pop","","","","","","","","","","",""
"1481","Bob Seger","https://en.wikipedia.org/wiki/Bob_Seger","rock","","","","","","","","","","","",""
"1490","J.B. Lenoir","https://en.wikipedia.org/wiki/J._B._Lenoir","blues / country","","","","","","","","","","","",""
"1496","Billie Holiday","https://en.wikipedia.org/wiki/Billie_Holiday","jazz","","blues / country","pop","","","","","","","","",""
"1500","Emmylou Harris","https://en.wikipedia.org/wiki/Emmylou_Harris","folk","blues / country","rock","","","avant-garde & experimental","","","","","","",""
"1502","James Taylor","https://en.wikipedia.org/wiki/James_Taylor","rock","folk","","","","","","","","","","",""
"1503","Merle Haggard","https://en.wikipedia.org/wiki/Merle_Haggard","blues / country","","r&b & soul","","","","","","","","","",""
"1508","Avril Lavigne","https://en.wikipedia.org/wiki/Avril_Lavigne","punk","rock","","pop","","","","","","","","",""
"1509","Beth Orton","https://en.wikipedia.org/wiki/Beth_Orton","electronic","rock","hip hop","","","","","","","","","",""
"1515","Nazareth","https://en.wikipedia.org/wiki/Nazareth_(band)","rock","metal","","","","","","","","","","",""
"1516","AC/DC","https://en.wikipedia.org/wiki/AC/DC","rock","","","metal","","","","","","","","",""
"1520","Gary Glitter","https://en.wikipedia.org/wiki/Gary_Glitter","rock","","","","electronic","","","","","","","",""
"1533","Kiss","https://en.wikipedia.org/wiki/Kiss_(band)","rock","metal","","","","","","","","","","",""
"1543","Joan Jett","https://en.wikipedia.org/wiki/Joan_Jett","rock","","","","","","","","","","","",""
"1544","Sonny Curtis","https://en.wikipedia.org/wiki/Sonny_Curtis","rock","blues / country","pop","","","","","","","","","",""
"1547","The Wild Ones","https://en.wikipedia.org/wiki/The_Wild_Ones_(American_band)","rock","pop","","","","","","","","","","",""
"1549","Slade","https://en.wikipedia.org/wiki/Slade","rock","","","","","","","","","","","",""
"1550","Free","https://en.wikipedia.org/wiki/Free_(band)","rock","","","","","","","","","","","",""
"1552","Linda Lewis","https://en.wikipedia.org/wiki/Linda_Lewis","pop","r&b & soul","folk","rock","world","electronic","","","","","","",""
"1554","Joe Walsh","https://en.wikipedia.org/wiki/Joe_Walsh","rock","","","","","","","","","","","",""
"1561","Olivia Newton-John","https://en.wikipedia.org/wiki/Olivia_Newton-John","pop","blues / country","","rock","","","","","","","","",""
"1566","Sam & Dave","https://en.wikipedia.org/wiki/Sam_&_Dave","r&b & soul","electronic","","rock","","","","","","","","",""
"1567","Eddie Floyd","https://en.wikipedia.org/wiki/Eddie_Floyd","electronic","r&b & soul","","","","","","","","","","",""
"1570","Bill Withers","https://en.wikipedia.org/wiki/Bill_Withers","electronic","r&b & soul","","","","","","","","","","",""
"1571","Roy Orbison","https://en.wikipedia.org/wiki/Roy_Orbison","rock","pop","blues / country","","","","","","","","","",""
"1574","John Travolta","https://en.wikipedia.org/wiki/John_Travolta","other","","","","","","","","","","","",""
"1579","Peter Cetera","https://en.wikipedia.org/wiki/Peter_Cetera","rock","","jazz","","","","","","","","","",""
"1585","Peter Emmett","https://en.wikipedia.org/wiki/Sonny_Geraci","pop","","","","","","","","","","","",""
"1590","The Bobs","https://en.wikipedia.org/wiki/The_Bobs","electronic","other","","","","","","","","","","",""
"1599","Butthole Surfers","https://en.wikipedia.org/wiki/Butthole_Surfers","rock","","","","punk","","","","","","","",""
"1603","Syl Johnson","https://en.wikipedia.org/wiki/Syl_Johnson","electronic","blues / country","","","","","","","","","","",""
"1610","Buddy Miles","https://en.wikipedia.org/wiki/Buddy_Miles","electronic","rock","","jazz","r&b & soul","","","","","","","",""
"1618","Ruth Etting","https://en.wikipedia.org/wiki/Ruth_Etting","other","","","","","","","","","","","",""
"1619","Bobby Caldwell","https://en.wikipedia.org/wiki/Bobby_Caldwell","electronic","r&b & soul","jazz","rock","","pop","","","","","","",""
"1621","Bobby Freeman","https://en.wikipedia.org/wiki/Bobby_Freeman","r&b & soul","","pop","","","","","","","","","",""
"1628","Wanda Jackson","https://en.wikipedia.org/wiki/Wanda_Jackson","rock","","blues / country","other","","","","","","","","",""
"1630","Waylon Jennings","https://en.wikipedia.org/wiki/Waylon_Jennings","blues / country","","avant-garde & experimental","rock","","","","","","","","",""
"1631","Jean Shepard","https://en.wikipedia.org/wiki/Jean_Shepard","blues / country","r&b & soul","world","","folk","","","","","","","",""
"1636","Steve Young","https://en.wikipedia.org/wiki/Steve_Young_(musician)","rock","folk","pop","blues / country","","","","","","","","",""
"1637","Françoise Hardy","https://en.wikipedia.org/wiki/Françoise_Hardy","pop","","","","","","","","","","","",""
"1640","Marianne Faithfull","https://en.wikipedia.org/wiki/Marianne_Faithfull","rock","folk","pop","blues / country","jazz","","","","","","","",""
"1642","Aimee Mann","https://en.wikipedia.org/wiki/Aimee_Mann","rock","","","","","","","","","","","",""
"1643","Rufus Wainwright","https://en.wikipedia.org/wiki/Rufus_Wainwright","pop","","rock","","","","","","","","","",""
"1644","The Wallflowers","https://en.wikipedia.org/wiki/The_Wallflowers","rock","","","","","","","","","","","",""
"1645","Eddie Vedder","https://en.wikipedia.org/wiki/Eddie_Vedder","rock","","","","","","","","","","","",""
"1647","The Vines","https://en.wikipedia.org/wiki/The_Vines_(band)","rock","","","punk","","","","","","","","",""
"1648","Stereophonics","https://en.wikipedia.org/wiki/Stereophonics","rock","","","","","","","","","","","",""
"1649","The Black Crowes","https://en.wikipedia.org/wiki/The_Black_Crowes","rock","","","","jazz","","","","","","","",""
"1653","Grandaddy","https://en.wikipedia.org/wiki/Grandaddy","rock","electronic","","avant-garde & experimental","","","","","","","","",""
"1657","Buck Owens","https://en.wikipedia.org/wiki/Buck_Owens","blues / country","r&b & soul","","","","","","","","","","",""
"1660","Sonny Bono","https://en.wikipedia.org/wiki/Sonny_Bono","pop","rock","folk","","","","","","","","","",""
"1663","Phil Ochs","https://en.wikipedia.org/wiki/Phil_Ochs","folk","","rock","pop","","","","","","","","",""
"1664","Foreigner","https://en.wikipedia.org/wiki/Foreigner_(band)","rock","","","","","","","","","","","",""
"1667","Jim Croce","https://en.wikipedia.org/wiki/Jim_Croce","folk","rock","","","","","","","","","","",""
"1677","Michael McDonald","https://en.wikipedia.org/wiki/Michael_McDonald_(musician)","r&b & soul","electronic","pop","rock","","","","","","","","",""
"1679","Cheryl Wheeler","https://en.wikipedia.org/wiki/Cheryl_Wheeler","folk","blues / country","","","","","","","","","","",""
"1686","Jules Shear","https://en.wikipedia.org/wiki/Jules_Shear","pop","","","","","","","","","","","",""
"1688","In Extremo","https://en.wikipedia.org/wiki/In_Extremo","metal","","rock","classical","","","","","","","","",""
"1691","Mike Heron","https://en.wikipedia.org/wiki/Mike_Heron","other","","","","","","","","","","","",""
"1695","The Lightning Seeds","https://en.wikipedia.org/wiki/The_Lightning_Seeds","rock","","pop","world","","","","","","","","",""
"1696","Burt Bacharach","https://en.wikipedia.org/wiki/Burt_Bacharach","pop","other","","","","","","","","","","",""
"1700","The Real Group","https://en.wikipedia.org/wiki/The_Real_Group","other","jazz","pop","","","","","","","","","",""
"1712","Meat Loaf","https://en.wikipedia.org/wiki/Meat_Loaf","rock","","","","","","","","","","","",""
"1717","Samiam","https://en.wikipedia.org/wiki/Samiam","rock","punk","","","","","","","","","","",""
"1720","Earth, Wind & Fire","https://en.wikipedia.org/wiki/Earth,_Wind_&_Fire","electronic","r&b & soul","","pop","","","","","","","","",""
"1739","The Undisputed Truth","https://en.wikipedia.org/wiki/The_Undisputed_Truth","r&b & soul","","electronic","","","","","","","","","",""
"1746","Fats Domino","https://en.wikipedia.org/wiki/Fats_Domino","r&b & soul","rock","jazz","blues / country","","","","","","","","",""
"1747","Bad Brains","https://en.wikipedia.org/wiki/Bad_Brains","punk","rock","metal","world","","","","","","","","",""
"1751","Randy California","https://en.wikipedia.org/wiki/Randy_California","other","","","","","","","","","","","",""
"1752","Electric Light Orchestra","https://en.wikipedia.org/wiki/Electric_Light_Orchestra","pop","rock","","","","","","","","","","",""
"1760","Anne Murray","https://en.wikipedia.org/wiki/Anne_Murray","blues / country","rock","pop","","","","","","","","","",""
"1763","Lloyd Price","https://en.wikipedia.org/wiki/Lloyd_Price","r&b & soul","rock","","","","","","","","","","",""
"1765","Mongo Santamaría","https://en.wikipedia.org/wiki/Mongo_Santamaría","","world","","","","","","","","","","",""
"1766","Type O Negative","https://en.wikipedia.org/wiki/Type_O_Negative","metal","","","","","","","","","","","",""
"1768","Whitesnake","https://en.wikipedia.org/wiki/Whitesnake","rock","","metal","","","","","","","","","",""
"1774","Jimmy Barnes","https://en.wikipedia.org/wiki/Jimmy_Barnes","rock","","r&b & soul","electronic","blues / country","","","","","","","",""
"1775","The Four Seasons","https://en.wikipedia.org/wiki/The_Four_Seasons_(band)","rock","pop","r&b & soul","","","","","","","","","",""
"1778","Yellow Magic Orchestra","https://en.wikipedia.org/wiki/Yellow_Magic_Orchestra","electronic","pop","","","","avant-garde & experimental","hip hop","","","","blues / country","",""
"1794","Siouxsie & The Banshees","https://en.wikipedia.org/wiki/Siouxsie_and_the_Banshees","punk","rock","electronic","","","","","","","","","",""
"1797","Leslie West","https://en.wikipedia.org/wiki/Leslie_West","rock","","","metal","","","","","","","","",""
"1798","Lucio Battisti","https://en.wikipedia.org/wiki/Lucio_Battisti","rock","","r&b & soul","","world","electronic","","","","","","",""
"1811","Rufus Thomas","https://en.wikipedia.org/wiki/Rufus_Thomas","electronic","r&b & soul","blues / country","jazz","","","","","","","","",""
"1816","Average White Band","https://en.wikipedia.org/wiki/Average_White_Band","r&b & soul","electronic","","rock","","","","","","","","",""
"1818","Chris Rea","https://en.wikipedia.org/wiki/Chris_Rea","rock","","blues / country","","","","","","","","","",""
"1819","Smokey Robinson","https://en.wikipedia.org/wiki/Smokey_Robinson","electronic","r&b & soul","pop","","","","","","","","","",""
"1868","Fleetwood Mac","https://en.wikipedia.org/wiki/Fleetwood_Mac","rock","","","pop","","","","","","","","",""
"1878","Europe","https://en.wikipedia.org/wiki/Europe_(band)","rock","","metal","","","","","","","","","",""
"1879","Johnny """"Guitar"""" Watson","https://en.wikipedia.org/wiki/Johnny_""Guitar""_Watson","r&b & soul","electronic","","","","","","","","","","",""
"1881","Bobby Goldsboro","https://en.wikipedia.org/wiki/Bobby_Goldsboro","blues / country","pop","","","","","","","","","","",""
"1882","Kenny Rogers","https://en.wikipedia.org/wiki/Kenny_Rogers","blues / country","pop","rock","","","","","","","","","",""
"1886","Hank Williams","https://en.wikipedia.org/wiki/Hank_Williams","blues / country","classical","world","other","","rock","","","","","","",""
"1890","Joy Division","https://en.wikipedia.org/wiki/Joy_Division","punk","electronic","rock","","","","","","","","","",""
"1895","Garbage","https://en.wikipedia.org/wiki/Garbage_(band)","rock","electronic","","hip hop","","","","","","","","",""
"1897","Jim Reeves","https://en.wikipedia.org/wiki/Jim_Reeves","blues / country","r&b & soul","other","","jazz","","","","","","","",""
"1898","Carly Simon","https://en.wikipedia.org/wiki/Carly_Simon","rock","","folk","","","","","","","","","",""
"1899","Charles Trenet","https://en.wikipedia.org/wiki/Charles_Trenet","jazz","other","","","","","","","","","","",""
"1902","Genesis","https://en.wikipedia.org/wiki/Genesis_(band)","rock","","","pop","","","","","","","","",""
"1907","Eddie Miller","https://en.wikipedia.org/wiki/Eddie_Miller_(songwriter)","other","","","","","","","","","","","",""
"1909","Tiamat","https://en.wikipedia.org/wiki/Tiamat_(band)","metal","rock","","","","","","","","","","",""
"1913","God Lives Underwater","https://en.wikipedia.org/wiki/God_Lives_Underwater","electronic","","","","metal","","","","","","","",""
"1914","Failure","https://en.wikipedia.org/wiki/Failure_(band)","rock","","metal","","electronic","","punk","","","","","",""
"1916","Veruca Salt","https://en.wikipedia.org/wiki/Veruca_Salt","rock","","","","","","","","","","","",""
"1917","Meat Beat Manifesto","https://en.wikipedia.org/wiki/Meat_Beat_Manifesto","electronic","","","","","","","","","","","",""
"1919","Self","https://en.wikipedia.org/wiki/Self_(band)","rock","","","electronic","","","","","","","","",""
"1920","Monster Magnet","https://en.wikipedia.org/wiki/Monster_Magnet","rock","electronic","","metal","","","","","","","","",""
"1923","Deftones","https://en.wikipedia.org/wiki/Deftones","metal","rock","","","","","","","","","","",""
"1924","Rammstein","https://en.wikipedia.org/wiki/Rammstein","electronic","","","","","","","","","","","",""
"1941","Robert Burns","https://en.wikipedia.org/wiki/Robert_Burns","other","","","","","","","","","","","",""
"1943","Eddi Reader","https://en.wikipedia.org/wiki/Eddi_Reader","pop","folk","jazz","","","","","","","","","",""
"1944","Loudon Wainwright III","https://en.wikipedia.org/wiki/Loudon_Wainwright_III","folk","rock","blues / country","","","","","","","","","",""
"1945","Steve Earle","https://en.wikipedia.org/wiki/Steve_Earle","pop","rock","blues / country","folk","","","","","","","","",""
"1954","Culture Club","https://en.wikipedia.org/wiki/Culture_Club","electronic","rock","r&b & soul","world","","","","","","","","",""
"1958","Barbara Dickson","https://en.wikipedia.org/wiki/Barbara_Dickson","other","","","","","","","","","","","",""
"1962","Cleopatra","https://en.wikipedia.org/wiki/Cleopatra_(group)","electronic","pop","","","","","","","","","","",""
"1963","Tina Cousins","https://en.wikipedia.org/wiki/Tina_Cousins","electronic","","","","","","","","","","","",""
"1967","Dwight Yoakam","https://en.wikipedia.org/wiki/Dwight_Yoakam","blues / country","rock","pop","r&b & soul","","","","","","","","",""
"1968","Jackson C. Frank","https://en.wikipedia.org/wiki/Jackson_C._Frank","folk","","","","","","","","","","","",""
"1969","Gillian Welch","https://en.wikipedia.org/wiki/Gillian_Welch","blues / country","","folk","","","","","","","","","",""
"1973","Eddy Arnold","https://en.wikipedia.org/wiki/Eddy_Arnold","blues / country","other","pop","","","","","","","","","",""
"1975","Donnie Fritts","https://en.wikipedia.org/wiki/Donnie_Fritts","other","","","","","","","","","","","",""
"1976","Gale Garnett","https://en.wikipedia.org/wiki/Gale_Garnett","folk","pop","","","","","","","","","","",""
"1977","Bob Lind","https://en.wikipedia.org/wiki/Bob_Lind","folk","","","","","","","","","","","",""
"2004","Etta James","https://en.wikipedia.org/wiki/Etta_James","other","blues / country","jazz","electronic","rock","r&b & soul","","","","","","",""
"2009","Gil Scott-Heron","https://en.wikipedia.org/wiki/Gil_Scott-Heron","r&b & soul","jazz","","electronic","punk","","","","","","","",""
"2020","Del Shannon","https://en.wikipedia.org/wiki/Del_Shannon","rock","blues / country","","","","","","","","","","",""
"2024","Skip James","https://en.wikipedia.org/wiki/Skip_James","blues / country","","","","","","","","","","","",""
"2025","Leroy Carr","https://en.wikipedia.org/wiki/Leroy_Carr","blues / country","","","","","","","","","","","",""
"2026","Blind Willie McTell","https://en.wikipedia.org/wiki/Blind_Willie_McTell","blues / country","","folk","","other","","","","","","","",""
"2027","Dead Kennedys","https://en.wikipedia.org/wiki/Dead_Kennedys","rock","punk","","","","","","","","","","",""
"2029","Angélique Kidjo","https://en.wikipedia.org/wiki/Angélique_Kidjo","pop","world","","","rock","electronic","jazz","other","","","","",""
"2031","The Beat","https://en.wikipedia.org/wiki/The_Beat_(British_band)","electronic","world","","","punk","","","","","","","",""
"2033","Andy Williams","https://en.wikipedia.org/wiki/Andy_Williams","pop","other","","","","","","","","","","",""
"2036","The Cranberries","https://en.wikipedia.org/wiki/The_Cranberries","rock","","","","punk","","","","","","","",""
"2043","Bon Jovi","https://en.wikipedia.org/wiki/Bon_Jovi","rock","metal","","","","","","","","","","",""
"2051","The Prodigy","https://en.wikipedia.org/wiki/The_Prodigy","electronic","","","","punk","","","","","","","",""
"2055","Mose Allison","https://en.wikipedia.org/wiki/Mose_Allison","jazz","","blues / country","","","","","","","","","",""
"2059","Mississippi Sheiks","https://en.wikipedia.org/wiki/Mississippi_Sheiks","blues / country","","","","","","","","","","","",""
"2060","Nanci Griffith","https://en.wikipedia.org/wiki/Nanci_Griffith","blues / country","folk","","","","","","","","","","",""
"2067","Tammy Wynette","https://en.wikipedia.org/wiki/Tammy_Wynette","blues / country","r&b & soul","","","","","","","","","","",""
"2072","Toto","https://en.wikipedia.org/wiki/Toto_(band)","rock","","","jazz","","","","","","","","",""
"2077","Claude François","https://en.wikipedia.org/wiki/Claude_François","pop","","","","","","","","","","","",""
"2078","Paul Anka","https://en.wikipedia.org/wiki/Paul_Anka","pop","rock","jazz","r&b & soul","","","","","","","","",""
"2079","Gipsy Kings","https://en.wikipedia.org/wiki/Gipsy_Kings","world","","pop","rock","","","","","","","","",""
"2079","Gipsy Kings","https://en.wikipedia.org/wiki/Nicolas_Reyes","world","","pop","rock","","","","","","","","",""
"2080","Badfinger","https://en.wikipedia.org/wiki/Badfinger","rock","","","","","","","","","","","",""
"2083","Brahim","https://en.wikipedia.org/wiki/Brahim_Attaeb","electronic","","","","","","","","","","","",""
"2085","Lionel Richie","https://en.wikipedia.org/wiki/Lionel_Richie","r&b & soul","pop","electronic","","","","","","","","","",""
"2090","Faster Pussycat","https://en.wikipedia.org/wiki/Faster_Pussycat","rock","metal","punk","","electronic","","","","","","","",""
"2102","Nick Drake","https://en.wikipedia.org/wiki/Nick_Drake","folk","","","","","","","","","","","",""
"2106","Hank Snow","https://en.wikipedia.org/wiki/Hank_Snow","blues / country","","","","","","","","","","","",""
"2111","Alison Krauss","https://en.wikipedia.org/wiki/Alison_Krauss","","blues / country","pop","","","","","","","","","",""
"2119","Patrick Bruel","https://en.wikipedia.org/wiki/Patrick_Bruel","other","","","","","","","","","","","",""
"2128","Rocco Granata","https://en.wikipedia.org/wiki/Rocco_Granata","other","","","","","","","","","","","",""
"2132","Georges Brassens","https://en.wikipedia.org/wiki/Georges_Brassens","pop","folk","","","","","","","","","","",""
"2138","John Martyn","https://en.wikipedia.org/wiki/John_Martyn","rock","","folk","","","","","","","","","",""
"2140","Johnny Burnette","https://en.wikipedia.org/wiki/Johnny_Burnette","rock","","","","","","","","","","","",""
"2145","Enya","https://en.wikipedia.org/wiki/Enya","electronic","world","pop","","","","","","","","","",""
"2147","Teena Marie","https://en.wikipedia.org/wiki/Teena_Marie","r&b & soul","electronic","","","jazz","","","","","","","",""
"2148","Chicane","https://en.wikipedia.org/wiki/Chicane_(musician)","electronic","","","","","","","","","","","",""
"2152","Máire Brennan","https://en.wikipedia.org/wiki/Moya_Brennan","folk","world","","electronic","other","","","","","","","",""
"2153","The Ataris","https://en.wikipedia.org/wiki/The_Ataris","punk","","rock","","","","","","","","","",""
"2156","Dale Hawkins","https://en.wikipedia.org/wiki/Dale_Hawkins","rock","","","","","","","","","","","",""
"2166","Tony Joe White","https://en.wikipedia.org/wiki/Tony_Joe_White","rock","","","","","","","","","","","",""
"2174","Russell Smith","https://en.wikipedia.org/wiki/Russell_Smith_(singer)","blues / country","rock","","","","","","","","","","",""
"2185","Goo Goo Dolls","https://en.wikipedia.org/wiki/Goo_Goo_Dolls","rock","","","","","","","","","","","",""
"2199","Alex Harvey","https://en.wikipedia.org/wiki/Alex_Harvey_(musician)","rock","","","","electronic","r&b & soul","","","","","","",""
"2200","Terry Reid","https://en.wikipedia.org/wiki/Terry_Reid","rock","","r&b & soul","","","","","","","","","",""
"2203","Sarah Connor","https://en.wikipedia.org/wiki/Sarah_Connor_(singer)","pop","electronic","","","","","","","","","","",""
"2213","George Gershwin","https://en.wikipedia.org/wiki/George_Gershwin","other","","","","","","","","","","","",""
"2215","Kate Bush","https://en.wikipedia.org/wiki/Kate_Bush","pop","","","rock","","","","","","","","",""
"2218","Sinéad O'Connor","https://en.wikipedia.org/wiki/Sinéad_O'Connor","rock","","","","","","","","","","","",""
"2219","Robert Palmer","https://en.wikipedia.org/wiki/Robert_Palmer","rock","pop","r&b & soul","","","","","","","","","",""
"2245","Olive","https://en.wikipedia.org/wiki/Olive_(band)","electronic","hip hop","","","","","","","","","","",""
"2247","Adamski","https://en.wikipedia.org/wiki/Adamski","electronic","","","","","","","","","","","",""
"2248","Seal","https://en.wikipedia.org/wiki/Seal_(musician)","r&b & soul","electronic","pop","jazz","rock","","","","","","","",""
"2254","Kansas","https://en.wikipedia.org/wiki/Kansas_(band)","rock","","","","","","","","","","","",""
"2255","James Horner","https://en.wikipedia.org/wiki/James_Horner","other","","","","","","","","","","","",""
"2256","Jefferson Airplane","https://en.wikipedia.org/wiki/Jefferson_Airplane","rock","","","","","","","","","","","",""
"2263","Placebo","https://en.wikipedia.org/wiki/Placebo_(band)","rock","","","","","","","","","","","",""
"2269","Leon Russell","https://en.wikipedia.org/wiki/Leon_Russell","rock","blues / country","other","electronic","","","","","","","","",""
"2270","Carole King","https://en.wikipedia.org/wiki/Carole_King","pop","rock","","","","r&b & soul","","","","","","",""
"2274","The Crystals","https://en.wikipedia.org/wiki/The_Crystals","electronic","pop","rock","","","","","","","","","",""
"2277","Bobby Vee","https://en.wikipedia.org/wiki/Bobby_Vee","pop","rock","","","","","","","","","","",""
"2279","Radiohead","https://en.wikipedia.org/wiki/Radiohead","rock","","electronic","","","","","","","","","",""
"2280","Antônio Carlos Jobim","https://en.wikipedia.org/wiki/Antônio_Carlos_Jobim","world","","","","","","","","","","","",""
"2288","Thelonious Monk","https://en.wikipedia.org/wiki/Thelonious_Monk","jazz","","","","","","","","","","","",""
"2296","Herbie Hancock","https://en.wikipedia.org/wiki/Herbie_Hancock","jazz","","","","","","hip hop","","","","","",""
"2302","Jane Russell","https://en.wikipedia.org/wiki/Jane_Russell","other","","","","","","","","","","","",""
"2306","Geoffrey Parsons","https://en.wikipedia.org/wiki/Geoffrey_Parsons_(lyricist)","other","","","","","","","","","","","",""
"2307","Barbra Streisand","https://en.wikipedia.org/wiki/Barbra_Streisand","","pop","electronic","jazz","","","","","","","","",""
"2314","Everlast","https://en.wikipedia.org/wiki/Everlast","electronic","rock","blues / country","","","","","","","","","",""
"2318","Eddie Bo","https://en.wikipedia.org/wiki/Eddie_Bo","blues / country","r&b & soul","electronic","","","","","","","","","",""
"2326","Charles King","https://en.wikipedia.org/wiki/Charles_E._King","other","","","","","","","","","","","",""
"2338","Barry White","https://en.wikipedia.org/wiki/Barry_White","electronic","r&b & soul","","","","","","","","","","",""
"2340","The Knack","https://en.wikipedia.org/wiki/The_Knack","rock","electronic","","","","","","","","","","",""
"2343","Cypress Hill","https://en.wikipedia.org/wiki/Cypress_Hill","hip hop","","","avant-garde & experimental","","","","","","","","",""
"2346","Bobby Bloom","https://en.wikipedia.org/wiki/Bobby_Bloom","pop","world","rock","","","","","","","","","",""
"2353","Jackie Wilson","https://en.wikipedia.org/wiki/Jackie_Wilson","electronic","r&b & soul","pop","rock","","","","","","","","",""
"2356","Bobby Darin","https://en.wikipedia.org/wiki/Bobby_Darin","pop","jazz","folk","rock","","","","","","","","",""
"2361","Lowell Fulson","https://en.wikipedia.org/wiki/Lowell_Fulson","blues / country","","","","","","","","","","","",""
"2380","Bobbie Gentry","https://en.wikipedia.org/wiki/Bobbie_Gentry","folk","blues / country","r&b & soul","pop","","","","","","","","",""
"2382","Les McCann","https://en.wikipedia.org/wiki/Les_McCann","jazz","","","","","","","","","","","",""
"2384","Don Covay","https://en.wikipedia.org/wiki/Don_Covay","electronic","rock","r&b & soul","blues / country","","","","","","","","",""
"2392","Percy Mayfield","https://en.wikipedia.org/wiki/Percy_Mayfield","r&b & soul","","","","","","","","","","","",""
"2402","Suicidal Tendencies","https://en.wikipedia.org/wiki/Suicidal_Tendencies","metal","","punk","","","","","","","","","",""
"2405","Junior Parker","https://en.wikipedia.org/wiki/Junior_Parker","blues / country","","","","","","","","","","","",""
"2406","Rita Marley","https://en.wikipedia.org/wiki/Rita_Marley","world","","","","","","","","","","","",""
"2415","The Cardigans","https://en.wikipedia.org/wiki/The_Cardigans","rock","","","pop","","","","","","","","",""
"2416","Scooter","https://en.wikipedia.org/wiki/Scooter_(band)","electronic","","","","","","","","","","","",""
"2426","Alex Harvey [1]","https://en.wikipedia.org/wiki/Alex_Harvey_(country_musician)","folk","","","","","","","","","","","",""
"2427","New Found Glory","https://en.wikipedia.org/wiki/New_Found_Glory","punk","rock","","","","","","","","","","",""
"2428","Garth Brooks","https://en.wikipedia.org/wiki/Garth_Brooks","blues / country","pop","rock","","","","","","","","","",""
"2429","Anthrax","https://en.wikipedia.org/wiki/Anthrax_(American_band)","metal","","","","","","","","","","","",""
